,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Su Casa",KESI,641003,https://open.spotify.com/track/4yF9erb9bMUIRXr6QdPgP4
2,AMG,MellemFingaMuzik,552500,https://open.spotify.com/track/12upFOLFbpQ5nTENWm2Glj
3,"Eastside (with Halsey & Khalid)","benny blanco",510794,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
4,"Body (feat. brando)","Loud Luxury",471877,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
5,"In My Mind",Dynoro,450700,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,"No Brainer","DJ Khaled",411448,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
7,"Promises (with Sam Smith)","Calvin Harris",400793,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
8,"Rum Bum Bum",NAVID,397984,https://open.spotify.com/track/0QzldbZnd9gLpor4S2EzJc
9,"In My Feelings",Drake,396230,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
10,Youngblood,"5 Seconds of Summer",385635,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
11,"Lucid Dreams","Juice WRLD",379353,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
12,Oui,Sivas,358226,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
13,"Taste (feat. Offset)",Tyga,328165,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
14,Ekstra,KESI,306220,https://open.spotify.com/track/3G3mTTR1EDmce8zZIdapM6
15,Shotgun,"George Ezra",289006,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
16,"SICKO MODE","Travis Scott",287313,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
17,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",264535,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
18,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,258616,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
19,"God is a woman","Ariana Grande",258019,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
20,"Blah Blah Blah","Armin van Buuren",255246,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
21,Rise,"Jonas Blue",252461,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
22,"Girls Like You (feat. Cardi B)","Maroon 5",251081,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
23,"Kom Over",KESI,249685,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT
24,"Better Now","Post Malone",242587,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
25,"Jackie Chan",Tiësto,240323,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
26,"Solo (feat. Demi Lovato)","Clean Bandit",237008,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
27,"Be Alright","Dean Lewis",234844,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
28,breathin,"Ariana Grande",234143,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
29,Opa,NODE,233641,https://open.spotify.com/track/4NB09rIzIhxxLBwdXx1ZTY
30,VARM,TopGunn,219401,https://open.spotify.com/track/4zIonNNfOMBWfTww8LWuFu
31,SAD!,XXXTENTACION,214013,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
32,Ja,Bro,208453,https://open.spotify.com/track/7IyfL0yc19Wol2UcgZXB5d
33,"Mi Lulu",Gilli,204192,https://open.spotify.com/track/0F9Ouh8UWNVqIBrI6FNLM2
34,Glad,Bro,201523,https://open.spotify.com/track/7IswsfMQkmjm1FQ2iT3sbw
35,STARGAZING,"Travis Scott",199812,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
36,Worry,FOOL,193197,https://open.spotify.com/track/1HbdS6DUrJbxWj1vnrXHsD
37,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",187482,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
38,"One Kiss (with Dua Lipa)","Calvin Harris",185471,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,"Don’t Matter To Me (with Michael Jackson)",Drake,180539,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
40,"Happy Now",Zedd,177178,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
41,"Abu Debe",Jamaika,171075,https://open.spotify.com/track/6KG9Aicu7YKyez7H6CQ1vh
42,"I Like It","Cardi B",169703,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
43,2002,Anne-Marie,169600,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
44,Sydpå,Bro,168018,https://open.spotify.com/track/1lahfyqBPVvBIxf3XgmQmZ
45,"Ocean (feat. Khalid)","Martin Garrix",158243,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
46,"Holder Fast",Hennedub,154770,https://open.spotify.com/track/0yJshzyh9qjjtiyLBbPglQ
47,Spark,"Benny Jamz",149024,https://open.spotify.com/track/7J6jiiXOgqm7z5AeKo32Nn
48,"Gimade (feat. AMRO)",RH,148522,https://open.spotify.com/track/3jCwMe0LD0OWk6iN53JgRD
49,Nevermind,"Dennis Lloyd",144656,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
50,Moonlight,XXXTENTACION,143853,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
51,Happier,Marshmello,129723,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
52,Technopiik,Pattesutter,129166,https://open.spotify.com/track/5ggSjDAcxZWkNiqXzr1DWA
53,"Beautiful (feat. Camila Cabello)",Bazzi,128846,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
54,"Jocelyn Flores",XXXTENTACION,123843,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
55,Monogamy,Christopher,122246,https://open.spotify.com/track/4CTZcAXWa0XFdyLSKSCheh
56,MARIJA,AMAL,121303,https://open.spotify.com/track/2b0ISj3QEgIKpmeZ46mSWQ
57,changes,XXXTENTACION,119624,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
58,"La Familia Primero",ATkel,119351,https://open.spotify.com/track/3f1Ndi7eBy2Ftc9oovYrv4
59,"no tears left to cry","Ariana Grande",119339,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
60,"rockstar (feat. 21 Savage)","Post Malone",115063,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
61,"Højre Og Venstre (feat. Ericka Jane)",Skinz,114515,https://open.spotify.com/track/610KxSt2HNjczZ2ic2Yr9q
62,"Glemme Mig",Citybois,113509,https://open.spotify.com/track/5ClpX5eYN2SpVkj56TM7oz
63,"Psycho (feat. Ty Dolla $ign)","Post Malone",112519,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
64,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",112255,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
65,Wild,"Hugo Helmig",111703,https://open.spotify.com/track/0kTUf60V9AQTqNVKZAmJKc
66,"If You're Over Me","Years & Years",111643,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
67,Strapped,FOOL,110527,https://open.spotify.com/track/3o6VhtL6rH2rBzsN8XvfWg
68,FARTEN,MellemFingaMuzik,108124,https://open.spotify.com/track/5ZDR3xtUKr8aGyXTsWQ5Jf
69,Nonstop,Drake,107680,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
70,"Sun In Our Eyes",MØ,107090,https://open.spotify.com/track/5vsRm2aCBl5T2qdpvwtrf6
71,Umage,Hennedub,105089,https://open.spotify.com/track/4RR1B32xyiyWUk7NfIEb94
72,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",103943,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
73,"Dancing in the Moonlight (feat. NEIMY)",Jubël,103934,https://open.spotify.com/track/5ow0sNF1zSqp71Ix5jEXWU
74,"Sammen Er Vi (feat. Kaka)",ATYPISK,103456,https://open.spotify.com/track/5Vog8JJkPLXu64kgrfZQZR
75,"Nice For What",Drake,100025,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
76,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,99362,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
77,"God's Plan",Drake,98991,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
78,"Mon P'tit Loup",Gilli,93900,https://open.spotify.com/track/4KzpgkWZvobrSk9z63tvNS
79,"Rather Be","Malte Ebert",93505,https://open.spotify.com/track/7eZDVCRHXBFU8s84ansvH7
80,"Varme Tider",ATYPISK,93344,https://open.spotify.com/track/7Kxvkt1HYrCvHOJcKR3BpR
81,Langsom,Gilli,91433,https://open.spotify.com/track/5fQiM6oa6M00dBNNcS6pSc
82,"Creep On Me",GASHI,88852,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
83,"I'm a Mess","Bebe Rexha",88186,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
84,"Drama (feat. Sivas)",ZK,87125,https://open.spotify.com/track/1HgQjAVoAah0MnicqdEO4t
85,Superpower,"Scarlet Pleasure",86462,https://open.spotify.com/track/2u9wmZHqLGY6UXMyfkHYeC
86,Darkside,"Alan Walker",84419,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
87,SWISH,Tyga,84113,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
88,"The Rascal - Edit",Phlake,83139,https://open.spotify.com/track/5JRcKmbhayAgoW1MxZnCP1
89,"All Girls Are The Same","Juice WRLD",82834,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
90,"Love Lies (with Normani)",Khalid,82227,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
91,"Shape of You","Ed Sheeran",81919,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
92,"Zum Zum",ZK,81621,https://open.spotify.com/track/2lZEnKxY1v6wgR8ipQMwEI
93,Sober,"Demi Lovato",81511,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
94,Happier,"Ed Sheeran",81501,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
95,"Lean Wit Me","Juice WRLD",80538,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
96,"8 Letters","Why Don't We",79611,https://open.spotify.com/track/6AkFxZzBfyzV5RF7mGkASM
97,"New Eyes","Nicklas Sahl",78561,https://open.spotify.com/track/5nvPhsgDEqEHQ3bLTfqDsd
98,"In My Blood","Shawn Mendes",78196,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
99,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",77955,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
100,"Side Effects (feat. Emily Warren)","The Chainsmokers",77808,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
101,Perfect,"Ed Sheeran",77531,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
