,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Su Casa",KESI,573758,https://open.spotify.com/track/4yF9erb9bMUIRXr6QdPgP4
2,"Eastside (with Halsey & Khalid)","benny blanco",534685,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
3,AMG,MellemFingaMuzik,534285,https://open.spotify.com/track/12upFOLFbpQ5nTENWm2Glj
4,"Promises (with Sam Smith)","Calvin Harris",454193,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"Body (feat. brando)","Loud Luxury",450417,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
6,"In My Mind",Dynoro,450347,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,"The Ringer",Eminem,436415,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
8,"Lucky You (feat. Joyner Lucas)",Eminem,434044,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
9,"Rum Bum Bum",NAVID,402253,https://open.spotify.com/track/0QzldbZnd9gLpor4S2EzJc
10,Shotgun,"George Ezra",358821,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
11,"No Brainer","DJ Khaled",348671,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
12,Youngblood,"5 Seconds of Summer",348448,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
13,"Lucid Dreams","Juice WRLD",342914,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
14,Oui,Sivas,328335,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
15,"In My Feelings",Drake,322652,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
16,"Taste (feat. Offset)",Tyga,311120,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,Fall,Eminem,298986,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
18,Greatest,Eminem,277080,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
19,"Be Alright","Dean Lewis",275142,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
20,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",273324,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
21,Ekstra,KESI,272457,https://open.spotify.com/track/3G3mTTR1EDmce8zZIdapM6
22,"Blah Blah Blah","Armin van Buuren",259564,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
23,"Girls Like You (feat. Cardi B)","Maroon 5",252977,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
24,Rise,"Jonas Blue",249784,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
25,Kamikaze,Eminem,248193,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
26,"SICKO MODE","Travis Scott",245207,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
27,"IK BAR HÆNGE",AMAL,230918,https://open.spotify.com/track/7s21h1MImeqAazeNmOxk9b
28,"Kom Over",KESI,229979,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT
29,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,223999,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
30,"Better Now","Post Malone",219110,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
31,"Not Alike (feat. Royce Da 5'9)",Eminem,217504,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
32,"God is a woman","Ariana Grande",216219,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
33,"Jackie Chan",Tiësto,216006,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
34,"Solo (feat. Demi Lovato)","Clean Bandit",212148,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
35,breathin,"Ariana Grande",202474,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
36,SAD!,XXXTENTACION,193292,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
37,Worry,FOOL,192576,https://open.spotify.com/track/1HbdS6DUrJbxWj1vnrXHsD
38,Opa,NODE,192478,https://open.spotify.com/track/4NB09rIzIhxxLBwdXx1ZTY
39,"Stepping Stone",Eminem,186967,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
40,Normal,Eminem,184327,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
41,Happier,Marshmello,183662,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
42,"Mi Lulu",Gilli,174102,https://open.spotify.com/track/0F9Ouh8UWNVqIBrI6FNLM2
43,"One Kiss (with Dua Lipa)","Calvin Harris",171891,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
44,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",171761,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
45,Glad,Bro,169004,https://open.spotify.com/track/7IswsfMQkmjm1FQ2iT3sbw
46,"All The Time","Malte Ebert",167435,https://open.spotify.com/track/49vXTanQeFpXY39nBK4EOn
47,"Don’t Matter To Me (with Michael Jackson)",Drake,165515,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
48,Sydpå,Bro,160686,https://open.spotify.com/track/1lahfyqBPVvBIxf3XgmQmZ
49,VARM,TopGunn,153120,https://open.spotify.com/track/4zIonNNfOMBWfTww8LWuFu
50,"Ocean (feat. Khalid)","Martin Garrix",152208,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
51,"Venom - Music From The Motion Picture",Eminem,152159,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
52,"Good Guy (feat. Jessie Reyez)",Eminem,147492,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
53,"Happy Now",Zedd,144446,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
54,STARGAZING,"Travis Scott",141580,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
55,"Paul - Skit","Paul Rosenberg",139939,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
56,"I Like It","Cardi B",137350,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
57,"BÖRJA OM (feat. Gilli)",GULEED,136325,https://open.spotify.com/track/4hXUXtjq0GLu9VPfAbC9Cu
58,"Abu Debe",Jamaika,133665,https://open.spotify.com/track/6KG9Aicu7YKyez7H6CQ1vh
59,"Holder Fast",Hennedub,131479,https://open.spotify.com/track/0yJshzyh9qjjtiyLBbPglQ
60,2002,Anne-Marie,131370,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
61,Moonlight,XXXTENTACION,130343,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
62,Spark,"Benny Jamz",129107,https://open.spotify.com/track/7J6jiiXOgqm7z5AeKo32Nn
63,"Beautiful (feat. Camila Cabello)",Bazzi,128162,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
64,"Nice Guy (with Jessie Reyez)",Eminem,123602,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
65,"Em Calls Paul - Skit",Eminem,119361,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
66,"Jocelyn Flores",XXXTENTACION,114405,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
67,"Sun In Our Eyes",MØ,114041,https://open.spotify.com/track/5vsRm2aCBl5T2qdpvwtrf6
68,"Gimade (feat. AMRO)",RH,112741,https://open.spotify.com/track/3jCwMe0LD0OWk6iN53JgRD
69,Technopiik,Pattesutter,112207,https://open.spotify.com/track/5ggSjDAcxZWkNiqXzr1DWA
70,"If You're Over Me","Years & Years",112073,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
71,MARIJA,AMAL,112066,https://open.spotify.com/track/2b0ISj3QEgIKpmeZ46mSWQ
72,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",110358,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
73,Strapped,FOOL,108104,https://open.spotify.com/track/3o6VhtL6rH2rBzsN8XvfWg
74,Nevermind,"Dennis Lloyd",108096,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
75,Ja,Bro,107354,https://open.spotify.com/track/7IyfL0yc19Wol2UcgZXB5d
76,changes,XXXTENTACION,107330,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
77,Monogamy,Christopher,106768,https://open.spotify.com/track/4CTZcAXWa0XFdyLSKSCheh
78,Wild,"Hugo Helmig",106432,https://open.spotify.com/track/0kTUf60V9AQTqNVKZAmJKc
79,"rockstar (feat. 21 Savage)","Post Malone",104323,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
80,Thunderclouds,Sia,103289,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
81,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,103196,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
82,Umage,Hennedub,101337,https://open.spotify.com/track/4RR1B32xyiyWUk7NfIEb94
83,"no tears left to cry","Ariana Grande",99650,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
84,Nonstop,Drake,99589,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
85,"Psycho (feat. Ty Dolla $ign)","Post Malone",98703,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
86,"Højre Og Venstre (feat. Ericka Jane)",Skinz,97436,https://open.spotify.com/track/610KxSt2HNjczZ2ic2Yr9q
87,FARTEN,MellemFingaMuzik,97166,https://open.spotify.com/track/5ZDR3xtUKr8aGyXTsWQ5Jf
88,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",94975,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
89,"God's Plan",Drake,93625,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
90,"Sammen Er Vi (feat. Kaka)",ATYPISK,93348,https://open.spotify.com/track/5Vog8JJkPLXu64kgrfZQZR
91,"Mon P'tit Loup",Gilli,93278,https://open.spotify.com/track/4KzpgkWZvobrSk9z63tvNS
92,"Rather Be","Malte Ebert",92357,https://open.spotify.com/track/7eZDVCRHXBFU8s84ansvH7
93,"Dancing in the Moonlight (feat. NEIMY)",Jubël,92192,https://open.spotify.com/track/5ow0sNF1zSqp71Ix5jEXWU
94,"8 Letters","Why Don't We",91637,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
95,Natural,"Imagine Dragons",91501,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
96,"New Eyes","Nicklas Sahl",90377,https://open.spotify.com/track/5nvPhsgDEqEHQ3bLTfqDsd
97,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",89164,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
98,"Nice For What",Drake,89013,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
99,"Glemme Mig",Citybois,88968,https://open.spotify.com/track/5ClpX5eYN2SpVkj56TM7oz
100,"La Familia Primero",ATkel,88502,https://open.spotify.com/track/3f1Ndi7eBy2Ftc9oovYrv4
101,Langsom,Gilli,87448,https://open.spotify.com/track/5fQiM6oa6M00dBNNcS6pSc
102,"Varme Tider",ATYPISK,86639,https://open.spotify.com/track/7Kxvkt1HYrCvHOJcKR3BpR
103,"High Hopes","Panic! At The Disco",85753,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
104,SWISH,Tyga,84810,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
105,"The Rascal - Edit",Phlake,84021,https://open.spotify.com/track/5JRcKmbhayAgoW1MxZnCP1
106,BEBE,6ix9ine,83492,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
107,"Love Lies (with Normani)",Khalid,82404,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
108,"Lean Wit Me","Juice WRLD",79880,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
109,"Drama (feat. Sivas)",ZK,79833,https://open.spotify.com/track/1HgQjAVoAah0MnicqdEO4t
110,Happier,"Ed Sheeran",79696,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
111,"All Girls Are The Same","Juice WRLD",77672,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
112,"Malibu - Le Boeuf Remix",Skinz,77524,https://open.spotify.com/track/4iIW16VkwkQg1DmkSYMo7i
113,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",76509,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
114,"Shape of You","Ed Sheeran",76023,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
115,Darkside,"Alan Walker",75156,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
116,"Zum Zum",ZK,74827,https://open.spotify.com/track/2lZEnKxY1v6wgR8ipQMwEI
117,Perfect,"Ed Sheeran",74716,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
118,"I'm a Mess","Bebe Rexha",74152,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
119,BILLY,6ix9ine,73966,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
