,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",27362,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"All I Want for Christmas Is You","Mariah Carey",20926,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Falling Down - Bonus Track","Lil Peep",20477,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
4,"Without Me",Halsey,19167,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
5,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",18071,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
6,"when the party's over","Billie Eilish",18042,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
7,"Mo Bamba","Sheck Wes",17100,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,16956,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,"TIC TOC",6ix9ine,16455,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
10,"Santa Tell Me","Ariana Grande",16310,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
11,"Jingle Bell Rock","Bobby Helms",16015,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
12,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",15797,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
13,"SICKO MODE","Travis Scott",15414,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
14,Shallow,"Lady Gaga",15121,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
15,"Last Christmas",Wham!,14959,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
16,"Rockin' Around The Christmas Tree","Brenda Lee",14898,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
17,"Zemes stunda",ansis,14504,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
18,"come out and play","Billie Eilish",13761,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
19,"Мокрые кроссы","Tima Belorusskih",13410,https://open.spotify.com/track/35poFvLMiXHPZsItZ0HiHZ
20,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",13117,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
21,"It's the Most Wonderful Time of the Year","Andy Williams",13022,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
22,"In My Mind",Dynoro,12858,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
23,Happier,Marshmello,12851,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
24,Better,Khalid,12491,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
25,"Bohemian Rhapsody - 2011 Mix",Queen,12270,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
26,"Sweet but Psycho","Ava Max",12247,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
