,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,35957,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Zemes stunda",ansis,27010,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
3,"In My Feelings",Drake,22235,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,"Lucid Dreams","Juice WRLD",20302,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
5,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,19860,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
6,"Promises (with Sam Smith)","Calvin Harris",18980,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,"Eastside (with Halsey & Khalid)","benny blanco",18958,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
8,Nevermind,"Dennis Lloyd",18941,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
9,"SICKO MODE","Travis Scott",18720,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,"Jackie Chan",Tiësto,18099,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
11,"Body (feat. brando)","Loud Luxury",17709,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
12,breathin,"Ariana Grande",17584,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
13,"Taste (feat. Offset)",Tyga,16431,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
14,"God is a woman","Ariana Grande",16415,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
15,"Better Now","Post Malone",16217,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
16,"Girls Like You (feat. Cardi B)","Maroon 5",15674,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,Rise,"Jonas Blue",15643,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
18,SAD!,XXXTENTACION,15591,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,Youngblood,"5 Seconds of Summer",15427,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"Solo (feat. Demi Lovato)","Clean Bandit",14692,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
21,Ogles,"Prāta Vētra",14638,https://open.spotify.com/track/0xZbTUeLOIXjAHFuyZNQr2
22,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",14461,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
23,"Happy Now",Zedd,14366,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
24,"No Brainer","DJ Khaled",14202,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
25,Happier,Marshmello,14088,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,Natural,"Imagine Dragons",13885,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
