,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,314679,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"I Love It (& Lil Pump)","Kanye West",247481,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Promises (with Sam Smith)","Calvin Harris",242426,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,"Be Alright","Dean Lewis",232923,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
5,"Verleden Tijd",Frenna,222553,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
6,Shotgun,"George Ezra",220892,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,"Falling Down - Bonus Track","Lil Peep",202592,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
8,Happier,Marshmello,193408,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,Natural,"Imagine Dragons",165881,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
10,"Eastside (with Halsey & Khalid)","benny blanco",163085,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
11,"In My Feelings",Drake,159217,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
12,Djadja,"Aya Nakamura",158170,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
13,"Lucky You (feat. Joyner Lucas)",Eminem,157563,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
14,Ellie,Regi,153401,https://open.spotify.com/track/0vJFpxm8SDKAzqtJyVNXFw
15,Rise,"Jonas Blue",149884,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
16,"Girls Like You (feat. Cardi B)","Maroon 5",142324,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,"Electricity (with Dua Lipa)","Silk City",140597,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
18,Youngblood,"5 Seconds of Summer",138854,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"Solo (feat. Demi Lovato)","Clean Bandit",137300,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
20,"Blah Blah Blah","Armin van Buuren",136971,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
21,"One Kiss (with Dua Lipa)","Calvin Harris",136952,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
22,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",136533,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
23,"Jackie Chan",Tiësto,124700,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
24,"Lucid Dreams","Juice WRLD",121859,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
25,"Body (feat. brando)","Loud Luxury",121604,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
26,SAD!,XXXTENTACION,117397,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,Better,Khalid,111560,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
28,"When I Grow Up (feat. Wiz Khalifa)","Dimitri Vegas & Like Mike",109274,https://open.spotify.com/track/3LK452TFyApuFN9jjg3THO
29,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",109152,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
30,"No Brainer","DJ Khaled",105904,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
31,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,102502,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
32,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",100449,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
33,"I Like It","Cardi B",99366,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
34,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,98609,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
35,breathin,"Ariana Grande",96112,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
36,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",95312,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
37,"SICKO MODE","Travis Scott",93056,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
38,Moonlight,XXXTENTACION,91646,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
39,"Grip (Omarm Me)",Bazart,91438,https://open.spotify.com/track/1GxnItymaVqSu8sVlwKq7w
40,"no tears left to cry","Ariana Grande",91359,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
41,"Better Now","Post Malone",90274,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
42,"Happy Now",Zedd,90144,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
43,"Leave a Light On","Tom Walker",89142,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
44,2002,Anne-Marie,88602,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
45,"Ramenez la coupe à la maison",Vegedream,88442,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
46,1000°C,Lomepal,86697,https://open.spotify.com/track/4lzjE9GlGamkuYqQBfCY8R
47,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",84411,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
48,Killshot,Eminem,83098,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
49,"Taste (feat. Offset)",Tyga,82708,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
50,"God's Plan",Drake,79598,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
51,"No Stylist (feat. Drake)","French Montana",78967,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
52,"Air Max",Rim'K,72518,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
53,"Wake Up in the Sky","Gucci Mane",72261,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
54,"High On Life (feat. Bonn)","Martin Garrix",71764,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
55,Nevermind,"Dennis Lloyd",70429,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
56,Flames,"David Guetta",68876,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
57,"God is a woman","Ariana Grande",67796,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
58,"La même","Maître Gims",65349,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
59,"Shape of You","Ed Sheeran",65250,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
60,Thunderclouds,Sia,64116,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
61,"Beautiful (feat. Camila Cabello)",Bazzi,62942,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
