,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",247675,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"In My Mind",Dynoro,243308,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Be Alright","Dean Lewis",223252,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
4,Happier,Marshmello,208930,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
5,"Promises (with Sam Smith)","Calvin Harris",208530,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,"Verleden Tijd",Frenna,196226,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
7,Shotgun,"George Ezra",176413,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
8,Djadja,"Aya Nakamura",160885,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
9,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",150225,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
10,Shallow,"Lady Gaga",149049,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,"MIA (feat. Drake)","Bad Bunny",145871,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
12,"I Love It (& Lil Pump)","Kanye West",142037,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
13,"Electricity (with Dua Lipa)","Silk City",139050,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
14,Youngblood,"5 Seconds of Summer",135379,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",134679,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
16,"Girls Like You (feat. Cardi B)","Maroon 5",132790,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,Ellie,Regi,132518,https://open.spotify.com/track/0vJFpxm8SDKAzqtJyVNXFw
18,"Blah Blah Blah","Armin van Buuren",132055,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
19,Moonlight,XXXTENTACION,131351,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Tout oublier",Angèle,131088,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
21,Natural,"Imagine Dragons",131043,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
