,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,328569,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Verleden Tijd",Frenna,260608,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
3,"I Love It (& Lil Pump)","Kanye West",258551,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Promises (with Sam Smith)","Calvin Harris",247058,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"Be Alright","Dean Lewis",228410,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
6,Shotgun,"George Ezra",220620,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,"Lucky You (feat. Joyner Lucas)",Eminem,186093,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
8,Happier,Marshmello,183757,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"Eastside (with Halsey & Khalid)","benny blanco",177340,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,"In My Feelings",Drake,176871,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
11,Natural,"Imagine Dragons",171729,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,"Girls Like You (feat. Cardi B)","Maroon 5",165607,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,Ellie,Regi,161748,https://open.spotify.com/track/2NPiBHafyMwJXvSemJ2S0F
14,Rise,"Jonas Blue",158482,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
15,Djadja,"Aya Nakamura",155688,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
16,"One Kiss (with Dua Lipa)","Calvin Harris",146987,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
17,"Body (feat. brando)","Loud Luxury",146471,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
18,"Solo (feat. Demi Lovato)","Clean Bandit",144460,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
19,Youngblood,"5 Seconds of Summer",142871,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"Blah Blah Blah","Armin van Buuren",140315,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
21,"Jackie Chan",Tiësto,138476,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"Electricity (with Dua Lipa)","Silk City",136749,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
23,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",128928,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
24,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",125342,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
25,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",121313,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
26,"Lucid Dreams","Juice WRLD",120867,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
27,"No Brainer","DJ Khaled",118033,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
28,SAD!,XXXTENTACION,117162,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
29,"When I Grow Up (feat. Wiz Khalifa)","Dimitri Vegas & Like Mike",116148,https://open.spotify.com/track/3LK452TFyApuFN9jjg3THO
30,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,112623,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
31,"I Like It","Cardi B",107602,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
32,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,104920,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
33,breathin,"Ariana Grande",104357,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
34,"Happy Now",Zedd,101202,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
35,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",100247,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
36,"SICKO MODE","Travis Scott",98653,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
37,Moonlight,XXXTENTACION,96928,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
38,"Leave a Light On","Tom Walker",95581,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
39,"Better Now","Post Malone",94409,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
40,"no tears left to cry","Ariana Grande",90181,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
41,"Taste (feat. Offset)",Tyga,89297,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
42,Better,Khalid,88339,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
43,2002,Anne-Marie,86946,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
44,"Wake Up in the Sky","Gucci Mane",86367,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
45,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",85567,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
46,"God is a woman","Ariana Grande",82313,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
47,"God's Plan",Drake,81152,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
48,"Ramenez la coupe à la maison",Vegedream,81102,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
49,Nevermind,"Dennis Lloyd",78531,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
50,"Beautiful (feat. Camila Cabello)",Bazzi,77902,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
51,"La même","Maître Gims",77042,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
52,"Shape of You","Ed Sheeran",76521,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
53,"High On Life (feat. Bonn)","Martin Garrix",72146,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
54,"The Ringer",Eminem,70620,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
55,"Air Max",Rim'K,70046,https://open.spotify.com/track/2XESFfYekQ0mRau2GXjT3E
56,Flames,"David Guetta",68516,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
57,Thunderclouds,Sia,67403,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
58,"Born To Be Yours",Kygo,64734,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
59,"La thune",Angèle,61189,https://open.spotify.com/track/5JlGAhWabxmwpyNyiEumzr
60,"Melody (feat. James Blunt)","Lost Frequencies",61178,https://open.spotify.com/track/5r49JKf2vWBF0CQjZewJ0O
61,IDGAF,"Dua Lipa",59635,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
62,"Grip (Omarm Me)",Bazart,59080,https://open.spotify.com/track/3R9WeLqxWHP93keLuNyz2J
63,"Feu de bois",Damso,58728,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
64,Fall,Eminem,58409,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
65,1000°C,Lomepal,58368,https://open.spotify.com/track/4lzjE9GlGamkuYqQBfCY8R
66,"Jocelyn Flores",XXXTENTACION,58119,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
67,"rockstar (feat. 21 Savage)","Post Malone",57795,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
68,changes,XXXTENTACION,57724,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
69,FRIENDS,Marshmello,57586,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
70,REMEDY,Alesso,57468,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
71,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,56999,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
