,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,306330,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Lucky You (feat. Joyner Lucas)",Eminem,214918,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
3,"In My Feelings",Drake,212418,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,Shotgun,"George Ezra",199052,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
5,Rise,"Jonas Blue",178109,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
6,"Promises (with Sam Smith)","Calvin Harris",175893,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,"Girls Like You (feat. Cardi B)","Maroon 5",174515,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,"Eastside (with Halsey & Khalid)","benny blanco",169165,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,"One Kiss (with Dua Lipa)","Calvin Harris",163196,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
10,Ellie,Regi,163181,https://open.spotify.com/track/2NPiBHafyMwJXvSemJ2S0F
11,"Solo (feat. Demi Lovato)","Clean Bandit",163058,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
12,"Jackie Chan",Tiësto,161356,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
13,"The Ringer",Eminem,158721,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
14,"Be Alright","Dean Lewis",151604,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
15,Youngblood,"5 Seconds of Summer",147447,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,"Body (feat. brando)","Loud Luxury",145761,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
17,"No Brainer","DJ Khaled",144280,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
18,Happier,Marshmello,139021,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,134320,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
20,Natural,"Imagine Dragons",129473,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
21,Djadja,"Aya Nakamura",125508,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
22,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",124475,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
23,"Lucid Dreams","Juice WRLD",122695,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
24,SAD!,XXXTENTACION,114936,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,breathin,"Ariana Grande",114742,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
26,Greatest,Eminem,113866,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
27,"God is a woman","Ariana Grande",113091,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
28,"Happy Now",Zedd,112762,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
29,"I Like It","Cardi B",112255,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
30,"SICKO MODE","Travis Scott",111062,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
31,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",107396,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
32,"Taste (feat. Offset)",Tyga,107284,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
33,"When I Grow Up (feat. Wiz Khalifa)","Dimitri Vegas & Like Mike",106834,https://open.spotify.com/track/3LK452TFyApuFN9jjg3THO
34,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",106497,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
35,"Not Alike (feat. Royce Da 5'9)",Eminem,105363,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
36,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,101522,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
37,Kamikaze,Eminem,99797,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
38,Fall,Eminem,99216,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
39,2002,Anne-Marie,98784,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
40,Moonlight,XXXTENTACION,97219,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
41,"Melody (feat. James Blunt)","Lost Frequencies",96435,https://open.spotify.com/track/5r49JKf2vWBF0CQjZewJ0O
42,"Leave a Light On","Tom Walker",95262,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
43,"no tears left to cry","Ariana Grande",95149,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
44,"Better Now","Post Malone",93797,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
