,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",260484,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",236183,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"Sweet but Psycho","Ava Max",229334,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,"Be Alright","Dean Lewis",220215,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
5,"In My Mind",Dynoro,215225,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,Happier,Marshmello,183645,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,Djadja,"Aya Nakamura",170792,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
8,"Promises (with Sam Smith)","Calvin Harris",165725,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
9,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,157425,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,"Verleden Tijd",Frenna,156242,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
11,Shotgun,"George Ezra",152212,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
12,Shallow,"Lady Gaga",151051,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,Youngblood,"5 Seconds of Summer",150337,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
14,"Without Me",Halsey,148504,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
15,Natural,"Imagine Dragons",143959,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
16,BAD!,XXXTENTACION,137813,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
17,Spiegel,"Tourist LeMC",135227,https://open.spotify.com/track/3ntgBmbCmFYu3hGpUscH7i
18,"when the party's over","Billie Eilish",133620,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
19,"Let You Love Me","Rita Ora",130437,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
20,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",120333,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",119072,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
22,"Girls Like You (feat. Cardi B)","Maroon 5",117624,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
23,Rise,"Jonas Blue",115652,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
24,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",115613,https://open.spotify.com/track/5CvezlLZQpHWHeODmDqv0p
25,"Tout oublier",Angèle,114977,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
26,"Blah Blah Blah","Armin van Buuren",114823,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
27,"MIA (feat. Drake)","Bad Bunny",114314,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
28,"Bad Liar","Imagine Dragons",112936,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
29,"Woman Like Me (feat. Nicki Minaj)","Little Mix",112207,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
30,"Eastside (with Halsey & Khalid)","benny blanco",112028,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
31,Moonlight,XXXTENTACION,110081,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
32,"SICKO MODE","Travis Scott",106939,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
33,"I Love It (& Lil Pump)","Kanye West",103495,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
34,"High Hopes","Panic! At The Disco",103113,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
35,"Electricity (with Dua Lipa)","Silk City",101672,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
36,SAD!,XXXTENTACION,100985,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
37,Copines,"Aya Nakamura",99354,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
38,"Falling Down - Bonus Track","Lil Peep",98471,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
39,"Better Now","Post Malone",98041,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
40,"One Kiss (with Dua Lipa)","Calvin Harris",96449,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
41,Better,Khalid,95626,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
42,"Solo (feat. Demi Lovato)","Clean Bandit",95530,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
43,"Lucid Dreams","Juice WRLD",93061,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
44,"Mo Bamba","Sheck Wes",92941,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
45,"Body (feat. brando)","Loud Luxury",91017,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
46,2002,Anne-Marie,90711,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
47,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",90225,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
48,Ellie,Regi,86212,https://open.spotify.com/track/0vJFpxm8SDKAzqtJyVNXFw
49,"Bohemian Rhapsody - 2011 Mix",Queen,82862,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
50,"In My Feelings",Drake,82608,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
51,"Ruin My Life","Zara Larsson",81819,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
52,"Kiss and Make Up","Dua Lipa",73692,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
53,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",72858,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
54,"Rêves bizarres (feat. Damso)",Orelsan,72549,https://open.spotify.com/track/0DXytBddBKZYbfDMP4X0kc
55,"Ta reine",Angèle,70033,https://open.spotify.com/track/3iXhLi33EpUfcOwasC8un1
