,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,283224,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Promises (with Sam Smith)","Calvin Harris",235091,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
3,"Be Alright","Dean Lewis",232075,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
4,"Verleden Tijd",Frenna,221242,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
5,Happier,Marshmello,217113,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
6,Shotgun,"George Ezra",210256,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,"I Love It (& Lil Pump)","Kanye West",201558,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
8,RATATA,Boef,180993,https://open.spotify.com/track/27NrAjsDk7GoH6ybEXkrC5
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",180981,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
10,"Tout oublier",Angèle,174223,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
11,Djadja,"Aya Nakamura",165827,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
12,"Falling Down - Bonus Track","Lil Peep",156692,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
13,Natural,"Imagine Dragons",156014,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
14,"Electricity (with Dua Lipa)","Silk City",154669,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
15,"Eastside (with Halsey & Khalid)","benny blanco",152249,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,"Blah Blah Blah","Armin van Buuren",145874,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
17,Rise,"Jonas Blue",140758,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
18,"Body (feat. brando)","Loud Luxury",137017,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
19,Ellie,Regi,136255,https://open.spotify.com/track/0vJFpxm8SDKAzqtJyVNXFw
20,Youngblood,"5 Seconds of Summer",134031,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,Moonlight,XXXTENTACION,131407,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",128390,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
23,"Girls Like You (feat. Cardi B)","Maroon 5",128335,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
24,"In My Feelings",Drake,123958,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
25,"La thune",Angèle,123589,https://open.spotify.com/track/3iBOe7U7kRPNIoL3QLCVu2
26,"One Kiss (with Dua Lipa)","Calvin Harris",121153,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
27,Jalousie,Angèle,119288,https://open.spotify.com/track/3U5x1rplpJNKR3Xg88EfLi
28,"Solo (feat. Demi Lovato)","Clean Bandit",118844,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
29,SAD!,XXXTENTACION,118482,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,"Balance ton quoi",Angèle,116869,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
31,"Without Me",Halsey,114065,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
32,"Lucid Dreams","Juice WRLD",111340,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
33,Better,Khalid,110188,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
34,STOOPID,6ix9ine,103152,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
35,"Jackie Chan",Tiësto,101292,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
36,"La loi de Murphy",Angèle,99595,https://open.spotify.com/track/1UQKfmCH2wxVXTAVMUXiEj
37,BB,Booba,95323,https://open.spotify.com/track/0YCMh9HQkRpAtkj0i1sZqH
38,"Lucky You (feat. Joyner Lucas)",Eminem,93816,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
39,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)",$hirak,92825,https://open.spotify.com/track/77wz2VtAwxAwYOGTJrZBKT
40,Nombreux,Angèle,91950,https://open.spotify.com/track/59HKbTnmmFONvKLAPuc9rF
41,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",90449,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
42,2002,Anne-Marie,89511,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
43,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",89146,https://open.spotify.com/track/5CvezlLZQpHWHeODmDqv0p
44,"SICKO MODE","Travis Scott",88944,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
45,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",88505,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
46,"Les matins",Angèle,87944,https://open.spotify.com/track/2zWpMvvYIOeklOAalITppF
47,Shallow,"Lady Gaga",86340,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
48,"Ta reine",Angèle,83537,https://open.spotify.com/track/3iXhLi33EpUfcOwasC8un1
49,"Je veux tes yeux",Angèle,83328,https://open.spotify.com/track/1ZV4ZCUVOwt5gSnWoQEnY2
50,"Better Now","Post Malone",83319,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
51,"I Like It","Cardi B",82101,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
52,"Victime des réseaux",Angèle,81721,https://open.spotify.com/track/6CRn2SOULrzIuqll4nH2lG
53,"When I Grow Up (feat. Wiz Khalifa)","Dimitri Vegas & Like Mike",80811,https://open.spotify.com/track/3LK452TFyApuFN9jjg3THO
54,"High On Life (feat. Bonn)","Martin Garrix",79153,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
55,Flou,Angèle,78806,https://open.spotify.com/track/3b89BehicGUgc60pLBo092
56,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",78104,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
57,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",77576,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
58,"Ramenez la coupe à la maison",Vegedream,77564,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
59,"Let You Love Me","Rita Ora",76336,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
60,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,75984,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
61,Flemme,Angèle,75220,https://open.spotify.com/track/2TL8q8EO60b9lWeozfqYnG
62,breathin,"Ariana Grande",75027,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
63,Noticed,"Lil Mosey",73528,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
64,"Leave a Light On","Tom Walker",72988,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
65,"no tears left to cry","Ariana Grande",71476,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
66,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",70993,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
67,"No Brainer","DJ Khaled",67395,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
68,"Taste (feat. Offset)",Tyga,66407,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
69,Jaloux,Dadju,66254,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
70,Thunderclouds,Sia,65259,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
71,Nevermind,"Dennis Lloyd",64363,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
72,"Mo Bamba","Sheck Wes",64315,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
73,"Shape of You","Ed Sheeran",63852,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
74,changes,XXXTENTACION,63537,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
75,"God's Plan",Drake,62853,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
76,FRIENDS,Marshmello,62198,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
77,Flames,"David Guetta",62008,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
78,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",61628,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
79,"Beautiful (feat. Camila Cabello)",Bazzi,61585,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
80,Copines,"Aya Nakamura",60696,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
81,"Jocelyn Flores",XXXTENTACION,60431,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
82,"Air Max",Rim'K,60201,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
83,"Happy Now",Zedd,59559,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
84,"Losing It",FISHER,59414,https://open.spotify.com/track/6ho0GyrWZN3mhi9zVRW7xi
85,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,57689,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
86,REMEDY,Alesso,57310,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
87,"rockstar (feat. 21 Savage)","Post Malone",56827,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
88,Culo,Bizzey,56598,https://open.spotify.com/track/442ctQ3OBBk8aMo3Ma3wRX
89,"Grip (Omarm Me)",Bazart,56391,https://open.spotify.com/track/1GxnItymaVqSu8sVlwKq7w
90,"Love Someone","Lukas Graham",55984,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
91,"Wake Up in the Sky","Gucci Mane",55555,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
92,"No Stylist (feat. Drake)","French Montana",55389,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
93,"La même","Maître Gims",55200,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
94,"Born To Be Yours",Kygo,54857,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
95,IDGAF,"Dua Lipa",54650,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
96,"God is a woman","Ariana Grande",54367,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
97,"Havana (feat. Young Thug)","Camila Cabello",53832,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
98,Spiegel,"Tourist LeMC",53424,https://open.spotify.com/track/2wpZq7sSxrP8PL6kDtdAoE
99,Killshot,Eminem,50718,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
100,"Lost In Japan - Remix","Shawn Mendes",50662,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
101,"Tints (feat. Kendrick Lamar)","Anderson .Paak",50146,https://open.spotify.com/track/1gnwGVoG7V08vMX3hyr90x
102,1000°C,Lomepal,49766,https://open.spotify.com/track/4lzjE9GlGamkuYqQBfCY8R
103,"Train de vie","Koba LaD",49414,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
104,"In My Blood","Shawn Mendes",48980,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
105,"Ocean (feat. Khalid)","Martin Garrix",48952,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
106,"New Rules","Dua Lipa",48938,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
107,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",48817,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
108,"The Middle",Zedd,48593,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
109,Nonstop,Drake,47307,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
110,"Want To","Dua Lipa",47298,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
111,Believer,"Imagine Dragons",47291,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
112,"There's No Way (feat. Julia Michaels)",Lauv,47191,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
113,BEBE,6ix9ine,47168,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
114,Africa,TOTO,47064,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
115,"Adieu bientôt",Columbine,46879,https://open.spotify.com/track/17y8kqTbNDd9QM3j6yln4g
116,Happier,"Ed Sheeran",46504,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
117,"Feu de bois",Damso,46465,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
118,"Sweet but Psycho","Ava Max",46091,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
119,"Say My Name","David Guetta",45812,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
120,Empire,Sofiane,45125,https://open.spotify.com/track/7qWsMxgCMFyjlnvLMocf4p
121,"Remind Me to Forget",Kygo,44126,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
122,Perfect,"Ed Sheeran",43979,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
123,"I'm Yours","Jason Mraz",43955,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
124,"Téquila Limonada",Netsky,43251,https://open.spotify.com/track/5qZRZxbsNd4EQkLZuNpW9u
125,"La Cintura","Alvaro Soler",43095,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK
126,"Venom - Music From The Motion Picture",Eminem,42769,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
127,Thunder,"Imagine Dragons",42294,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
128,"Look At Me!",XXXTENTACION,42215,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
129,"Sur le drapeau","Suprême NTM",41706,https://open.spotify.com/track/42Xesu4U4nM3CCjMk5X3kM
130,"Let Me Live (feat. Anne-Marie & Mr Eazi)",Rudimental,41695,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
131,Bella,MHD,41465,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
132,Drama,Bizzey,40011,https://open.spotify.com/track/7iQKG3ZjRF4EEhUulo514R
133,Darkside,"Alan Walker",39605,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
134,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,39505,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
135,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",39334,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
136,Morph,"Twenty One Pilots",39334,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
137,"lovely (with Khalid)","Billie Eilish",39312,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
138,"Don’t Matter To Me (with Michael Jackson)",Drake,39197,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
139,"All I Am","Jess Glynne",38701,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
140,W.L.G,Niska,38316,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
141,"Melody (feat. James Blunt)","Lost Frequencies",38304,https://open.spotify.com/track/5r49JKf2vWBF0CQjZewJ0O
142,"Love No More","Loud Luxury",37865,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
143,"Too Good At Goodbyes","Sam Smith",37586,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
144,"Moments durs","Koba LaD",37567,https://open.spotify.com/track/7cHRpZZsPiRVmHC3Plx514
145,"La C","Koba LaD",37131,https://open.spotify.com/track/5PtFV78R0DRvzsTqk1S0Vt
146,Iencli,Vald,36941,https://open.spotify.com/track/2iVvukpWd7OX1n1LwUF5Rs
147,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",36625,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
148,Silence,Marshmello,36617,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
149,Smog,Damso,36581,https://open.spotify.com/track/1h1wmYG39fp6ZTgwlJ3Cv3
150,Zoutelande,BLØF,36310,https://open.spotify.com/track/1dCaSvUR92UgJZwmNxnqZV
151,"Without You (feat. Sandro Cavazza)",Avicii,36266,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
152,"Don't Cry (feat. XXXTENTACION)","Lil Wayne",35928,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
153,"I Like Me Better",Lauv,35576,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
154,Halo,Beyoncé,35121,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
155,"Ma 6t a craqué (feat. Ninho)",Kpoint,34739,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
156,"Psycho (feat. Ty Dolla $ign)","Post Malone",34716,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
157,"Te Boté - Remix","Nio Garcia",34490,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
158,"What Lovers Do (feat. SZA)","Maroon 5",34185,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
159,"Mafiosa (feat. Caroliina)",Lartiste,34097,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
160,"Everybody Dies In Their Nightmares",XXXTENTACION,33748,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
161,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,33728,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
162,LIT,SBMG,33700,https://open.spotify.com/track/76OfzNtY3nG5hCnh5COSjt
