,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",270910,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Sweet but Psycho","Ava Max",242481,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"thank u, next","Ariana Grande",222629,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"Last Christmas",Wham!,190298,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",186565,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
6,"Without Me",Halsey,175572,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,"Be Alright","Dean Lewis",175026,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
8,"In My Mind",Dynoro,161504,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
9,"High Hopes","Panic! At The Disco",158638,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
10,"Santa Tell Me","Ariana Grande",154151,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
11,Happier,Marshmello,142445,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,"Jingle Bell Rock","Bobby Helms",140055,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
13,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",138324,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
14,Shallow,"Lady Gaga",135967,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
15,"It's Beginning to Look a Lot like Christmas","Michael Bublé",134683,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
16,Youngblood,"5 Seconds of Summer",129505,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"It's the Most Wonderful Time of the Year","Andy Williams",128270,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
18,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,126995,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
19,"when the party's over","Billie Eilish",123687,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
20,Djadja,"Aya Nakamura",122152,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
21,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",121245,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
22,"Promises (with Sam Smith)","Calvin Harris",120735,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
23,imagine,"Ariana Grande",120734,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
24,"Tout oublier",Angèle,115867,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
25,"Verleden Tijd",Frenna,114241,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
26,"Rockin' Around The Christmas Tree","Brenda Lee",112679,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
27,"Let You Love Me","Rita Ora",111885,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
28,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",110952,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
29,Shotgun,"George Ezra",110696,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
30,Moonlight,XXXTENTACION,104705,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
31,"Do They Know It's Christmas? - 1984 Version","Band Aid",101727,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
32,SAD!,XXXTENTACION,101396,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
33,"Girls Like You (feat. Cardi B)","Maroon 5",99044,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
34,"Going Bad (feat. Drake)","Meek Mill",98262,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
35,"Mo Bamba","Sheck Wes",97301,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
36,"Eastside (with Halsey & Khalid)","benny blanco",97119,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
37,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",96248,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
38,"whoa (mind in awe)",XXXTENTACION,92317,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
39,"Trop beau",Lomepal,91308,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
40,"SICKO MODE","Travis Scott",90174,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
41,Rise,"Jonas Blue",88974,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
42,"Better Now","Post Malone",86868,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
43,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",86756,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
44,"Lucid Dreams","Juice WRLD",86645,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
45,1000°C,Lomepal,86529,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
46,"Ruin My Life","Zara Larsson",86180,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
47,"One Kiss (with Dua Lipa)","Calvin Harris",85840,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
48,Mistletoe,"Justin Bieber",85831,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
49,"MIA (feat. Drake)","Bad Bunny",84730,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
50,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",82020,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
51,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",81924,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
52,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",81265,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
53,"Happy Now",Kygo,80561,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
54,2002,Anne-Marie,78300,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
55,"Solo (feat. Demi Lovato)","Clean Bandit",76039,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
56,BAD!,XXXTENTACION,74911,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
57,Natural,"Imagine Dragons",74376,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
58,Spiegel,"Tourist LeMC",73021,https://open.spotify.com/track/3ntgBmbCmFYu3hGpUscH7i
59,"Driving Home for Christmas","Chris Rea",72596,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
60,Better,Khalid,72343,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
61,"Woman Like Me (feat. Nicki Minaj)","Little Mix",71813,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
62,"Bohemian Rhapsody - 2011 Mix",Queen,71665,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
63,"Sleigh Ride","The Ronettes",71122,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
64,"Rêves bizarres (feat. Damso)",Orelsan,70489,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW
65,"Underneath the Tree","Kelly Clarkson",70420,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
66,"Blah Blah Blah","Armin van Buuren",70286,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
67,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",70058,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
68,"Holly Jolly Christmas","Michael Bublé",68239,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
69,KIKA,6ix9ine,67608,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
70,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",66777,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
71,"no tears left to cry","Ariana Grande",66328,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
72,HUTS,"The Blockparty",66168,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
73,X-men,Lomepal,66140,https://open.spotify.com/track/6A3bL3MlU0l54kKlgpw0UT
74,"TIC TOC",6ix9ine,66007,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
75,"White Christmas","Bing Crosby",65673,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
76,"Have Yourself A Merry Little Christmas","Sam Smith",65609,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
77,"Feliz Navidad","José Feliciano",65272,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
78,"God's Plan",Drake,64771,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
79,"Shape of You","Ed Sheeran",64513,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
80,"Santa Claus Is Coming to Town","Michael Bublé",63637,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
81,"La vérité",Lomepal,62016,https://open.spotify.com/track/1H0OfL0clmcI1odODWD2DS
82,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",61923,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
83,lovely,"Billie Eilish",61768,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
84,"Electricity (with Dua Lipa)","Silk City",61315,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
85,"Leave a Light On","Tom Walker",61287,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
86,Copines,"Aya Nakamura",61117,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
87,FRIENDS,Marshmello,60231,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
88,"Body (feat. brando)","Loud Luxury",60120,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
89,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",59975,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
90,"rockstar (feat. 21 Savage)","Post Malone",59966,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
91,"Saturday Nights",Khalid,59904,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
92,"Ne me ramène pas",Lomepal,59791,https://open.spotify.com/track/0XzLCD3Gnk7G6U72PnOWfr
93,"Love Someone","Lukas Graham",59757,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
94,"A Holly Jolly Christmas - Single Version","Burl Ives",59661,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
