,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",257459,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"In My Mind",Dynoro,251794,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Be Alright","Dean Lewis",224533,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
4,Happier,Marshmello,209773,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
5,"Promises (with Sam Smith)","Calvin Harris",197984,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,Shotgun,"George Ezra",186632,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,185494,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
8,"Verleden Tijd",Frenna,181177,https://open.spotify.com/track/4kuexchmxuc5NXmokfo1WH
9,Djadja,"Aya Nakamura",163700,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
10,Shallow,"Lady Gaga",153072,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,Youngblood,"5 Seconds of Summer",140098,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
12,"Girls Like You (feat. Cardi B)","Maroon 5",138157,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
13,"Blah Blah Blah","Armin van Buuren",137465,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
14,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",135262,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
15,Natural,"Imagine Dragons",134692,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
16,"MIA (feat. Drake)","Bad Bunny",134675,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
17,Moonlight,XXXTENTACION,133525,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
