,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,48668,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,Shallow,"Lady Gaga",45550,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3,"I Love It (& Lil Pump)","Kanye West",34491,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Falling Down - Bonus Track","Lil Peep",34105,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
5,"Promises (with Sam Smith)","Calvin Harris",31886,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,Happier,Marshmello,30630,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,"Without Me",Halsey,29278,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",28770,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
9,Natural,"Imagine Dragons",28162,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
10,"Venom - Music From The Motion Picture",Eminem,27116,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
11,"Eastside (with Halsey & Khalid)","benny blanco",23934,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,STOOPID,6ix9ine,21844,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
13,"Lucky You (feat. Joyner Lucas)",Eminem,21311,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
14,"Let You Love Me","Rita Ora",20636,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
15,"Be Alright","Dean Lewis",20108,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
16,Better,Khalid,20041,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
17,"Electricity (with Dua Lipa)","Silk City",19091,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
18,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",18818,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
19,Morph,"Twenty One Pilots",17609,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
20,Thunderclouds,Sia,17497,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
21,Rise,"Jonas Blue",17439,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
22,Nevermind,"Dennis Lloyd",17401,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
23,"Solo (feat. Demi Lovato)","Clean Bandit",17143,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
24,Chlorine,"Twenty One Pilots",16767,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
25,"Nico and the Niners","Twenty One Pilots",15599,https://open.spotify.com/track/5SehvGGC53A7SZKCLXQcyt
26,"My Blood","Twenty One Pilots",15452,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
27,Royal,Separ,15293,https://open.spotify.com/track/7oVavZggN8EK3zxBBxpur8
28,"SICKO MODE","Travis Scott",15134,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
29,REMEDY,Alesso,14956,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
30,"Blah Blah Blah","Armin van Buuren",14844,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
31,"Girls Like You (feat. Cardi B)","Maroon 5",14763,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
32,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",14216,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
33,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,14207,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
34,SAD!,XXXTENTACION,14205,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
35,"High On Life (feat. Bonn)","Martin Garrix",13855,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
36,"Beautiful (feat. Camila Cabello)",Bazzi,13198,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
37,"In My Feelings",Drake,13185,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
38,"Born To Be Yours",Kygo,13163,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
39,Moonlight,XXXTENTACION,13161,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
40,"Better Now","Post Malone",12985,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
41,"Want To","Dua Lipa",12905,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
42,Noticed,"Lil Mosey",12733,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
43,Killshot,Eminem,12523,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
44,"The Ringer",Eminem,12142,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
45,"I Like It","Cardi B",12082,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
46,"One Kiss (with Dua Lipa)","Calvin Harris",11970,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
47,"Wake Up in the Sky","Gucci Mane",11943,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
48,Jumpsuit,"Twenty One Pilots",11821,https://open.spotify.com/track/1E1uGhNdBe6Dddbgs2KqtZ
49,"Body (feat. brando)","Loud Luxury",11797,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
