,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,54256,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Falling Down - Bonus Track","Lil Peep",52217,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
3,"I Love It (& Lil Pump)","Kanye West",48479,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Lucky You (feat. Joyner Lucas)",Eminem,33916,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
5,Natural,"Imagine Dragons",32689,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
6,"Promises (with Sam Smith)","Calvin Harris",32232,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,Happier,Marshmello,28580,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Eastside (with Halsey & Khalid)","benny blanco",24973,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,"Be Alright","Dean Lewis",22992,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
10,Better,Khalid,20505,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
11,"Electricity (with Dua Lipa)","Silk City",20220,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
12,"Blah Blah Blah","Armin van Buuren",19654,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
13,"Solo (feat. Demi Lovato)","Clean Bandit",18977,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,Killshot,Eminem,18785,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
15,Thunderclouds,Sia,18547,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
16,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",17969,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
17,Rise,"Jonas Blue",17629,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
18,Nevermind,"Dennis Lloyd",17607,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
