,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",52177,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"In My Mind",Dynoro,32928,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Naháňame šťastie",Nerieš,29493,https://open.spotify.com/track/6zgLem6JNcBrSfsSyOmc0O
4,"Without Me",Halsey,27468,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
5,"Always Remember Us This Way","Lady Gaga",26914,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
6,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",26832,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",26503,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,"thank u, next","Ariana Grande",25725,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
9,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,25539,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,Natural,"Imagine Dragons",23262,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
11,Happier,Marshmello,22498,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,"when the party's over","Billie Eilish",21436,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
13,"Bohemian Rhapsody - 2011 Mix",Queen,20258,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
14,"Let You Love Me","Rita Ora",19470,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
15,"Promises (with Sam Smith)","Calvin Harris",19347,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
16,"Woman Like Me (feat. Nicki Minaj)","Little Mix",18670,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
17,"Falling Down - Bonus Track","Lil Peep",17860,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
18,"Kiss and Make Up","Dua Lipa",17833,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
19,"Better Now","Post Malone",17580,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
20,"Sweet but Psycho","Ava Max",17497,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
21,Better,Khalid,17275,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
22,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",16721,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
23,Motorest,Gleb,16664,https://open.spotify.com/track/1oOm7QaJ0JzJdf3DU7MrpI
24,"Be Alright","Dean Lewis",16480,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
25,"Venom - Music From The Motion Picture",Eminem,16421,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
26,Cesta,"Lvcas Dope",15932,https://open.spotify.com/track/6xGfVuDStonGtWRxJI1xeY
27,"I Love It (& Lil Pump)","Kanye West",15315,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
28,"Eastside (with Halsey & Khalid)","benny blanco",15182,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
29,"MIA (feat. Drake)","Bad Bunny",15137,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
30,Machine,"Imagine Dragons",15062,https://open.spotify.com/track/5ftQSVAHs7iqULWKQn0fjK
31,"Another One Bites The Dust - Remastered 2011",Queen,14705,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
32,Royal,Separ,14286,https://open.spotify.com/track/7oVavZggN8EK3zxBBxpur8
33,"Solo (feat. Demi Lovato)","Clean Bandit",14099,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
34,"SICKO MODE","Travis Scott",13937,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
35,Rise,"Jonas Blue",13708,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
36,Nevermind,"Dennis Lloyd",13643,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,"I Found You (with Calvin Harris)","benny blanco",12692,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
38,"Happy Now",Kygo,12638,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
39,"Girls Like You (feat. Cardi B)","Maroon 5",12487,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
40,"Under Pressure - Remastered",Queen,12208,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
41,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",12117,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0
42,"Born To Be Yours",Kygo,12083,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
43,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",12015,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
44,"Somebody To Love - 2011 Mix",Queen,11851,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
45,"Lucky You (feat. Joyner Lucas)",Eminem,11816,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
46,"Ruin My Life","Zara Larsson",11730,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
47,"I'll Never Love Again - Film Version - Radio Edit","Lady Gaga",11711,https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa
48,"Blah Blah Blah","Armin van Buuren",11662,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
49,Thunderclouds,Sia,11637,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
50,Believer,"Imagine Dragons",11458,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
51,Runaway,"Lil Peep",11403,https://open.spotify.com/track/6W4f0lzPGSIKsbTRhNk8VI
52,"rockstar (feat. 21 Savage)","Post Malone",11294,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
