,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",61984,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"In My Mind",Dynoro,38566,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",33076,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",29918,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,Cesta,"Lvcas Dope",27837,https://open.spotify.com/track/6xGfVuDStonGtWRxJI1xeY
6,"Promises (with Sam Smith)","Calvin Harris",27282,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,"Without Me",Halsey,27259,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"Always Remember Us This Way","Lady Gaga",26363,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
9,"Venom - Music From The Motion Picture",Eminem,26193,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
10,Happier,Marshmello,25311,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,Natural,"Imagine Dragons",25192,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,"Falling Down - Bonus Track","Lil Peep",24045,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
13,"Let You Love Me","Rita Ora",23876,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
14,Motorest,Gleb,23512,https://open.spotify.com/track/1oOm7QaJ0JzJdf3DU7MrpI
15,Better,Khalid,22139,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
16,"Kiss and Make Up","Dua Lipa",22007,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
17,"Naháňame šťastie",Nerieš,21868,https://open.spotify.com/track/6zgLem6JNcBrSfsSyOmc0O
18,"when the party's over","Billie Eilish",20975,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
19,"I Love It (& Lil Pump)","Kanye West",20520,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
