,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",41977,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"Bad Liar","Imagine Dragons",32739,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
3,"thank u, next","Ariana Grande",31978,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"Bling Bling",Dalyb,30562,https://open.spotify.com/track/5qC5vLl2KvUpCgBQQTLFHi
5,"Jelly Belly",Dalyb,29209,https://open.spotify.com/track/6otO5cqHZwSLEJUVAPIjV2
6,Skrjud,Dalyb,29156,https://open.spotify.com/track/1rXQ7QPOWHYJD7FM1zqQVa
7,"In My Mind",Dynoro,29064,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
8,"Without Me",Halsey,27493,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,Natural,"Imagine Dragons",26900,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
10,"Bohemian Rhapsody - 2011 Mix",Queen,26002,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
11,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",24113,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
12,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",23695,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
13,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,23052,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
14,"when the party's over","Billie Eilish",22630,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
15,"Always Remember Us This Way","Lady Gaga",22417,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
16,"Naháňame šťastie",Nerieš,21888,https://open.spotify.com/track/6zgLem6JNcBrSfsSyOmc0O
17,"Woman Like Me (feat. Nicki Minaj)","Little Mix",21269,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
18,"Let You Love Me","Rita Ora",20210,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
19,"Falling Down - Bonus Track","Lil Peep",19784,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
20,Happier,Marshmello,19534,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
21,"Another One Bites The Dust - Remastered 2011",Queen,19054,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
22,"Happy Now",Kygo,18916,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
23,Nadej,Samey,18776,https://open.spotify.com/track/3DUShtksnofC5YeNqpqNLA
24,"SICKO MODE","Travis Scott",18490,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
25,BAD!,XXXTENTACION,17980,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
26,"Ruin My Life","Zara Larsson",17317,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
27,"Kiss and Make Up","Dua Lipa",17286,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
28,Better,Khalid,16458,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
29,"Better Now","Post Malone",16336,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
30,"Promises (with Sam Smith)","Calvin Harris",16262,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
31,"Beach House","The Chainsmokers",16160,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
32,"Sweet but Psycho","Ava Max",16095,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
33,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",15252,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
34,"Z NULY NA STO",MILION+,15075,https://open.spotify.com/track/1hOFq3tNMHS8Ym8ylgZV7c
35,"Somebody To Love - 2011 Mix",Queen,14871,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
