,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,53623,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Solo (feat. Demi Lovato)","Clean Bandit",29348,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
3,Rise,"Jonas Blue",27308,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
4,"In My Feelings",Drake,27227,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
5,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,26637,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
6,"Promises (with Sam Smith)","Calvin Harris",25460,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,"Eastside (with Halsey & Khalid)","benny blanco",25348,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
8,"Girls Like You (feat. Cardi B)","Maroon 5",25340,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,"Jackie Chan",Tiësto,23926,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
10,Natural,"Imagine Dragons",23592,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
11,"No Brainer","DJ Khaled",23469,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
12,"Body (feat. brando)","Loud Luxury",22297,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
13,breathin,"Ariana Grande",21331,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
14,"SICKO MODE","Travis Scott",20213,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
15,"God is a woman","Ariana Grande",20152,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
16,"Happy Now",Zedd,20069,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
17,Nevermind,"Dennis Lloyd",19845,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
18,Happier,Marshmello,18980,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",18619,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
20,"I Like It","Cardi B",18333,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
21,Youngblood,"5 Seconds of Summer",17495,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
22,"Be Alright","Dean Lewis",17328,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
23,"One Kiss (with Dua Lipa)","Calvin Harris",17178,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
24,"Born To Be Yours",Kygo,16798,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
25,"Beautiful (feat. Camila Cabello)",Bazzi,15760,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
26,"Taste (feat. Offset)",Tyga,15407,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
