,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,52198,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"I Love It (& Lil Pump)","Kanye West",40593,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Falling Down - Bonus Track","Lil Peep",40565,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
4,"Promises (with Sam Smith)","Calvin Harris",32336,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,Natural,"Imagine Dragons",30965,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
6,Happier,Marshmello,30020,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,"Lucky You (feat. Joyner Lucas)",Eminem,27306,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",26304,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
9,"Eastside (with Halsey & Khalid)","benny blanco",24391,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,"Electricity (with Dua Lipa)","Silk City",22439,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
11,"Be Alright","Dean Lewis",21440,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,Better,Khalid,20406,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
13,Shallow,"Lady Gaga",19828,https://open.spotify.com/track/5lK18Pt33xNudq4qYDxIm8
14,"Blah Blah Blah","Armin van Buuren",18424,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
15,Thunderclouds,Sia,18421,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
16,"Solo (feat. Demi Lovato)","Clean Bandit",18307,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
17,Nevermind,"Dennis Lloyd",17603,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
18,Rise,"Jonas Blue",16809,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
19,REMEDY,Alesso,16367,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
20,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",16219,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
21,"SICKO MODE","Travis Scott",16111,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
22,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",15913,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
23,"Let You Love Me","Rita Ora",15896,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
24,"In My Feelings",Drake,15160,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
25,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",15068,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
26,Killshot,Eminem,14957,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
27,"Girls Like You (feat. Cardi B)","Maroon 5",14947,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
28,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,14794,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
29,"Wake Up in the Sky","Gucci Mane",14623,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
30,"High On Life (feat. Bonn)","Martin Garrix",14525,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
31,breathin,"Ariana Grande",14312,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
32,"Beautiful (feat. Camila Cabello)",Bazzi,13676,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
33,"Born To Be Yours",Kygo,13610,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
34,SAD!,XXXTENTACION,13545,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
35,"No Brainer","DJ Khaled",13472,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
36,"The Ringer",Eminem,13298,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
37,"Say My Name","David Guetta",12974,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
38,"One Kiss (with Dua Lipa)","Calvin Harris",12938,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,"Jackie Chan",Tiësto,12926,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
40,"Don't Cry (feat. XXXTENTACION)","Lil Wayne",12918,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
41,"I Like It","Cardi B",12804,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
42,Fall,Eminem,12632,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
43,"Want To","Dua Lipa",12612,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
44,"Body (feat. brando)","Loud Luxury",12286,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
45,"No Stylist (feat. Drake)","French Montana",12187,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
46,Noticed,"Lil Mosey",12168,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
47,"Love Someone","Lukas Graham",11947,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
48,"What About Me (feat. Sosamann)","Lil Wayne",11884,https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM
49,Moonlight,XXXTENTACION,11654,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
50,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",11547,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
51,"Better Now","Post Malone",11537,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
52,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",11503,https://open.spotify.com/track/0cDwUAF7yQrOLRcFfJpSc2
53,Believer,"Imagine Dragons",11373,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
54,"Lucid Dreams","Juice WRLD",11135,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
55,FRIENDS,Marshmello,10819,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
56,Youngblood,"5 Seconds of Summer",10687,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
57,Thunder,"Imagine Dragons",10460,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
58,"Lost In Japan - Remix","Shawn Mendes",10421,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
59,Kamikaze,Eminem,10342,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
60,IDGAF,"Dua Lipa",10290,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
61,"rockstar (feat. 21 Savage)","Post Malone",10267,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
62,Greatest,Eminem,10250,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
63,"Remind Me to Forget",Kygo,10240,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
64,"no tears left to cry","Ariana Grande",9997,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
65,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",9981,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
66,BEBE,6ix9ine,9973,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
67,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,9527,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
68,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",9467,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
69,2002,Anne-Marie,9452,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
70,"Pull Up",Samey,9345,https://open.spotify.com/track/6K9YoqvqvNe4V3VijEnL0w
71,Shotgun,"George Ezra",9302,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
72,"Venom - Music From The Motion Picture",Eminem,9174,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
73,"Not Alike (feat. Royce Da 5'9)",Eminem,9158,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
74,Rodicia,Dalyb,9030,https://open.spotify.com/track/09zNx3XpBwecmgbFgJJEFj
75,Flames,"David Guetta",9001,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
76,"God is a woman","Ariana Grande",8927,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
77,"Shape of You","Ed Sheeran",8915,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
78,Vozíme,Ego,8858,https://open.spotify.com/track/2ZkzWeBRaUDWiM1So7KBK7
79,"V Meste Snov",Ego,8827,https://open.spotify.com/track/5h0qay449Zex9XSHxNuzm7
80,"Happy Now",Zedd,8744,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
81,"Havana (feat. Young Thug)","Camila Cabello",8699,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
82,Darkside,"Alan Walker",8648,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
83,"Let It Fly (feat. Travis Scott)","Lil Wayne",8580,https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h
84,"Sweet but Psycho","Ava Max",8504,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
85,"The Middle",Zedd,8350,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
86,"Mo Bamba","Sheck Wes",8321,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
87,"Ocean (feat. Khalid)","Martin Garrix",8277,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
88,"I'm a Mess","Bebe Rexha",8175,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
89,"Jocelyn Flores",XXXTENTACION,8164,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
90,"Taste (feat. Offset)",Tyga,8042,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
91,"I Like Me Better",Lauv,8005,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
92,"Love No More","Loud Luxury",7959,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
93,"Flexim Ako Gott",Ego,7951,https://open.spotify.com/track/3OQVYq5J8poPPdz4bwr4Dr
94,"Whatever It Takes","Imagine Dragons",7890,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
95,"Diamond Heart","Alan Walker",7867,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
96,"Drip Too Hard","Lil Baby",7663,https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3
97,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",7620,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
98,"Level Up",Ciara,7587,https://open.spotify.com/track/5ubwXXOsH9bUhZsQ0Cybha
99,"More Than You Know","Axwell /\ Ingrosso",7520,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
100,"Cizí zeď","ONEMANSHOW Foundation",7503,https://open.spotify.com/track/7nLZ336nDC44S0CCXcCBJm
101,STARGAZING,"Travis Scott",7487,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
102,RISE,"League of Legends",7412,https://open.spotify.com/track/69Sy7207dnixZ6w7RSV9Kb
103,"Without You (feat. Sandro Cavazza)",Avicii,7319,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
104,changes,XXXTENTACION,7309,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
105,"High Hopes","Panic! At The Disco",7205,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
106,"Stepping Stone",Eminem,7182,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
107,"All I Am","Jess Glynne",7174,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
108,Normal,Eminem,7151,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
109,Happier,"Ed Sheeran",7135,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
110,"New Rules","Dua Lipa",7109,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
111,"God's Plan",Drake,7008,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
112,"8 Letters","Why Don't We",6855,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
113,Nenahraditeľná,"Sima Martausová",6768,https://open.spotify.com/track/0gwYuzU19qCHBp7uQW9bVG
114,"Nico And The Niners","Twenty One Pilots",6764,https://open.spotify.com/track/0yPvg34RGS7KNns790QsxR
115,"Save That Shit","Lil Peep",6643,https://open.spotify.com/track/0S0vWvyZ6Rc79TXkWxT9QA
116,Nonstop,Drake,6602,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
117,"lovely (with Khalid)","Billie Eilish",6586,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
118,Perfect,"Ed Sheeran",6574,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
119,"Leave a Light On","Tom Walker",6516,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
120,Audiokniha,Gleb,6431,https://open.spotify.com/track/6tgYoMQ6r45PiY3MoQ1MmP
