,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,tmt,Nublu,33122,https://open.spotify.com/track/3BBC0z90LcToCjPIN0vuHp
2,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",21939,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
3,"thank u, next","Ariana Grande",20872,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"All I Want for Christmas Is You","Mariah Carey",19911,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,"Without Me",Halsey,19691,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
6,öölaps!,Nublu,18451,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
7,"Last Christmas",Wham!,18364,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
8,"Sweet but Psycho","Ava Max",18056,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
9,"Mina Ka",Nublu,16453,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
10,Shallow,"Lady Gaga",16347,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,"Jingle Bell Rock","Bobby Helms",15804,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
12,imagine,"Ariana Grande",15758,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
13,"Santa Tell Me","Ariana Grande",15672,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
14,"Rockin' Around The Christmas Tree","Brenda Lee",14540,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
15,"It's the Most Wonderful Time of the Year","Andy Williams",14218,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
16,"It's Beginning to Look a Lot like Christmas","Michael Bublé",14195,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
17,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",14106,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
18,"when the party's over","Billie Eilish",13790,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
19,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,13249,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
20,Aitäh,5MIINUST,12092,https://open.spotify.com/track/6YD1hlzPaEAZSrH1z0FmTV
21,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",11586,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
22,"Lucid Dreams","Juice WRLD",11411,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
23,"whoa (mind in awe)",XXXTENTACION,11336,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
24,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",11286,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
25,"Let You Love Me","Rita Ora",11203,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
26,"SICKO MODE","Travis Scott",11138,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
27,"Do They Know It's Christmas? - 1984 Version","Band Aid",11117,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
28,"Bohemian Rhapsody - 2011 Mix",Queen,11075,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
29,Mõtetes,Pluuto,10961,https://open.spotify.com/track/3syMpkCHtT1bxuBFU63L2I
30,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",10606,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
31,"High Hopes","Panic! At The Disco",10585,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
32,"Mo Bamba","Sheck Wes",10416,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
33,Mistletoe,"Justin Bieber",10404,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
34,"2 Quick Start",Nublu,10403,https://open.spotify.com/track/60mPI11SKSZFlLKzt3KXv5
35,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",10332,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
36,"In My Mind",Dynoro,10274,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
37,"Be Alright","Dean Lewis",10228,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
38,"Better Now","Post Malone",10127,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
39,"I Got Love","MiyaGi & Endspiel",10063,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
40,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",10000,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
41,"Eastside (with Halsey & Khalid)","benny blanco",9910,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
42,"Holly Jolly Christmas","Michael Bublé",9685,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
43,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",9604,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
44,"Falling Down - Bonus Track","Lil Peep",9564,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
45,SAD!,XXXTENTACION,9453,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
46,Better,Khalid,9433,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
47,"Have Yourself A Merry Little Christmas","Sam Smith",9270,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
