,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,tmt,Nublu,62501,https://open.spotify.com/track/3BBC0z90LcToCjPIN0vuHp
2,Shallow,"Lady Gaga",24152,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3,"thank u, next","Ariana Grande",21435,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,öölaps!,Nublu,21232,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
5,"Sweet but Psycho","Ava Max",19736,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
6,"when the party's over","Billie Eilish",18716,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
7,"Mina Ka",Nublu,18050,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",17433,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
9,"come out and play","Billie Eilish",16468,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
10,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,16256,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
11,"Without Me",Halsey,16188,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Bohemian Rhapsody - 2011 Mix",Queen,15076,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
13,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",14788,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
14,"Let You Love Me","Rita Ora",13983,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",13467,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
16,"Falling Down - Bonus Track","Lil Peep",13255,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
17,"Mo Bamba","Sheck Wes",12450,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
18,"SICKO MODE","Travis Scott",12420,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
