,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",25527,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"Sweet but Psycho","Ava Max",22846,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"thank u, next","Ariana Grande",22019,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,19926,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,öölaps!,Nublu,19452,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
6,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",17470,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
7,"when the party's over","Billie Eilish",17450,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",16601,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
9,"Without Me",Halsey,16260,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
10,"Mina Ka",Nublu,15764,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
11,"Falling Down - Bonus Track","Lil Peep",15699,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
12,"Let You Love Me","Rita Ora",15300,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
13,"Be Alright","Dean Lewis",14324,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
14,"Promises (with Sam Smith)","Calvin Harris",14286,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
15,"In My Mind",Dynoro,14000,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
16,Happier,Marshmello,13652,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
17,"Always Remember Us This Way","Lady Gaga",13530,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
18,"Bohemian Rhapsody - 2011 Mix",Queen,13126,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
19,"Eastside (with Halsey & Khalid)","benny blanco",12880,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
