,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",31572,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Sweet but Psycho","Ava Max",22580,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,Shallow,"Lady Gaga",22332,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"when the party's over","Billie Eilish",19318,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
5,öölaps!,Nublu,18787,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
6,"Falling Down - Bonus Track","Lil Peep",18650,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
7,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",18066,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,17678,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,"Bad Liar","Imagine Dragons",17167,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
10,"Without Me",Halsey,16758,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
11,BAD!,XXXTENTACION,16669,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
12,"Bohemian Rhapsody - 2011 Mix",Queen,16668,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
13,"Mina Ka",Nublu,15393,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
14,"Let You Love Me","Rita Ora",15379,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",15061,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
16,"Life is Beautiful","Lil Peep",14124,https://open.spotify.com/track/5rYpwP1dHWGVMrSZbTmt3e
17,"Be Alright","Dean Lewis",13748,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
18,"Promises (with Sam Smith)","Calvin Harris",13007,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
19,"In My Mind",Dynoro,12796,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
20,Happier,Marshmello,12795,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
21,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",12723,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
22,"Lucid Dreams","Juice WRLD",12310,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
23,"SICKO MODE","Travis Scott",12020,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
24,"Another One Bites The Dust - Remastered 2011",Queen,11780,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
25,"Eastside (with Halsey & Khalid)","benny blanco",11699,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
26,Better,Khalid,11640,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
27,"Always Remember Us This Way","Lady Gaga",11576,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
28,"Kiss and Make Up","Dua Lipa",11369,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
29,"Mo Bamba","Sheck Wes",11154,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
30,Natural,"Imagine Dragons",11120,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
31,"Better Now","Post Malone",10883,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
32,"I Got Love","MiyaGi & Endspiel",10309,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
33,Runaway,"Lil Peep",10205,https://open.spotify.com/track/1FBi1YWCAxlRmfuUbMINqO
34,"Woman Like Me (feat. Nicki Minaj)","Little Mix",9914,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
35,"lovely (with Khalid)","Billie Eilish",9797,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
36,SAD!,XXXTENTACION,9758,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
37,"Happy Now",Kygo,9670,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
38,"Broken Smile (My All)","Lil Peep",9665,https://open.spotify.com/track/1BCBBO8VUEFOb6RBct4XDp
39,"Diamond Heart","Alan Walker",9627,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
40,"I Love It (& Lil Pump)","Kanye West",9564,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
41,"Somebody To Love - 2011 Mix",Queen,9455,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
42,"MIA (feat. Drake)","Bad Bunny",9425,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
43,Moonlight,XXXTENTACION,9232,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
44,"Under Pressure - Remastered",Queen,9157,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
45,"Ruin My Life","Zara Larsson",9116,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
46,"2 Quick Start",Nublu,8701,https://open.spotify.com/track/60mPI11SKSZFlLKzt3KXv5
47,"Body (feat. brando)","Loud Luxury",8684,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
48,"Keeruta (feat. Nublu)",Lenna,8643,https://open.spotify.com/track/0t6ICmpxvI1hYiYENlx3Y3
49,"Don't Stop Me Now - 2011 Mix",Queen,8630,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
50,Youngblood,"5 Seconds of Summer",8617,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
51,"Sex with My Ex","Lil Peep",8374,https://open.spotify.com/track/0H1Had94fszD13qsFsP1U5
52,Nevermind,"Dennis Lloyd",8319,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
53,"Cry Alone","Lil Peep",8235,https://open.spotify.com/track/4kQazx3VMaDKUG1IIaC94i
54,"Killer Queen - 2011 Mix",Queen,8015,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
55,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",7816,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
56,"Armed And Dangerous","Juice WRLD",7716,https://open.spotify.com/track/6SAKXCj5jyF6IgPCPbZ5ra
57,"Wake Up in the Sky","Gucci Mane",7657,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
58,"Suncity (feat. Empress Of)",Khalid,7655,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
59,Mõtetes,Pluuto,7436,https://open.spotify.com/track/3syMpkCHtT1bxuBFU63L2I
60,"rockstar (feat. 21 Savage)","Post Malone",7434,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
61,"Jocelyn Flores",XXXTENTACION,7426,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
62,"I Found You (with Calvin Harris)","benny blanco",7413,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
63,REMEDY,Alesso,7412,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
64,"We Will Rock You - Remastered",Queen,7252,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
65,POP/STARS,K/DA,7231,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
66,breathin,"Ariana Grande",7168,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
67,Thunderclouds,Sia,7091,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
68,"16 Lines","Lil Peep",7000,https://open.spotify.com/track/6akBF8JWM8lrpqejdwIfYI
69,"Say My Name","David Guetta",6679,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
70,"no tears left to cry","Ariana Grande",6521,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
71,"Girls Like You (feat. Cardi B)","Maroon 5",6508,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
72,Leanin',"Lil Peep",6455,https://open.spotify.com/track/6cX1iTffMIAU8lEWSOYIIO
73,"There's No Way (feat. Julia Michaels)",Lauv,6452,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
74,"Love Someone","Lukas Graham",6417,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
75,"Rulli Rulli Rulli - Nublu Remix",Öed,6301,https://open.spotify.com/track/5qdzvhnYpGt6rogTlOcJe3
76,"Solo (feat. Demi Lovato)","Clean Bandit",6256,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
77,"Usain Bolt","Sip€lga 14",6217,https://open.spotify.com/track/1ffg8TSzISvP1j96fjHIiy
78,"sinise leegiga",Maian,6216,https://open.spotify.com/track/1YBW00wSL2D6T726gOht9r
79,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",6154,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0
80,"Waste It On Me (feat. BTS)","Steve Aoki",6139,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
81,IDGAF,"Lil Peep",6102,https://open.spotify.com/track/6zZhlOWizcEG1T7zsTdI6N
82,"Hate Me","Lil Peep",5966,https://open.spotify.com/track/2FoRvrNWBtrJiSgIjmivKG
83,idontwannabeyouanymore,"Billie Eilish",5899,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
84,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",5883,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
85,Trenažöör,5MIINUST,5857,https://open.spotify.com/track/6CUrRWNO3KlHuvuw8yESSU
86,bellyache,"Billie Eilish",5813,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
87,"Lucky You (feat. Joyner Lucas)",Eminem,5809,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
88,Rise,"Jonas Blue",5798,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
89,"In My Feelings",Drake,5795,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
90,"ocean eyes","Billie Eilish",5781,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
91,Machine,"Imagine Dragons",5743,https://open.spotify.com/track/4uGY9CqDtGtaTTLg1cgsWD
92,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",5701,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
93,Darkside,"Alan Walker",5645,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
94,Believer,"Imagine Dragons",5634,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
95,"Venom - Music From The Motion Picture",Eminem,5577,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
96,Shotgun,"George Ezra",5574,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
97,"Happy Now",Zedd,5571,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
98,"Save That Shit","Lil Peep",5540,https://open.spotify.com/track/0S0vWvyZ6Rc79TXkWxT9QA
99,"Later Bitches","The Prince Karma",5533,https://open.spotify.com/track/0uL88Lp7C6i2WGHub1zrJ9
100,2002,Anne-Marie,5508,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
101,"Ocean (feat. Khalid)","Martin Garrix",5489,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
102,"Taste (feat. Offset)",Tyga,5440,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
103,"Lost In Japan - Remix","Shawn Mendes",5430,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
104,"God is a woman","Ariana Grande",5398,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
105,"One Kiss (with Dua Lipa)","Calvin Harris",5380,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
106,Fingers,"Lil Peep",5353,https://open.spotify.com/track/3GGkqI7lQTP1D6CtymwnHZ
107,"Empty Space","James Arthur",5323,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
108,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",5305,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
109,"Born To Be Yours",Kygo,5266,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
110,Thunder,"Imagine Dragons",5252,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
111,"No Stylist (feat. Drake)","French Montana",5249,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
112,"White Girl","Lil Peep",5211,https://open.spotify.com/track/5qCQyPB2MEICEcSC8WVbNx
113,"Truth Is","Púr Múdd",5178,https://open.spotify.com/track/2PlOu1tZPoQkC685latqU6
114,"Electricity (with Dua Lipa)","Silk City",5177,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
115,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",5155,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
116,changes,XXXTENTACION,5086,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
117,"Crazy Little Thing Called Love - Remastered 2011",Queen,5084,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk
118,Money,"Cardi B",5062,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
119,Polaroid,"Jonas Blue",5023,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
120,"High On Life (feat. Bonn)","Martin Garrix",4996,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
