,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,tmt,Nublu,25998,https://open.spotify.com/track/3BBC0z90LcToCjPIN0vuHp
2,Wow.,"Post Malone",22576,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
3,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",20262,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
4,öölaps!,Nublu,17775,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
5,"Without Me",Halsey,17298,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
6,"thank u, next","Ariana Grande",16311,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
7,Shallow,"Lady Gaga",16160,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"Sweet but Psycho","Ava Max",15797,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
9,"Mina Ka",Nublu,15611,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
10,"when the party's over","Billie Eilish",12373,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
11,"High Hopes","Panic! At The Disco",12196,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
12,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",11996,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
13,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",11616,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
14,"SICKO MODE","Travis Scott",11434,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
15,"Lucid Dreams","Juice WRLD",11407,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
16,X-RAY,"Tommy Cash",10825,https://open.spotify.com/track/5CReAh1Nccooof2kGtrBk9
17,"Eastside (with Halsey & Khalid)","benny blanco",10821,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
18,"Mo Bamba","Sheck Wes",10518,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
19,"In My Mind",Dynoro,10168,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
20,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,10045,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
21,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",10035,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
22,"Better Now","Post Malone",10032,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,"Bohemian Rhapsody - 2011 Mix",Queen,10021,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
24,"Be Alright","Dean Lewis",10008,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
25,"2 Quick Start",Nublu,9770,https://open.spotify.com/track/60mPI11SKSZFlLKzt3KXv5
26,SAD!,XXXTENTACION,9696,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,"I Got Love","MiyaGi & Endspiel",9297,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
28,Mõtetes,Pluuto,9058,https://open.spotify.com/track/3syMpkCHtT1bxuBFU63L2I
29,imagine,"Ariana Grande",8978,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
30,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",8865,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
31,"rockstar (feat. 21 Savage)","Post Malone",8823,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
32,"Promises (with Sam Smith)","Calvin Harris",8741,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
33,Happier,Marshmello,8700,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
34,Aitäh,5MIINUST,8668,https://open.spotify.com/track/6YD1hlzPaEAZSrH1z0FmTV
35,"Kiss and Make Up","Dua Lipa",8439,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
36,"Let You Love Me","Rita Ora",8375,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
37,lovely,"Billie Eilish",8049,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
38,Moonlight,XXXTENTACION,8045,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
39,Better,Khalid,8022,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
40,"whoa (mind in awe)",XXXTENTACION,7914,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
41,"Saturday Nights",Khalid,7895,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
42,"Going Bad (feat. Drake)","Meek Mill",7790,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
43,"Ruin My Life","Zara Larsson",7726,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
44,Youngblood,"5 Seconds of Summer",7468,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
45,"Diamond Heart","Alan Walker",7446,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
46,Trenažöör,5MIINUST,7441,https://open.spotify.com/track/6CUrRWNO3KlHuvuw8yESSU
47,"Body (feat. brando)","Loud Luxury",7400,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
48,"Happy Now",Kygo,7188,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
49,"Falling Down - Bonus Track","Lil Peep",7124,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
50,"Jocelyn Flores",XXXTENTACION,6949,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
