,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,öölaps!,Nublu,68171,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
2,"Mina Ka",Nublu,45551,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
3,"In My Mind",Dynoro,36463,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
4,"2 Quick Start",Nublu,33701,https://open.spotify.com/track/60mPI11SKSZFlLKzt3KXv5
5,"Rulli Rulli Rulli - Nublu Remix",Öed,23355,https://open.spotify.com/track/5qdzvhnYpGt6rogTlOcJe3
6,"Promises (with Sam Smith)","Calvin Harris",21458,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,"In My Feelings",Drake,21256,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
8,"Eastside (with Halsey & Khalid)","benny blanco",18831,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,"Better Now","Post Malone",17928,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Lucid Dreams","Juice WRLD",17779,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,"Body (feat. brando)","Loud Luxury",16989,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
12,"Jackie Chan",Tiësto,16888,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
13,breathin,"Ariana Grande",16800,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
14,Nevermind,"Dennis Lloyd",15912,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
15,"I Got Love","MiyaGi & Endspiel",15543,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
16,"God is a woman","Ariana Grande",15421,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
17,"Girls Like You (feat. Cardi B)","Maroon 5",15122,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
18,Rise,"Jonas Blue",14861,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
19,"Solo (feat. Demi Lovato)","Clean Bandit",14846,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
20,"Happy Now",Zedd,14143,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
21,Youngblood,"5 Seconds of Summer",13609,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
22,"SICKO MODE","Travis Scott",12719,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
23,SAD!,XXXTENTACION,12531,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,Happier,Marshmello,12502,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
25,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,12139,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
26,"Be Alright","Dean Lewis",12103,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
27,"No Brainer","DJ Khaled",11844,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
28,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",11784,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
29,Trenažöör,5MIINUST,11628,https://open.spotify.com/track/6CUrRWNO3KlHuvuw8yESSU
30,"rockstar (feat. 21 Savage)","Post Malone",11416,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
31,"Taste (feat. Offset)",Tyga,11244,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
32,"Beautiful (feat. Camila Cabello)",Bazzi,11231,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
33,Darkside,"Alan Walker",10924,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
34,"Born To Be Yours",Kygo,10661,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
35,"Ocean (feat. Khalid)","Martin Garrix",10485,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
36,Moonlight,XXXTENTACION,10305,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
37,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",10217,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
38,"One Kiss (with Dua Lipa)","Calvin Harris",9803,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,"no tears left to cry","Ariana Grande",9664,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
40,IDOL,BTS,9491,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
41,"High On Life (feat. Bonn)","Martin Garrix",9488,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
42,"I Like It","Cardi B",9471,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
43,"Psycho (feat. Ty Dolla $ign)","Post Malone",9461,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
44,Shotgun,"George Ezra",9156,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
45,"Jocelyn Flores",XXXTENTACION,9118,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
46,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",9039,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
47,Natural,"Imagine Dragons",8897,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
48,"I Fall Apart","Post Malone",8276,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
49,IDOL,BTS,8249,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
50,"I'm a Mess","Bebe Rexha",8186,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
51,everytime,"Ariana Grande",7997,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
52,"Ignite (feat. SEUNGRI)",K-391,7972,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
53,"Side Effects (feat. Emily Warren)","The Chainsmokers",7969,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
54,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",7835,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
55,2002,Anne-Marie,7763,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
56,"Don’t Matter To Me (with Michael Jackson)",Drake,7761,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
57,STARGAZING,"Travis Scott",7381,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
58,Nonstop,Drake,7259,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
59,"God's Plan",Drake,7004,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
60,"New Heights",NOËP,6708,https://open.spotify.com/track/3ICpGhrulCHC1rw0qvs27W
61,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",6656,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
62,"Nagu Täna",Reket,6542,https://open.spotify.com/track/3c6WMt2C90LVT3XFmF7ZUP
63,changes,XXXTENTACION,6379,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
64,"Remind Me to Forget",Kygo,6377,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
65,"Rulli Rulli Rulli",Öed,6333,https://open.spotify.com/track/0NRH6DAR7c6j9z7036HBC2
66,"Erootika Pood",5MIINUST,6133,https://open.spotify.com/track/0irG7UHJP2APS0hul5MCat
67,Thunderclouds,Sia,6025,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
68,"Blah Blah Blah","Armin van Buuren",5898,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
69,"All For Love",Raaban,5814,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
70,"Rozovoye Vino",Eldzhey,5800,https://open.spotify.com/track/4LDcQ9sLkKCie4XcKaEwJD
