,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",1728591,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"Sweet but Psycho","Ava Max",1145432,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"thank u, next","Ariana Grande",1013332,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"Ruin My Life","Zara Larsson",949655,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
5,"Happy Now",Kygo,940996,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
6,"Säga mig (feat. Jireel)",STOR,905687,https://open.spotify.com/track/3VDYDECOg7Ku3cdJCPqS4D
7,Tappat,"Victor Leksell",903866,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
8,"Forgive Me Friend","Smith & Thell",887032,https://open.spotify.com/track/73VW0CYIIx6xRuy4JdoXUV
9,"Be Alright","Dean Lewis",873451,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
10,"Always Remember Us This Way","Lady Gaga",827372,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
11,"when the party's over","Billie Eilish",769973,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
12,"Love Someone","Lukas Graham",749006,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
13,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,713375,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
14,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",673725,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
15,"Diamond Heart","Alan Walker",648104,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
16,"Bad Liar","Imagine Dragons",628744,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
17,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",605815,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
18,Happier,Marshmello,604068,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",587934,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
20,Favela,Asme,523771,https://open.spotify.com/track/4fbeIM434ZyVvEsEYzMDhI
21,"In My Mind",Dynoro,517501,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
22,"Mitt liv (feat. Yoel905)",STOR,493195,https://open.spotify.com/track/2vD9Oqn8ms9UCjUlUsLDXp
23,"Let You Love Me","Rita Ora",480354,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
24,"True Colors (feat. Maya Avedis)","XO Cupid",460877,https://open.spotify.com/track/4AMY0oGSt7vZwgxDnHCJBr
25,"No mercy",Asme,458394,https://open.spotify.com/track/5CjZeDa5scmZvECHgzhbJT
26,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",454836,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
27,"Without Me",Halsey,447914,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
