,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",1542265,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"Sweet but Psycho","Ava Max",1333894,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"Ruin My Life","Zara Larsson",1124612,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
4,"Happy Now",Kygo,1005437,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
5,"Be Alright","Dean Lewis",971995,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
6,Tappat,"Victor Leksell",938410,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
7,"Forgive Me Friend","Smith & Thell",877989,https://open.spotify.com/track/6LS5QB8GW8raREqEEQPEMs
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",857618,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
9,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,791761,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,"Always Remember Us This Way","Lady Gaga",786508,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
11,"Love Someone","Lukas Graham",781798,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
12,"Diamond Heart","Alan Walker",735717,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
13,Happier,Marshmello,677885,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",673873,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
15,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",651309,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
16,"thank u, next","Ariana Grande",639079,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
17,"Säga mig (feat. Jireel)",STOR,637864,https://open.spotify.com/track/3VDYDECOg7Ku3cdJCPqS4D
18,"In My Mind",Dynoro,629503,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,"when the party's over","Billie Eilish",619094,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
20,"Let You Love Me","Rita Ora",563269,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
21,"No mercy",Asme,557870,https://open.spotify.com/track/5CjZeDa5scmZvECHgzhbJT
22,"True Colors (feat. Maya Avedis)","XO Cupid",520380,https://open.spotify.com/track/4AMY0oGSt7vZwgxDnHCJBr
23,"Without Me",Halsey,488567,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
24,"Falling Down - Bonus Track","Lil Peep",478477,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
25,Sand,"Molly Sandén",475917,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
26,"Dom vet de vi",K27,465238,https://open.spotify.com/track/3Z8aeHLWgXEeKKragzSJRf
27,"Promises (with Sam Smith)","Calvin Harris",444520,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
28,"MIA (feat. Drake)","Bad Bunny",435206,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
29,Instaprofil,"Ricky Rich",435122,https://open.spotify.com/track/7IdKBoSEzkodigv6KVRbXV
30,"Lucid Dreams","Juice WRLD",407021,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
31,Better,Khalid,402990,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
32,"Eastside (with Halsey & Khalid)","benny blanco",396945,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
33,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",394395,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
34,Youngblood,"5 Seconds of Summer",388211,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
35,"Kär i din kärlek - Recorded at Spotify Studios Stockholm","Molly Sandén",380381,https://open.spotify.com/track/5an6BWQDhw4FnjZhdyOFuL
36,"High With Somebody","Sandro Cavazza",380063,https://open.spotify.com/track/6IhosQhN1ayHO4XP72XFXy
37,"Girls Like You (feat. Cardi B)","Maroon 5",375737,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
38,"Ever Again",Robyn,372535,https://open.spotify.com/track/2E5e4J3nm1LMHkqTS21Dlq
39,"Say Love","James TW",358893,https://open.spotify.com/track/6r3JPmyGO3Gbpyx1FD5txL
40,"Without You (feat. Sandro Cavazza)",Avicii,357037,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
41,"Kiss and Make Up","Dua Lipa",355759,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
42,"Born To Be Yours",Kygo,352323,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
43,"Solo (feat. Demi Lovato)","Clean Bandit",348943,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
44,"Spela min favoritvals","Albin Lee Meldau",344315,https://open.spotify.com/track/45bWjlwpzi9rvhlMpNsyEj
45,"Better Now","Post Malone",342024,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
46,"I Love It (& Lil Pump)","Kanye West",332772,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
47,SAD!,XXXTENTACION,330886,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
48,"Taste (feat. Offset)",Tyga,316131,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
49,"Auf wiedersehen",Hov1,304221,https://open.spotify.com/track/0VchObTqyNU0oWVBjLTSVh
50,"High Hopes","Panic! At The Disco",288008,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
51,"Suncity (feat. Empress Of)",Khalid,284356,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
52,"Bohemian Rhapsody - 2011 Mix",Queen,281492,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
53,Behave,"Benjamin Ingrosso",273700,https://open.spotify.com/track/7CBc9U5pnhFfgDx8p35Qjw
54,"Sucker For Love","Anis Don Demina",273033,https://open.spotify.com/track/3BBC9mEZMKErE9nkCBjldf
55,"Hon dansar vidare i livet",Hov1,269887,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
56,"SICKO MODE","Travis Scott",269535,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
57,"Aqua Aura",Fricky,255163,https://open.spotify.com/track/468ooECb1oRgt4gGfLeAoH
58,"Mer för varandra","Norlie & KKV",254869,https://open.spotify.com/track/5GC6b6Ukc7PfwG8VfYO3ar
59,Roads,"Vargas & Lagola",248483,https://open.spotify.com/track/7HdHOGbA7uyepn1jbPKqOx
