,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",1494389,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"Sweet but Psycho","Ava Max",1435347,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"Ruin My Life","Zara Larsson",1210250,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
4,"Be Alright","Dean Lewis",1041388,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1028364,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
6,Tappat,"Victor Leksell",1021949,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
7,"Happy Now",Kygo,1007660,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
8,"Love Someone","Lukas Graham",844737,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
9,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,836268,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,"Forgive Me Friend","Smith & Thell",790828,https://open.spotify.com/track/6LS5QB8GW8raREqEEQPEMs
11,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",784512,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
12,Happier,Marshmello,779823,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
13,"Diamond Heart","Alan Walker",735637,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",727518,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
15,"In My Mind",Dynoro,696113,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
16,"No mercy",Asme,667621,https://open.spotify.com/track/5CjZeDa5scmZvECHgzhbJT
