,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Sweet but Psycho","Ava Max",1680300,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
2,"Be Alright","Dean Lewis",1263203,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
3,Shallow,"Lady Gaga",1224710,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"No mercy",Asme,932358,https://open.spotify.com/track/5CjZeDa5scmZvECHgzhbJT
5,Happier,Marshmello,931726,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
6,"Falling Down - Bonus Track","Lil Peep",881195,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
7,Tappat,"Victor Leksell",848889,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
8,"In My Mind",Dynoro,817893,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",742340,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
10,"Promises (with Sam Smith)","Calvin Harris",738856,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
11,"Love Someone","Lukas Graham",737137,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
12,"I Love It (& Lil Pump)","Kanye West",725801,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
13,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",693095,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
14,"Diamond Heart","Alan Walker",683107,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
15,Behave,"Benjamin Ingrosso",635304,https://open.spotify.com/track/6FbT10v1L4LE8f6YReBTVH
16,"MIA (feat. Drake)","Bad Bunny",630247,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
17,Sand,"Molly Sandén",604552,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
18,Better,Khalid,598190,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
19,"Kär i din kärlek - Recorded at Spotify Studios Stockholm","Molly Sandén",578075,https://open.spotify.com/track/5an6BWQDhw4FnjZhdyOFuL
20,"Lucid Dreams","Juice WRLD",576589,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
21,"Eastside (with Halsey & Khalid)","benny blanco",563472,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
22,"High With Somebody","Sandro Cavazza",524596,https://open.spotify.com/track/6IhosQhN1ayHO4XP72XFXy
23,"Without Me",Halsey,514608,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
24,"Auf wiedersehen",Hov1,509544,https://open.spotify.com/track/0VchObTqyNU0oWVBjLTSVh
25,"Dom vet de vi",K27,481461,https://open.spotify.com/track/3Z8aeHLWgXEeKKragzSJRf
26,"Lucky You (feat. Joyner Lucas)",Eminem,469183,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
27,Youngblood,"5 Seconds of Summer",463740,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
28,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",463475,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
29,"Let You Love Me","Rita Ora",461423,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
30,"Girls Like You (feat. Cardi B)","Maroon 5",457812,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
31,"True Colors (feat. Maya Avedis)","XO Cupid",457364,https://open.spotify.com/track/4AMY0oGSt7vZwgxDnHCJBr
32,Gäller,Z.E,428463,https://open.spotify.com/track/1U9TNHyH61eVXxR5BXls2v
33,"Solo (feat. Demi Lovato)","Clean Bandit",412922,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
34,"Born To Be Yours",Kygo,402106,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
35,"Without You (feat. Sandro Cavazza)",Avicii,401495,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
36,"Taste (feat. Offset)",Tyga,395270,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
37,"High On Life (feat. Bonn)","Martin Garrix",394473,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
38,"Forgive Me Friend","Smith & Thell",392986,https://open.spotify.com/track/6LS5QB8GW8raREqEEQPEMs
39,SAD!,XXXTENTACION,391737,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
40,Darkside,"Alan Walker",380565,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
41,"Say Love","James TW",373044,https://open.spotify.com/track/1csB4kgdyglOQdH0EyFIqy
42,"Still - Recorded at Spotify Studios Stockholm",Hov1,370212,https://open.spotify.com/track/5CjIVxNTlIA1OuIAk7juR1
43,"Kevin Gates",Yasin,361989,https://open.spotify.com/track/61y2if48ZwPk4V2z2CqRVs
44,"Hon dansar vidare i livet",Hov1,358760,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
45,STOOPID,6ix9ine,353827,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
46,"In My Feelings",Drake,349757,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
47,"Aqua Aura",Fricky,346051,https://open.spotify.com/track/468ooECb1oRgt4gGfLeAoH
48,"Om du lämnar mig nu","Norlie & KKV",344810,https://open.spotify.com/track/0L1dQD7v94waLO2azsFvbw
49,Positiv,Z.E,335156,https://open.spotify.com/track/1KrOTm6E95kLrOsbwutlFe
