,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",1509207,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"Sweet but Psycho","Ava Max",1022793,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"Sverige Vet",Z.E,1000229,https://open.spotify.com/track/3ZHnfKXAjulpLqKJfT7DEC
4,"Happy Now",Kygo,870268,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
5,"thank u, next","Ariana Grande",869313,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
6,"All I Want for Christmas Is You","Mariah Carey",846157,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
7,"Ruin My Life","Zara Larsson",841214,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
8,"Forgive Me Friend","Smith & Thell",796234,https://open.spotify.com/track/7mJKfgBVhd5lB3jweVwVQS
9,"Be Alright","Dean Lewis",791328,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
10,Tappat,"Victor Leksell",790130,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
11,"Love Someone","Lukas Graham",772523,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
12,"when the party's over","Billie Eilish",739649,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
13,"Always Remember Us This Way","Lady Gaga",714852,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
14,"Säga mig (feat. Jireel)",STOR,686639,https://open.spotify.com/track/3VDYDECOg7Ku3cdJCPqS4D
15,"Last Christmas",Wham!,676042,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
16,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,671878,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
17,Boomerang,Z.E,647648,https://open.spotify.com/track/4fZPIvmReMdIssyiAO0dA4
18,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",600779,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
19,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",586474,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
20,"Santa Tell Me","Ariana Grande",561484,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
21,"Diamond Heart","Alan Walker",558787,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
22,"Bad Liar","Imagine Dragons",552370,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
23,Happier,Marshmello,532556,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
24,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",528948,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
25,"Ta Plats",Z.E,520350,https://open.spotify.com/track/6AavedQGR5kwoI8MU5tgQE
26,"In My Mind",Dynoro,469150,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
27,Mistletoe,"Justin Bieber",468855,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
28,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",443873,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
29,"Let You Love Me","Rita Ora",430310,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
30,Småtjejer,"Linnea Henriksson",426631,https://open.spotify.com/track/3R4bXSTZWFPQwY22hViDj0
31,"Tänd ett ljus",Triad,425121,https://open.spotify.com/track/0WeT9UnF79pGH5ohYHsnD9
32,"Without Me",Halsey,421439,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
33,"Do They Know It's Christmas? - 1984 Version","Band Aid",402032,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
34,Favela,Asme,400531,https://open.spotify.com/track/4fbeIM434ZyVvEsEYzMDhI
35,"True Colors (feat. Maya Avedis)","XO Cupid",378352,https://open.spotify.com/track/4AMY0oGSt7vZwgxDnHCJBr
36,"Falling Down - Bonus Track","Lil Peep",374189,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
37,"Lucid Dreams","Juice WRLD",372574,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
38,"High Hopes","Panic! At The Disco",357932,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
39,Positiv,Z.E,356441,https://open.spotify.com/track/5r29zzPthKS22GX2aCF8eR
40,"Kungarnas Kung",Z.E,353588,https://open.spotify.com/track/5IJhZN6MYtYLLrMEMoCPYZ
41,"It's Beginning to Look a Lot like Christmas","Michael Bublé",350930,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
