,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Last Christmas",Wham!,1663531,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2,"All I Want for Christmas Is You","Mariah Carey",1610585,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Tänd ett ljus",Triad,1310217,https://open.spotify.com/track/0WeT9UnF79pGH5ohYHsnD9
4,"Mer jul","Adolphson & Falk",1271292,https://open.spotify.com/track/6UbwfQeAEzhnolDwXiPowY
5,"Driving Home for Christmas","Chris Rea",1254184,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
6,"Hey Ho","Freddy Kalas",1245558,https://open.spotify.com/track/0eekaX32hUmJgcinPCL1iZ
7,"Santa Tell Me","Ariana Grande",1225539,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
8,"It's Beginning to Look a Lot like Christmas","Michael Bublé",1214714,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
9,"Do They Know It's Christmas? - 1984 Version","Band Aid",1170919,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
10,"Jingle Bell Rock","Bobby Helms",1170055,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
11,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1141982,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
12,"Julen är här","Tommy Körberg",1093531,https://open.spotify.com/track/4cGPWeCfoQTw7i0wqNRcjI
13,Mistletoe,"Justin Bieber",1082519,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
14,"White Christmas","Bing Crosby",1063499,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
15,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",1056697,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
16,"Rockin' Around The Christmas Tree","Brenda Lee",1002476,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
17,"Feliz Navidad","José Feliciano",1001601,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
18,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",927019,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
19,"It's the Most Wonderful Time of the Year","Andy Williams",881222,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
20,"Jag kommer hem igen till jul","Peter Jöback",874168,https://open.spotify.com/track/3oSjEiqMBaBzqpVQnr2ZDB
21,Shallow,"Lady Gaga",865936,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
22,"The Christmas Song (Merry Christmas To You)","Nat King Cole",860900,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
23,Juligen,"Just D",848344,https://open.spotify.com/track/1MMeScdLmniNyO4WMuoIxb
24,"Den vintertid nu kommer","Miss Li",777630,https://open.spotify.com/track/0hSBZP9SodLCOLWmfgK9MK
25,"Nu tändas tusen juleljus","Benny Anderssons Orkester",763058,https://open.spotify.com/track/5PB7EuGxRLK1GQJjYJGhTD
26,"Have Yourself A Merry Little Christmas","Sam Smith",758514,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
27,"Before Christmas","Andreas Weise",707999,https://open.spotify.com/track/5cXne3fQ8Q2vbSMwGjunM8
28,"O helga natt","Tommy Körberg",671232,https://open.spotify.com/track/0XoGiZY2XtBW5qXB3ZzZOX
29,"Decembernatt (Halleluja)","Peter Jöback",638728,https://open.spotify.com/track/18VqLjEkk51A2phUQaikWF
30,"Jul, jul strålande jul",Carola,631779,https://open.spotify.com/track/33EVpTZhoyQw1mStrZTKfO
31,"Christmas (Baby Please Come Home)","Michael Bublé",629026,https://open.spotify.com/track/66WPXyhXqMlkM1kZhyEXWK
32,"Välkommen hem",E.M.D.,605818,https://open.spotify.com/track/4WfSDuJ4MrpdSSCEOanwzD
33,Kärleksvisan,"Sarah Dawn Finer",597599,https://open.spotify.com/track/0BpNF9WORyHveiUQbCGtiR
34,"Sweet but Psycho","Ava Max",595673,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
35,"thank u, next","Ariana Grande",545652,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
36,"I'll Be Home","Meghan Trainor",510399,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
37,"Holly Jolly Christmas","Michael Bublé",507297,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
38,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",505410,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
39,"Last Christmas","James TW",498105,https://open.spotify.com/track/4hrQGaFalrGJfcsILMxjuc
40,"Love Someone","Lukas Graham",491801,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
41,"Happy Now",Kygo,473491,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
42,"Blue Christmas","Elvis Presley",470218,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
43,"Be Alright","Dean Lewis",466863,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
44,"when the party's over","Billie Eilish",463798,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
45,"Oh Holy Night","Nina Nesbitt",461040,https://open.spotify.com/track/2HD7DoEe9FdtvGdAdQIv5W
46,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",458373,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
47,"Christmas Lights","Bailey Jehl",453306,https://open.spotify.com/track/6JQ9jd8LI0XbWIyvZK2h9h
48,"Winter Wonderland","Tony Bennett",442011,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
49,"Sverige Vet",Z.E,441277,https://open.spotify.com/track/3ZHnfKXAjulpLqKJfT7DEC
50,"Forgive Me Friend","Smith & Thell",432456,https://open.spotify.com/track/7mJKfgBVhd5lB3jweVwVQS
51,Tappat,"Victor Leksell",421668,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
52,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",420043,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
53,"Santa's Coming for Us",Sia,410176,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
54,Wow.,"Post Malone",397059,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
55,"Ruin My Life","Zara Larsson",395371,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
56,Vinterland,"Sarah Dawn Finer",378037,https://open.spotify.com/track/4e7KFB7Pzi4RPaIrmfUu3k
57,"Mary, Did You Know?","Zara Larsson",372763,https://open.spotify.com/track/5aqPFFCJivYjHanadZXDRJ
58,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London","George Ezra",372557,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER
59,"Have Yourself a Merry Little Christmas (feat. Esperanza Spalding)","John Legend",372195,https://open.spotify.com/track/3yQbBL8hsYtUhXSrmbKq8X
60,"Christmas Lights",Coldplay,370141,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
61,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",358739,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
62,"Without Me",Halsey,357118,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
63,"I'll Be Home For Christmas","Andreas Weise",357077,https://open.spotify.com/track/24R1qc77L7eb38XKBFIfEN
64,"Så mörk är natten i midvintertid","Sanna, Shirley & Sonja",354498,https://open.spotify.com/track/1X3EFC1ga6GhrbHdJW0KKy
65,"Cozy Little Christmas","Four of Diamonds",352538,https://open.spotify.com/track/0R5Rs6XOeyNJulSSCzkhg7
66,"Ser du stjärnan i det blå","Jan Malmsjö",352312,https://open.spotify.com/track/7m0IW3ZMCZfpG01Ns2nsKM
67,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",341854,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
68,"Sleigh Ride","The Ronettes",338338,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
69,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,336791,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
70,"Diamond Heart","Alan Walker",334508,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
71,"Step Into Christmas","Elton John",330727,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK
72,Everything,"Sebastian Walldén",328377,https://open.spotify.com/track/3sXHMpriGlbFhMdJT6tzao
73,"Always Remember Us This Way","Lady Gaga",325189,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
74,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",323638,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
75,"My Only Wish (This Year)","Britney Spears",322630,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
76,"Santa Claus Is Coming to Town","Michael Bublé",321171,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
77,"Rudolph The Red-Nosed Reindeer","Dean Martin",319298,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
78,"When You Wish Upon A Star","Louis Armstrong",317529,https://open.spotify.com/track/3HinJ3s0od3VvbdEmFYx9c
79,"I'll Be Home for Christmas","Albin Lee Meldau",316717,https://open.spotify.com/track/1NDffwvZVpYbA91pZikFp1
80,"In My Mind",Dynoro,314561,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
81,"Tomten jag vill ha en riktig jul",Busungarna,312012,https://open.spotify.com/track/6zp4h4jVjsNlRdhUWtG4l0
82,Happier,Marshmello,309341,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
83,"Bad Liar","Imagine Dragons",308797,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
84,"Without You (feat. Sandro Cavazza)",Avicii,306417,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
85,"Christmas Candle","Sanna Nielsen",302368,https://open.spotify.com/track/2woDCx7zMzK86x6A9t2vPH
86,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",300218,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
87,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",295546,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
88,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",293611,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
89,"En god, god, god jul",Amason,291309,https://open.spotify.com/track/29Vd0vx4acZq8YNouCUix5
90,"Happy Xmas (War Is Over)","Céline Dion",290798,https://open.spotify.com/track/1wur1SW656paPv7EyTqWu4
91,"Vår julskinka har rymt","Werner & Werner",287442,https://open.spotify.com/track/1ieq2YaXJBzyJ33fOYvG8W
92,Sand,"Molly Sandén",285076,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
93,"High Hopes","Panic! At The Disco",284567,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
94,"I Want To Come Home For Christmas","Marvin Gaye",282932,https://open.spotify.com/track/3KyiyDkz1X8lu6tpkx0va1
95,"Underneath the Tree","Kelly Clarkson",282406,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
96,"Solglasögon i december","Emil Assergård",279383,https://open.spotify.com/track/6VcC7GsJNP3Yp0ujAwhmP9
97,"Fire On Fire - From ""Watership Down""","Sam Smith",276948,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
98,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",276012,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
99,"Lucid Dreams","Juice WRLD",271940,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
100,"A Holly Jolly Christmas - Single Version","Burl Ives",269950,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
101,"Better Now","Post Malone",269900,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
102,"Hon dansar vidare i livet",Hov1,269575,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
103,"I Told Santa",Wiktoria,269459,https://open.spotify.com/track/2VerPsDCDMsjvNHo2VbYkP
104,"SICKO MODE","Travis Scott",267092,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
105,"It's Beginning To Look Like Christmas","Bing Crosby",267088,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n
106,"Happy Xmas (War Is Over) (feat. Sean Ono Lennon)","Miley Cyrus",266943,https://open.spotify.com/track/5KHzV8Gf3aweIMImliFAOs
107,Trofé,"Ben Mitkus",264110,https://open.spotify.com/track/3ph98taOr5zCw4wmnLkUZX
108,"Stilla natt",Brolle,262301,https://open.spotify.com/track/0EUlFOuWfOIgt2wst4p2wH
109,"Someone You Loved","Lewis Capaldi",262021,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
110,"Christmas Peacetime","Andreas Weise",260253,https://open.spotify.com/track/4DlFHi3tiseC0mQUzxvedg
111,SAD!,XXXTENTACION,257500,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
112,"Have Yourself a Merry Little Christmas",Janice,257373,https://open.spotify.com/track/6d1dGeGcJ2pG0sv3ALmOUM
113,"The Prayer","Céline Dion",254608,https://open.spotify.com/track/0vzBe9Z2BW4cNfokXV61EE
114,"Viskar ömt mitt namn","Sanna Nielsen",254153,https://open.spotify.com/track/4oCnlCop3OBFjSZQJalV2F
115,imagine,"Ariana Grande",253455,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
116,"Ett ljus i mörkret - Radio Edit","Niklas Strömstedt",253162,https://open.spotify.com/track/1cOAsGFgHiXW9GaYgZRntS
117,"Dubbelt upp",ODZ,251905,https://open.spotify.com/track/2sna3mzBMNapDszQPwqGqf
118,"Santa Claus Is Coming To Town","The Jackson 5",250514,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
119,"Gläns över sjö och strand","Christer Sjögren",250451,https://open.spotify.com/track/0JbOcCQ2AtxsKUiqpoAuJ7
120,"No Go",ODZ,246377,https://open.spotify.com/track/4BxQ1W02bT8fAQfQcXpvok
121,"Santa Claus Is Comin' to Town","Frank Sinatra",244752,https://open.spotify.com/track/75clRtmtXSkZsPm6SjjQ5j
