,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",166197,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Devia Ir","Wet Bed Gang",143138,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"thank u, next","Ariana Grande",136754,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",135847,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,134884,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,"Tou Bem (feat. Lhast)",ProfJam,133974,https://open.spotify.com/track/4c5yphfLxbguggPnS6Wibq
7,Cafeína,"Dj Dadda",132730,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
8,"Last Christmas",Wham!,125355,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
9,"MIA (feat. Drake)","Bad Bunny",122886,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
10,"Without Me",Halsey,119905,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
11,Shallow,"Lady Gaga",119147,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,"Teu Eternamente","Slow J",114684,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
13,"Santa Tell Me","Ariana Grande",112254,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
14,"Jingle Bell Rock","Bobby Helms",105925,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
15,Happier,Marshmello,104564,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
16,"It's Beginning to Look a Lot like Christmas","Michael Bublé",104421,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
17,Better,Khalid,102032,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
18,Sauce,Sippinpurpp,101726,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
19,"Água de Coco (Prod. Lhast)",ProfJam,96076,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
20,"O Bebê","MC Kevinho",93270,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
21,"Happy Day","Deejay Telio",91478,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
22,"Agora é Tudo Meu","Dennis DJ",91375,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
23,"Te Boté - Remix","Nio Garcia",90035,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
24,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",87971,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
25,"Rockin' Around The Christmas Tree","Brenda Lee",85719,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
26,"It's the Most Wonderful Time of the Year","Andy Williams",85012,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
27,"Sou Favela","MC Bruninho",83725,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
28,Miúda,"Holly Hood",80820,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
29,Natural,"Imagine Dragons",79338,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
30,Moonlight,XXXTENTACION,75950,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
31,"Lucid Dreams","Juice WRLD",74049,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
32,SAD!,XXXTENTACION,72988,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
33,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",72298,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
34,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",72152,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
35,"Eastside (with Halsey & Khalid)","benny blanco",70556,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
36,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",69608,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
37,"NÓS2 (feat. Deezy)",Bispo,68915,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
38,"Love Someone","Lukas Graham",67803,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
