,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",145497,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"thank u, next","Ariana Grande",143257,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",140489,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,Shallow,"Lady Gaga",137134,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,Cafeína,"Dj Dadda",136845,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,133322,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
7,"Without Me",Halsey,130331,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"MIA (feat. Drake)","Bad Bunny",128004,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
9,"Tou Bem (feat. Lhast)",ProfJam,119185,https://open.spotify.com/track/4c5yphfLxbguggPnS6Wibq
10,Happier,Marshmello,113354,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,Better,Khalid,112878,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
12,"Teu Eternamente","Slow J",110805,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
13,"Happy Day","Deejay Telio",109776,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
14,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",107422,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
15,"Agora é Tudo Meu","Dennis DJ",104090,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
16,"O Bebê","MC Kevinho",99603,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
17,"Te Boté - Remix","Nio Garcia",97637,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,Sauce,Sippinpurpp,95559,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
19,Wow.,"Post Malone",95273,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
20,"Água de Coco (Prod. Lhast)",ProfJam,93467,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
21,"Sou Favela","MC Bruninho",88617,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
22,Natural,"Imagine Dragons",81747,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
23,"Eastside (with Halsey & Khalid)","benny blanco",81342,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
24,"Lucid Dreams","Juice WRLD",79955,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
25,Miúda,"Holly Hood",78827,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
26,SAD!,XXXTENTACION,76610,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,Moonlight,XXXTENTACION,74977,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
28,"In My Mind",Dynoro,74359,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
29,"Mafiosa (feat. Caroliina)",Lartiste,74312,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
30,"SICKO MODE","Travis Scott",74183,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
31,Youngblood,"5 Seconds of Summer",71233,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
32,"Amor de Verdade","MC Kekel",71143,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
33,"Better Now","Post Malone",70575,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
34,"NÓS2 (feat. Deezy)",Bispo,69968,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
35,"Love Someone","Lukas Graham",69250,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
36,"Bad Liar","Imagine Dragons",68776,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
37,"Ano Novo","Jimmy P",68111,https://open.spotify.com/track/7sbEmVgE68ngice4deuQaP
38,"Parado no Bailão","MC L da Vinte",66721,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
39,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",63993,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
40,"Mo Bamba","Sheck Wes",58085,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
41,"Vaina Loca",Ozuna,57979,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
42,"Saturday Nights",Khalid,57977,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
43,imagine,"Ariana Grande",57927,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
44,"Girls Like You (feat. Cardi B)","Maroon 5",57709,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
45,"Beautiful (feat. Camila Cabello)",Bazzi,56613,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
46,Veneno,Anitta,56244,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
47,"Going Bad (feat. Drake)","Meek Mill",53992,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
48,Rise,"Jonas Blue",53018,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
49,"Taste (feat. Offset)",Tyga,52192,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
50,"Bohemian Rhapsody - 2011 Mix",Queen,51838,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
51,"23 de Maio","Wet Bed Gang",50744,https://open.spotify.com/track/6dtDzWzfREiF37jPhcfja5
52,"when the party's over","Billie Eilish",50730,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
53,"Mesa 8","Wet Bed Gang",50551,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
54,"Sweet but Psycho","Ava Max",50367,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
55,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",50215,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
56,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",49803,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
57,"God's Plan",Drake,48954,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
58,"High Hopes","Panic! At The Disco",48543,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
59,"Be Alright","Dean Lewis",48385,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
60,"rockstar (feat. 21 Savage)","Post Malone",47980,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
61,"In My Feelings",Drake,47776,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
62,"Não Sinto","Wet Bed Gang",46935,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
63,Rain,mishlawi,45879,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
64,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",45748,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
65,BAD!,XXXTENTACION,43740,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
66,"One Kiss (with Dua Lipa)","Calvin Harris",43260,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
67,"Sendo Assim","Sam The Kid",43222,https://open.spotify.com/track/1PioBX3KlN13IXB014CFF6
68,"Ruin My Life","Zara Larsson",43092,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
69,"Love Lies (with Normani)",Khalid,42855,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
70,"Promises (with Sam Smith)","Calvin Harris",41557,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
71,"Chaminé (Zara G)","Wet Bed Gang",41426,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
72,"O Sol","Vitor Kley",41296,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
73,Djadja,"Aya Nakamura",41035,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
74,"1100 Cegonhas",Dillaz,40922,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
75,"Vingança - Ao Vivo","Luan Santana",40201,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
76,"Leave Me Alone","Flipp Dinero",39675,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
77,"Kiss and Make Up","Dua Lipa",39062,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
78,"Sin Pijama","Becky G",38989,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
79,"Calma - Remix","Pedro Capó",38958,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
80,"Salto Alto",Piruka,38598,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
81,"Woman Like Me (feat. Nicki Minaj)","Little Mix",38540,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
82,"whoa (mind in awe)",XXXTENTACION,38523,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
83,"Adan y Eva","Paulo Londra",38171,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
