,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",285792,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"O Bebê","MC Kevinho",221872,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,Cafeína,"Dj Dadda",194277,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Te Boté - Remix","Nio Garcia",158791,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",151726,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Mafiosa (feat. Caroliina)",Lartiste,144283,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
7,"I Love It (& Lil Pump)","Kanye West",134252,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
8,"In My Feelings",Drake,132238,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
9,"Falling Down - Bonus Track","Lil Peep",130695,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
10,Happier,Marshmello,129008,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,Natural,"Imagine Dragons",128690,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,"NÓS2 (feat. Deezy)",Bispo,125069,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
13,"Amor de Verdade","MC Kekel",119934,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
14,"Eastside (with Halsey & Khalid)","benny blanco",119421,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
15,"Água de Coco (Prod. Lhast)",ProfJam,118557,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
16,"In My Mind",Dynoro,117811,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",113223,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
18,SAD!,XXXTENTACION,112247,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,Better,Khalid,106519,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
20,"Promises (with Sam Smith)","Calvin Harris",104287,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
21,Sauce,Sippinpurpp,102551,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
22,"Lucky You (feat. Joyner Lucas)",Eminem,102499,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
23,"Mesa 8","Wet Bed Gang",102484,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
24,Youngblood,"5 Seconds of Summer",96156,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
25,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,94773,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
26,"Better Now","Post Malone",92514,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
