,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",229142,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",219365,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,Cafeína,"Dj Dadda",200924,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"O Bebê","MC Kevinho",189800,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
5,"MIA (feat. Drake)","Bad Bunny",153610,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
6,Shallow,"Lady Gaga",151987,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,Better,Khalid,142832,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
8,Happier,Marshmello,139727,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"Te Boté - Remix","Nio Garcia",138231,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
10,"Lucid Dreams","Juice WRLD",132257,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,Sauce,Sippinpurpp,127358,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
12,"NÓS2 (feat. Deezy)",Bispo,122067,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
13,Natural,"Imagine Dragons",120293,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
14,"Água de Coco (Prod. Lhast)",ProfJam,120144,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Amor de Verdade","MC Kekel",107770,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
16,"Mafiosa (feat. Caroliina)",Lartiste,106893,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
17,SAD!,XXXTENTACION,106746,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
18,Miúda,"Holly Hood",106266,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
19,"Falling Down - Bonus Track","Lil Peep",104036,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
20,Youngblood,"5 Seconds of Summer",102551,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,Moonlight,XXXTENTACION,100589,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"Better Now","Post Malone",99902,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,"In My Feelings",Drake,98668,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
24,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",97834,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
25,"Eastside (with Halsey & Khalid)","benny blanco",96224,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
26,"Without Me",Halsey,90705,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"In My Mind",Dynoro,90424,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,"Mesa 8","Wet Bed Gang",89368,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
29,"Suncity (feat. Empress Of)",Khalid,86271,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
30,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",85665,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
31,"Girls Like You (feat. Cardi B)","Maroon 5",83382,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
32,"Promises (with Sam Smith)","Calvin Harris",82831,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
33,"SICKO MODE","Travis Scott",79928,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
34,"Kiss and Make Up","Dua Lipa",79571,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
35,"I Love It (& Lil Pump)","Kanye West",77459,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
36,"Taste (feat. Offset)",Tyga,75883,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
37,"Sou Favela","MC Bruninho",74480,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
38,Rise,"Jonas Blue",73566,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
