,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",204606,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,200813,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3,"thank u, next","Ariana Grande",192979,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,Cafeína,"Dj Dadda",184247,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"Devia Ir","Wet Bed Gang",182487,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
6,Shallow,"Lady Gaga",181663,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"MIA (feat. Drake)","Bad Bunny",167081,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,Happier,Marshmello,147952,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"O Bebê","MC Kevinho",139697,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
10,Sauce,Sippinpurpp,136967,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
11,Natural,"Imagine Dragons",134408,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
12,Better,Khalid,130693,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
13,"Água de Coco (Prod. Lhast)",ProfJam,119764,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,"Te Boté - Remix","Nio Garcia",116516,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
15,"Without Me",Halsey,115531,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
16,"Lucid Dreams","Juice WRLD",108421,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,Moonlight,XXXTENTACION,108208,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
18,"NÓS2 (feat. Deezy)",Bispo,103481,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
19,Miúda,"Holly Hood",103322,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
20,Youngblood,"5 Seconds of Summer",102835,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,"Eastside (with Halsey & Khalid)","benny blanco",100545,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
