,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",215399,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Devia Ir","Wet Bed Gang",198596,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,Cafeína,"Dj Dadda",180997,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,Shallow,"Lady Gaga",175395,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,169822,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,"thank u, next","Ariana Grande",163598,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
7,"MIA (feat. Drake)","Bad Bunny",161833,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"O Bebê","MC Kevinho",153228,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
9,Happier,Marshmello,140889,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"Te Boté - Remix","Nio Garcia",123351,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
11,Better,Khalid,121433,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
12,Natural,"Imagine Dragons",117810,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
13,"Lucid Dreams","Juice WRLD",114915,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
14,Sauce,Sippinpurpp,113872,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
15,"Água de Coco (Prod. Lhast)",ProfJam,112889,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
16,Youngblood,"5 Seconds of Summer",103813,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"NÓS2 (feat. Deezy)",Bispo,102559,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
18,Miúda,"Holly Hood",100049,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
19,"Without Me",Halsey,96563,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
20,SAD!,XXXTENTACION,94731,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,Moonlight,XXXTENTACION,94556,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"Amor de Verdade","MC Kekel",93308,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
23,"Eastside (with Halsey & Khalid)","benny blanco",92173,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
24,"Better Now","Post Malone",91759,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
25,"In My Mind",Dynoro,85963,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
26,"Mafiosa (feat. Caroliina)",Lartiste,85823,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
27,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",85786,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
28,"Falling Down - Bonus Track","Lil Peep",85209,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
29,"SICKO MODE","Travis Scott",81996,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
30,"Sou Favela","MC Bruninho",80554,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
31,"when the party's over","Billie Eilish",79730,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
32,"In My Feelings",Drake,79142,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
33,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",79058,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
34,"Always Remember Us This Way","Lady Gaga",76114,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
35,"Mesa 8","Wet Bed Gang",76011,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
36,"Woman Like Me (feat. Nicki Minaj)","Little Mix",69550,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
37,"Vaina Loca",Ozuna,68482,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
38,"Taste (feat. Offset)",Tyga,66910,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
39,Rise,"Jonas Blue",65584,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
40,"Girls Like You (feat. Cardi B)","Maroon 5",65560,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
41,"Suncity (feat. Empress Of)",Khalid,64992,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
42,"Chaminé (Zara G)","Wet Bed Gang",64866,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
43,"I Love It (& Lil Pump)","Kanye West",64861,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
