,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",217646,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Devia Ir","Wet Bed Gang",210314,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,Cafeína,"Dj Dadda",191900,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,173384,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,"O Bebê","MC Kevinho",171978,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
6,"MIA (feat. Drake)","Bad Bunny",167436,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
7,Shallow,"Lady Gaga",161431,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,Happier,Marshmello,138886,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"Te Boté - Remix","Nio Garcia",129301,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
10,Better,Khalid,127101,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,"Lucid Dreams","Juice WRLD",124686,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
12,Sauce,Sippinpurpp,117496,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
13,"Água de Coco (Prod. Lhast)",ProfJam,113547,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,Natural,"Imagine Dragons",113049,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
15,Miúda,"Holly Hood",108639,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
16,"NÓS2 (feat. Deezy)",Bispo,104603,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
17,Youngblood,"5 Seconds of Summer",102872,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"Amor de Verdade","MC Kekel",101546,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
19,SAD!,XXXTENTACION,99822,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,Moonlight,XXXTENTACION,95329,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
21,"Better Now","Post Malone",93986,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
22,"Eastside (with Halsey & Khalid)","benny blanco",90950,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
23,"Mafiosa (feat. Caroliina)",Lartiste,90616,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
24,"Falling Down - Bonus Track","Lil Peep",90569,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
25,"In My Feelings",Drake,87927,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
26,"Without Me",Halsey,85381,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"In My Mind",Dynoro,84469,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,"SICKO MODE","Travis Scott",82908,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
29,"Mesa 8","Wet Bed Gang",78952,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
30,"Sou Favela","MC Bruninho",78775,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
31,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",78578,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
32,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",75655,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
33,"Always Remember Us This Way","Lady Gaga",70683,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
34,"Girls Like You (feat. Cardi B)","Maroon 5",70471,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
35,"Suncity (feat. Empress Of)",Khalid,70087,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
36,"Taste (feat. Offset)",Tyga,69476,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
37,"I Love It (& Lil Pump)","Kanye West",68397,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
38,"Kiss and Make Up","Dua Lipa",67840,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
39,Rise,"Jonas Blue",67725,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
40,"Promises (with Sam Smith)","Calvin Harris",66627,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
41,"Chaminé (Zara G)","Wet Bed Gang",66255,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
42,"Let You Love Me","Rita Ora",66091,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
43,"Vaina Loca",Ozuna,65702,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
44,BEBE,6ix9ine,64259,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
45,"Não Sinto","Wet Bed Gang",63782,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
46,"when the party's over","Billie Eilish",63675,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
47,"Beautiful (feat. Camila Cabello)",Bazzi,61419,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
48,Rain,mishlawi,60933,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
49,"Woman Like Me (feat. Nicki Minaj)","Little Mix",56910,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
50,"Jocelyn Flores",XXXTENTACION,55909,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
51,"Sin Pijama","Becky G",55338,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
52,Nevermind,"Dennis Lloyd",54752,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
53,"Electricity (with Dua Lipa)","Silk City",54622,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
54,"Prova dos 9",Piruka,53925,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
55,"Sendo Assim","Sam The Kid",52641,https://open.spotify.com/track/1PioBX3KlN13IXB014CFF6
56,changes,XXXTENTACION,52038,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
57,"1100 Cegonhas",Dillaz,51924,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
58,"Solo (feat. Demi Lovato)","Clean Bandit",51427,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
59,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,50336,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
60,"Love Lies (with Normani)",Khalid,49264,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
61,"Mo Bamba","Sheck Wes",48367,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
62,"Faz Gostoso",Blaya,47970,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
63,"Be Alright","Dean Lewis",47682,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
64,"Jackie Chan",Tiësto,47363,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
65,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,45318,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
66,"Lucky You (feat. Joyner Lucas)",Eminem,44764,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
67,"rockstar (feat. 21 Savage)","Post Malone",44623,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
68,"Salto Alto",Piruka,44589,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
69,Aleluia,"Wet Bed Gang",44224,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
70,"Love Someone","Lukas Graham",44180,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
71,"One Kiss (with Dua Lipa)","Calvin Harris",42752,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
72,"Dona Maria","Thiago Brava",42546,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
73,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",42032,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
74,"I Like It","Cardi B",41573,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
75,"O Sol","Vitor Kley",41190,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
76,"No Stylist (feat. Drake)","French Montana",40679,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
77,"Mo Boy",Dillaz,40278,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
78,"God is a woman","Ariana Grande",40209,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
79,"Não Tens Visto","Wet Bed Gang",40050,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
80,"Sweet but Psycho","Ava Max",39285,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
81,"God's Plan",Drake,38921,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
82,"lovely (with Khalid)","Billie Eilish",38808,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
83,"Venom - Music From The Motion Picture",Eminem,38031,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
84,"Ta Tum Tum","MC Kevinho",37121,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
85,"Ocean (feat. Khalid)","Martin Garrix",36734,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
86,"Everybody Dies In Their Nightmares",XXXTENTACION,36710,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
87,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",36651,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
88,Downtown,Anitta,36351,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
89,"Ruin My Life","Zara Larsson",35968,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
90,Believer,"Imagine Dragons",34954,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
91,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",34695,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
92,Nonstop,Drake,34682,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
93,"Look At Me!",XXXTENTACION,34554,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
