,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",265549,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"O Bebê","MC Kevinho",230156,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,Cafeína,"Dj Dadda",203110,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Te Boté - Remix","Nio Garcia",153037,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",149147,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",144739,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
7,Happier,Marshmello,142904,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Falling Down - Bonus Track","Lil Peep",135302,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
9,"Mafiosa (feat. Caroliina)",Lartiste,134308,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
10,"NÓS2 (feat. Deezy)",Bispo,125504,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
11,Natural,"Imagine Dragons",121302,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,"In My Feelings",Drake,118935,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
13,"I Love It (& Lil Pump)","Kanye West",117957,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
14,"Água de Coco (Prod. Lhast)",ProfJam,116599,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,SAD!,XXXTENTACION,115058,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
16,"Eastside (with Halsey & Khalid)","benny blanco",114647,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
17,"Amor de Verdade","MC Kekel",113362,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
18,"In My Mind",Dynoro,111087,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
