,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Juon sut pois",Benjamin,414795,https://open.spotify.com/track/5wPMYlLEaddsrnogZ0oCAt
2,"Sweet but Psycho","Ava Max",368440,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"thank u, next","Ariana Grande",309102,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,"Suomen muotoisen pilven alla","Arttu Wiskari",266462,https://open.spotify.com/track/2lvZlCIDkDHWc2Q9Y51GUJ
5,"Loppuun Asti",Elastinen,264105,https://open.spotify.com/track/2DZEeHq94eVl4b2pkDuu5G
6,"Diamond Heart","Alan Walker",263429,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
7,"Falling Down - Bonus Track","Lil Peep",261270,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,260978,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,"Bad Liar","Imagine Dragons",235019,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
10,Lumi,Gasellit,234704,https://open.spotify.com/track/4rs41LGZD258N9nOf9a3rg
11,"Speechless (feat. Erika Sirola)","Robin Schulz",226244,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
12,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",217640,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
13,"Happy Now",Kygo,211296,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
14,Palasina,"Vilma Alina",208529,https://open.spotify.com/track/4zdSpPwmYl5s4kcfPPRn72
15,"Kiss and Make Up","Dua Lipa",203460,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
16,Dracula,SANNI,200675,https://open.spotify.com/track/7mYWSi9EXUnXdp6uPNqCPv
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",195037,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
18,"when the party's over","Billie Eilish",187096,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
19,Shallow,"Lady Gaga",185541,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
20,"Let You Love Me","Rita Ora",179035,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
21,BAD!,XXXTENTACION,175616,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
22,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",173073,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
23,"Polta se pois",TIPPA,169696,https://open.spotify.com/track/4AbSADTsmaUIqyXk64m8c9
24,"Ruin My Life","Zara Larsson",168855,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
25,Toivon,costee,168456,https://open.spotify.com/track/6oDaoVLBj6eMxTUqNJJ7PW
26,"Monta nimee",Vesala,157818,https://open.spotify.com/track/5JELeL7vfKmFQeE7Rncc3Y
27,"Adoptoi Mun Sydän","SINI YASEMIN",157766,https://open.spotify.com/track/6VRi6NpPX52YTdCSqpKhRP
28,Valoo,Kasmir,155430,https://open.spotify.com/track/0a4gZac0HfpUPcPID1PaUn
29,"Kappas Vaan","Nikke Ankara",154496,https://open.spotify.com/track/53puyd2W8tJ626KKyE2tkB
30,"Without Me",Halsey,153704,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
31,Happier,Marshmello,153148,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
32,"Tyhjää (feat. Jenna Alexa)",Juno,152792,https://open.spotify.com/track/3O8wREdosF8kHyd6KgUpEj
33,3.30,Vesta,147235,https://open.spotify.com/track/41pwkz8d5GiAAtmo74xyrt
34,"Be Alright","Dean Lewis",144986,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
35,"In My Mind",Dynoro,144204,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
36,Planeetat,"Ida Paul & Kalle Lindroth",143128,https://open.spotify.com/track/5T0V37aEWjTmR1EKDVrCT1
37,"Baby (feat. MARINA & Luis Fonsi)","Clean Bandit",137136,https://open.spotify.com/track/1fLhGF1JfGQYj6EZLndD86
38,"Aina ku Aira (Vain elämää kausi 9)",Ellinoora,136930,https://open.spotify.com/track/7Heo6ppyE5geqOCIbcArIl
39,"Mä haluun sut tänään","Pete Parkkonen",136666,https://open.spotify.com/track/4KKYXxyJS7hlMNVe31YRDY
40,XTC,"Lukas Leon",136423,https://open.spotify.com/track/17OUBczN4xbjuCDcx0xmXL
41,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",132439,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
42,Waterloo,"Olavi Uusivirta",132220,https://open.spotify.com/track/75d8STPcYhVGa7fkLGm7el
43,"Lucid Dreams","Juice WRLD",127466,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
44,"Say My Name","David Guetta",123579,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
45,"Bohemian Rhapsody - 2011 Mix",Queen,123448,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
46,"MIA (feat. Drake)","Bad Bunny",121904,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
47,"Mulkut - Vain Elämää Kausi 9",Pyhimys,120315,https://open.spotify.com/track/2kby1hpTWuRzTfM20T9mrq
48,"Promises (with Sam Smith)","Calvin Harris",119426,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
49,"Vastaaja (feat. Mira Luoti)",Aste,117208,https://open.spotify.com/track/18mfNQTfkx3vjZGAmH8bX4
50,Cowboy,ALMA,115021,https://open.spotify.com/track/0SMcxocirwIw1L6LKcjhW5
51,"Kaunis koti",SANNI,106970,https://open.spotify.com/track/1cmVb5s7EGC8sGbIFPNJV7
52,Natural,"Imagine Dragons",103374,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
53,"Kyynelten virta","Reino Nordin",103150,https://open.spotify.com/track/363JrcPMzb2x6lHCTjf9WM
54,"SICKO MODE","Travis Scott",103132,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
55,SAD!,XXXTENTACION,99376,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
56,"Woman Like Me (feat. Nicki Minaj)","Little Mix",99116,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
57,"Ota varovasti",Vesta,98602,https://open.spotify.com/track/46wULtWD6WHdbYNXk2KLMJ
58,Jättiläinen,Pyhimys,98347,https://open.spotify.com/track/3bEc0e8OHd73jfhSjXMoKb
59,"lovely (with Khalid)","Billie Eilish",95921,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
60,"High Hopes","Panic! At The Disco",92230,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
61,"Aamu - Vain Elämää Kausi 9",Evelina,91425,https://open.spotify.com/track/6xSi8KVmp6KmmS4BOsdWwq
62,"Better Now","Post Malone",91424,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
63,"Hey Baby (feat. A7S)",Raaban,90362,https://open.spotify.com/track/6SzbkrY8OH3fHlLwdni592
64,"Mitä Mä Malagas?",Gasellit,88805,https://open.spotify.com/track/4Q1ixIPlK5hR16qZgRNKcN
65,"Mo Bamba","Sheck Wes",88498,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
66,"Perutaan Häät - Vain Elämää Kausi 9","Teflon Brothers",87566,https://open.spotify.com/track/6lz4EdYV6oWYdAADxOleEz
67,"Made in Heaven","Jenni Vartiainen",86136,https://open.spotify.com/track/5V7QO5EdUB91ksf7FgBcCc
68,"3 Hulluu Sanaa",Ollie,84574,https://open.spotify.com/track/754Z5dLH8PtRfljKr6gcmT
69,"Solo (feat. Demi Lovato)","Clean Bandit",84472,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
70,"rockstar (feat. 21 Savage)","Post Malone",83786,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
71,Darkside,"Alan Walker",83129,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
72,"I Love It (& Lil Pump)","Kanye West",82568,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
73,"Forza Italia",Spekti,82284,https://open.spotify.com/track/7JEv9Hj3qJbFqcNqwsVMUh
74,"Vierasta Miestä",Mäkki,81392,https://open.spotify.com/track/6tQaEvr7u3NLRGqaIBjb0V
75,"Ignite (feat. SEUNGRI)",K-391,81202,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
76,"Eastside (with Halsey & Khalid)","benny blanco",81188,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
77,"Funeral Song (Vain elämää kausi 9)",Ellinoora,80730,https://open.spotify.com/track/7KCQCgw903m8P7PEbHrOZi
78,Skibidi,"Little Big",80099,https://open.spotify.com/track/4F4TGsDYacEbw4PLAIyJ2e
79,"Beach House","The Chainsmokers",79807,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
80,Moonlight,XXXTENTACION,78047,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
81,"Asfalttiviidakko - Vain Elämää Kausi 9",Evelina,77812,https://open.spotify.com/track/7FCxlHGvfI7FvuTJWDBwJB
82,"Bäng Bäng typerä sydän (feat. eetu)",Ellinoora,77197,https://open.spotify.com/track/5g4KyDNIMfAVhrMh3zJGRH
83,"Mä Voisin Olla Se","Eino ja Aapeli",76127,https://open.spotify.com/track/4jigaQg4yJmIxMXrLCr1yq
84,"Lucky You (feat. Joyner Lucas)",Eminem,75941,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
85,"Love Someone","Lukas Graham",74827,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
86,"Another One Bites The Dust - Remastered 2011",Queen,74333,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
87,Better,Khalid,74015,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
88,Kevät,"Adi L Hasla",73509,https://open.spotify.com/track/7xrMRHovEoiZ72bQxDuev8
89,"Mun sydän","Kaija Koo",73000,https://open.spotify.com/track/1wPQdWUqzqCRKjdP5zOXQy
90,"Se Ei Kuulu Sulle",Gasellit,72569,https://open.spotify.com/track/4A7ZeiV3LKUDTXEcJMvaPD
91,"Taste (feat. Offset)",Tyga,72339,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
92,"Sun syliin",YOUNGHEARTED,70900,https://open.spotify.com/track/2UHPRxhffXaN5GERGbaVSK
93,1999,"Charli XCX",70393,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
94,"Jocelyn Flores",XXXTENTACION,69243,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
95,"Armed And Dangerous","Juice WRLD",68904,https://open.spotify.com/track/6SAKXCj5jyF6IgPCPbZ5ra
96,"Yhen elämän juttu",ABREU,68866,https://open.spotify.com/track/0IXLyheDMnOQ4mmTrScjAR
97,Jacuzzi,SANNI,68041,https://open.spotify.com/track/20HxqjE03spuS8c4mz6HDz
98,"Esson baariin",Poju,67980,https://open.spotify.com/track/3AVOlegKLZkDe3GSnM8XpF
99,Maybe,Janieck,67658,https://open.spotify.com/track/6t3p46iojKrsOln9fazd23
100,"Niin Kuin Ennenkin","Portion Boys",67194,https://open.spotify.com/track/43iKi7hvbAkoVNJdC0UKU2
101,"All I Want for Christmas Is You","Mariah Carey",65957,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
102,"Let Me Down Slowly","Alec Benjamin",65412,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
103,Supervoimii,Elastinen,65083,https://open.spotify.com/track/7rehjyv0IQ0WQoB6wZRfnY
104,Koskettaa,"Jenna Alexa",65064,https://open.spotify.com/track/4i5kWdmEvnjZS6b98UDaxq
105,Youngblood,"5 Seconds of Summer",63676,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
106,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",62642,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
107,"Solmussa (feat. BEHM)","Pikku G",61951,https://open.spotify.com/track/6uiksUqzgp6WyHHNsgTBHt
108,Popkorni,JVG,61693,https://open.spotify.com/track/7m101w73Md4O2MDgxjSwop
109,"No Candle No Light (feat. Nicki Minaj)",ZAYN,61429,https://open.spotify.com/track/49ATdDBSasXb6wsHdrB2xQ
110,"Autiosaari (Vain elämää kausi 9)",Ellinoora,60611,https://open.spotify.com/track/4KgRMKAB70LFDeStMpH0cU
111,"Always Remember Us This Way","Lady Gaga",60533,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
112,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",60054,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
113,"Girls Like You (feat. Cardi B)","Maroon 5",59371,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
