,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Last Christmas",Wham!,382035,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2,"All I Want for Christmas Is You","Mariah Carey",374179,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Joulun kanssas jaan (feat. Cantores Minores)","Haloo Helsinki!",357887,https://open.spotify.com/track/3RCxl6HWK4ADOzMbY8FZCw
4,"Santa Tell Me","Ariana Grande",306508,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
5,"It's Beginning to Look a Lot like Christmas","Michael Bublé",289719,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
6,"Tulkoon joulu","Suvi Teräsniska",268337,https://open.spotify.com/track/1K0ZirzQ9KtHAKOLB5efXs
7,Snowman,Sia,258150,https://open.spotify.com/track/3E6Ydoy1H8ePoigc10Mgsa
8,Joulumaa,"Katri Helena",248957,https://open.spotify.com/track/3QqsEc7mv1Kq9aWNpQgHsU
9,Mistletoe,"Justin Bieber",248918,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
10,"Sweet but Psycho","Ava Max",226031,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
11,"Hei mummo","Suvi Teräsniska",218864,https://open.spotify.com/track/1gWJ4zaBSkyICr7wTEygS9
12,"Do They Know It's Christmas? - 1984 Version","Band Aid",216794,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
13,Tavallinen,"Keko Salata",210645,https://open.spotify.com/track/00WO1oBxZcj9aBoeiODXDx
14,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",204804,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
15,"Lämmin lumi peittää maan","Antti Tuisku",200780,https://open.spotify.com/track/5T4wJfpwn3sEJdA4OovEfR
16,Tonttu,Rajaton,198890,https://open.spotify.com/track/1rkqIAbd5OMS3tCL2QiTsH
17,"Have Yourself A Merry Little Christmas","Sam Smith",198449,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
18,"Sydämeeni joulun teen","Vesa-Matti Loiri",195725,https://open.spotify.com/track/2Kouu3rnDZ5ZVqWtPEAsGo
19,"Maa on niin kaunis (Toivioretkellä)",Ellinoora,193543,https://open.spotify.com/track/5ePePcvp5FnkuzjxnQdQbf
20,"thank u, next","Ariana Grande",186761,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
21,"Kokonaan Mun","Adi L Hasla",180464,https://open.spotify.com/track/7goUH0oJQ8iS0nVoQMRTuK
22,"Juon sut pois",Benjamin,179129,https://open.spotify.com/track/5wPMYlLEaddsrnogZ0oCAt
23,"Kuka Antais Pukille?","Teflon Brothers",178138,https://open.spotify.com/track/7zyofXGhXgaqT8fhvLufdf
24,"Santa Claus Is Coming to Town","Michael Bublé",165816,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
25,"Speechless (feat. Erika Sirola)","Robin Schulz",163454,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
26,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",159195,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
27,"Tule meille jouluksi","Jenni Vartiainen",152813,https://open.spotify.com/track/4WfcvoGZvyUysZBiO7DtAP
28,Nostalgiaa,Evelina,146982,https://open.spotify.com/track/1P371Va3PjCvUQEyepocHQ
29,Jouluralli,"Eino ja Aapeli",146692,https://open.spotify.com/track/53gitrvBsyB7XjDpAHkoGa
30,"My Only Wish (This Year)","Britney Spears",145258,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
31,"Taivas sylissäni",Ilta,144832,https://open.spotify.com/track/1LecaAoGYag5SGnVdj924O
32,"Diamond Heart","Alan Walker",144482,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
33,"Different World (feat. CORSAK)","Alan Walker",142090,https://open.spotify.com/track/4heFQCyiW0RUEX1Q1lb008
34,"HENDRIX (feat. Aleksanteri Hakaniemi)","Lukas Leon",140907,https://open.spotify.com/track/2ng98WyIOWGTCm71TXB4gi
35,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",139885,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
36,"Falling Down - Bonus Track","Lil Peep",138220,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
37,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",138180,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
38,"Jingle Bell Rock","The Vamps",136038,https://open.spotify.com/track/2gO3wgR2G9pCJFWGcWX3W7
39,"I'll Be Home for Christmas","Michael Bublé",130312,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
40,"Without Me",Halsey,130168,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
41,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,129630,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
42,"Bad Liar","Imagine Dragons",129197,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
43,"Santa's Coming for Us",Sia,128454,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
44,XTC,"Lukas Leon",128368,https://open.spotify.com/track/17OUBczN4xbjuCDcx0xmXL
45,Suomi,"Yksi Totuus",127728,https://open.spotify.com/track/0gIspzcmfUWg5tbXB9Qavx
46,"Suomen muotoisen pilven alla","Arttu Wiskari",127351,https://open.spotify.com/track/2lvZlCIDkDHWc2Q9Y51GUJ
47,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",126430,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
48,"Happy Xmas (War Is Over) (feat. Sean Ono Lennon)","Miley Cyrus",125002,https://open.spotify.com/track/5KHzV8Gf3aweIMImliFAOs
49,"Driving Home for Christmas","Chris Rea",123247,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
50,Jättiläinen,Pyhimys,123194,https://open.spotify.com/track/3bEc0e8OHd73jfhSjXMoKb
51,"Kun joulupukki suukon sai","Laura Voutilainen",122977,https://open.spotify.com/track/3XJThMN1fH8PA56PHLk7R9
52,"Kiss and Make Up","Dua Lipa",121996,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
