,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Sweet but Psycho","Ava Max",366454,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
2,"Juon sut pois",Benjamin,363368,https://open.spotify.com/track/5wPMYlLEaddsrnogZ0oCAt
3,"Kuka Antais Pukille?","Teflon Brothers",309488,https://open.spotify.com/track/7zyofXGhXgaqT8fhvLufdf
4,"thank u, next","Ariana Grande",274870,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,263437,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,"Diamond Heart","Alan Walker",261428,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
7,"Suomen muotoisen pilven alla","Arttu Wiskari",251678,https://open.spotify.com/track/2lvZlCIDkDHWc2Q9Y51GUJ
8,"Loppuun Asti",Elastinen,245583,https://open.spotify.com/track/2DZEeHq94eVl4b2pkDuu5G
9,"Bad Liar","Imagine Dragons",236942,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
10,"Speechless (feat. Erika Sirola)","Robin Schulz",233436,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
11,"Falling Down - Bonus Track","Lil Peep",232743,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
12,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",220698,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
13,"Kiss and Make Up","Dua Lipa",210391,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
14,Lumi,Gasellit,209439,https://open.spotify.com/track/4rs41LGZD258N9nOf9a3rg
15,"Happy Now",Kygo,205145,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
16,"Let You Love Me","Rita Ora",192741,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
17,"when the party's over","Billie Eilish",190567,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
18,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",184896,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
19,Palasina,"Vilma Alina",177185,https://open.spotify.com/track/4zdSpPwmYl5s4kcfPPRn72
20,Shallow,"Lady Gaga",174880,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",161935,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
22,"Ruin My Life","Zara Larsson",157277,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
23,"Without Me",Halsey,155075,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
24,"Polta se pois",TIPPA,152854,https://open.spotify.com/track/4AbSADTsmaUIqyXk64m8c9
25,Toivon,costee,150855,https://open.spotify.com/track/6oDaoVLBj6eMxTUqNJJ7PW
26,Dracula,SANNI,149841,https://open.spotify.com/track/7mYWSi9EXUnXdp6uPNqCPv
27,"Say My Name","David Guetta",148402,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
28,"Be Alright","Dean Lewis",147125,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
29,"HENDRIX (feat. Aleksanteri Hakaniemi)","Lukas Leon",145317,https://open.spotify.com/track/2ng98WyIOWGTCm71TXB4gi
30,Happier,Marshmello,145112,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
31,"Monta nimee",Vesala,144509,https://open.spotify.com/track/5JELeL7vfKmFQeE7Rncc3Y
32,"Tyhjää (feat. Jenna Alexa)",Juno,140810,https://open.spotify.com/track/3O8wREdosF8kHyd6KgUpEj
33,Planeetat,"Ida Paul & Kalle Lindroth",139213,https://open.spotify.com/track/5T0V37aEWjTmR1EKDVrCT1
34,BAD!,XXXTENTACION,138251,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
35,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",137328,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
36,XTC,"Lukas Leon",134417,https://open.spotify.com/track/17OUBczN4xbjuCDcx0xmXL
37,Valoo,Kasmir,134000,https://open.spotify.com/track/0a4gZac0HfpUPcPID1PaUn
38,"In My Mind",Dynoro,131203,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
39,"Kappas Vaan","Nikke Ankara",129798,https://open.spotify.com/track/53puyd2W8tJ626KKyE2tkB
40,"Mä haluun sut tänään","Pete Parkkonen",129106,https://open.spotify.com/track/3t49QtRP4O1x5r5OS1ZqCT
41,"Baby (feat. MARINA & Luis Fonsi)","Clean Bandit",129026,https://open.spotify.com/track/1fLhGF1JfGQYj6EZLndD86
42,"All I Want for Christmas Is You","Mariah Carey",126417,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
43,"come out and play","Billie Eilish",126107,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
44,"Adoptoi Mun Sydän","SINI YASEMIN",123138,https://open.spotify.com/track/6VRi6NpPX52YTdCSqpKhRP
45,"Aina ku Aira (Vain elämää kausi 9)",Ellinoora,122437,https://open.spotify.com/track/7Heo6ppyE5geqOCIbcArIl
46,"Lucid Dreams","Juice WRLD",120588,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
47,"MIA (feat. Drake)","Bad Bunny",114390,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
48,"Bohemian Rhapsody - 2011 Mix",Queen,113125,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
49,"Mulkut - Vain Elämää Kausi 9",Pyhimys,109722,https://open.spotify.com/track/2kby1hpTWuRzTfM20T9mrq
50,"lovely (with Khalid)","Billie Eilish",106158,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
51,Cowboy,ALMA,104741,https://open.spotify.com/track/0SMcxocirwIw1L6LKcjhW5
52,"SICKO MODE","Travis Scott",98771,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
53,"Vastaaja (feat. Mira Luoti)",Aste,98017,https://open.spotify.com/track/18mfNQTfkx3vjZGAmH8bX4
54,SAD!,XXXTENTACION,96968,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
55,"Mo Bamba","Sheck Wes",96785,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
56,Jättiläinen,Pyhimys,94862,https://open.spotify.com/track/3bEc0e8OHd73jfhSjXMoKb
57,"Kyynelten virta","Reino Nordin",94835,https://open.spotify.com/track/363JrcPMzb2x6lHCTjf9WM
58,"High Hopes","Panic! At The Disco",93858,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
59,"Sä Oot Siin","Sini Sabotage",93603,https://open.spotify.com/track/0TpOnfSvB42iKHL6qGBGQs
60,"Last Christmas",Wham!,92101,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
61,Natural,"Imagine Dragons",91961,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
62,"Promises (with Sam Smith)","Calvin Harris",91599,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
63,"Better Now","Post Malone",88989,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
64,"Hey Baby (feat. A7S)",Raaban,88637,https://open.spotify.com/track/6SzbkrY8OH3fHlLwdni592
65,"Vierasta Miestä",Mäkki,88216,https://open.spotify.com/track/6tQaEvr7u3NLRGqaIBjb0V
