,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Made in Heaven","Jenni Vartiainen",411867,https://open.spotify.com/track/5V7QO5EdUB91ksf7FgBcCc
2,"In My Mind",Dynoro,407840,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Lucky You (feat. Joyner Lucas)",Eminem,362930,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
4,"Funeral Song (Vain elämää kausi 9)",Ellinoora,358508,https://open.spotify.com/track/7KCQCgw903m8P7PEbHrOZi
5,"Rakkauslaulu - Vain Elämää Kausi 9",Pyhimys,323540,https://open.spotify.com/track/4LQk0DmiAiV5VD0qMgBvSj
6,"F-F-F-Falling - Vain Elämää Kausi 9",Evelina,320807,https://open.spotify.com/track/7yh8f6LSOjlDww2MrA9W0n
7,"I Love It (& Lil Pump)","Kanye West",315120,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
8,XTC,"Lukas Leon",298387,https://open.spotify.com/track/17OUBczN4xbjuCDcx0xmXL
9,"Valot sammuu",Cheek,289198,https://open.spotify.com/track/39J7BoHrpoR9V3vUBIj1wK
10,Darkside,"Alan Walker",280664,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
11,"Mitä Mä Malagas?",Gasellit,264830,https://open.spotify.com/track/5xv2Mp3X6DeMaO0do5Xh99
12,"Promises (with Sam Smith)","Calvin Harris",263992,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
13,"The Ringer",Eminem,255179,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
14,"Lucid Dreams","Juice WRLD",254608,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
15,"Forza Italia",Spekti,246128,https://open.spotify.com/track/7JEv9Hj3qJbFqcNqwsVMUh
16,"Mun sydän","Kaija Koo",245841,https://open.spotify.com/track/1wPQdWUqzqCRKjdP5zOXQy
17,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",241587,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
18,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,234371,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
19,Aallot,Kymppilinja,230887,https://open.spotify.com/track/05GbDEn0ORuEzBUgUJKWiQ
20,"Naarmuja (feat. IBE)",Benjamin,229403,https://open.spotify.com/track/4uAFn0BeYwIkALu1ObuzXA
21,"Yhen elämän juttu",ABREU,206649,https://open.spotify.com/track/0IXLyheDMnOQ4mmTrScjAR
22,Joutsenet,Brädi,200326,https://open.spotify.com/track/0kvjpXrQygsHmimfk6TcTZ
23,Fall,Eminem,195465,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
24,"Eastside (with Halsey & Khalid)","benny blanco",194862,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
25,"Ignite (feat. SEUNGRI)",K-391,189685,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
26,Happier,Marshmello,179730,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
27,"In My Feelings",Drake,177813,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
28,"Majesty (with Labrinth & feat. Eminem)","Nicki Minaj",173445,https://open.spotify.com/track/38TgLPNHsPzgqri5G4SPun
29,Natural,"Imagine Dragons",167062,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
30,"Vaan Me",Ollie,163394,https://open.spotify.com/track/0Lkkv9H3szaJ1SJkW81JJn
31,"Solo (feat. Demi Lovato)","Clean Bandit",160748,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
32,"Girls Like You (feat. Cardi B)","Maroon 5",160297,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
33,"Taste (feat. Offset)",Tyga,156817,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
34,"Better Now","Post Malone",154914,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
35,"Bad Boy (feat. Luana Kiara)",Raaban,154345,https://open.spotify.com/track/64p6ua7zpf66s62StC2QLv
36,BIGMACi,Bizi,149787,https://open.spotify.com/track/3Za5BrvgHQytNMZxZTa16s
37,SAD!,XXXTENTACION,149724,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
38,breathin,"Ariana Grande",145596,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
39,"Roska silmäs",TIPPA,145560,https://open.spotify.com/track/0NphthcD8OIJp5xAaZnwpQ
40,Jacuzzi,SANNI,143079,https://open.spotify.com/track/20HxqjE03spuS8c4mz6HDz
41,Sateet,Janna,141854,https://open.spotify.com/track/0VtLEiRZlNM4P10hQc9gSM
42,YsäriBoi,"DJ Oku Luukkainen",141607,https://open.spotify.com/track/5Cqd96h4G16XV4Fx2VuTn9
43,"Bäng Bäng typerä sydän (feat. eetu)",Ellinoora,141135,https://open.spotify.com/track/5g4KyDNIMfAVhrMh3zJGRH
44,"SICKO MODE","Travis Scott",140345,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
45,"Vielä Kerran",Evelina,138801,https://open.spotify.com/track/2GcKgmUSo2U2PI945yxk2X
46,Greatest,Eminem,138109,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
47,Monologi,"Jenni Vartiainen",136816,https://open.spotify.com/track/35JkHIoDcTKrgi2ncXrPBh
48,REMEDY,Alesso,132580,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
49,"Not Alike (feat. Royce Da 5'9)",Eminem,129716,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
50,"Be Alright","Dean Lewis",129329,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
51,Voulez-vous,"Jenni Vartiainen",126784,https://open.spotify.com/track/1bt978ivPeSlYKs2PPeyMU
52,"Väärään suuntaan","Jenni Vartiainen",124135,https://open.spotify.com/track/1BLs53IYnV6OsjHU5CUNCr
53,"Beautiful (feat. Camila Cabello)",Bazzi,123501,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
54,"Säässä ku säässä","Arttu Lindeman",123142,https://open.spotify.com/track/5MXPqAs7FdolN2vx7ydH0G
55,Naurettava,Ilta,122537,https://open.spotify.com/track/53VbOPa6HZihBGxlEy6GPM
