,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",685144,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"Mulkut - Vain Elämää Kausi 9",Pyhimys,494922,https://open.spotify.com/track/2kby1hpTWuRzTfM20T9mrq
3,"I Love It (& Lil Pump)","Kanye West",396137,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Perutaan Häät - Vain Elämää Kausi 9","Teflon Brothers",377754,https://open.spotify.com/track/6lz4EdYV6oWYdAADxOleEz
5,"In My Mind",Dynoro,375946,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,Planeetat,"Ida Paul & Kalle Lindroth",316261,https://open.spotify.com/track/5T0V37aEWjTmR1EKDVrCT1
7,"Lucky You (feat. Joyner Lucas)",Eminem,302633,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
8,"Kyynelten virta","Reino Nordin",297430,https://open.spotify.com/track/363JrcPMzb2x6lHCTjf9WM
9,"Funeral Song (Vain elämää kausi 9)",Ellinoora,285742,https://open.spotify.com/track/7KCQCgw903m8P7PEbHrOZi
10,"Promises (with Sam Smith)","Calvin Harris",277201,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
11,"Asfalttiviidakko - Vain Elämää Kausi 9",Evelina,267655,https://open.spotify.com/track/7FCxlHGvfI7FvuTJWDBwJB
12,XTC,"Lukas Leon",264034,https://open.spotify.com/track/17OUBczN4xbjuCDcx0xmXL
13,Darkside,"Alan Walker",260591,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
14,"Say My Name","David Guetta",247164,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
15,"Lucid Dreams","Juice WRLD",238017,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
16,"Made in Heaven","Jenni Vartiainen",227164,https://open.spotify.com/track/5V7QO5EdUB91ksf7FgBcCc
17,"Forza Italia",Spekti,222041,https://open.spotify.com/track/7JEv9Hj3qJbFqcNqwsVMUh
18,"Mun sydän","Kaija Koo",216467,https://open.spotify.com/track/1wPQdWUqzqCRKjdP5zOXQy
19,Happier,Marshmello,212971,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,"Leijonakuningas - Vain Elämää Kausi 9",Evelina,208789,https://open.spotify.com/track/7l3yGGqkmCPdb7oOnVBCf2
21,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",208744,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
22,"Mitä Mä Malagas?",Gasellit,203649,https://open.spotify.com/track/5xv2Mp3X6DeMaO0do5Xh99
23,REMEDY,Alesso,200456,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
24,"Valot sammuu",Cheek,198849,https://open.spotify.com/track/39J7BoHrpoR9V3vUBIj1wK
25,Natural,"Imagine Dragons",189903,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
26,"Eastside (with Halsey & Khalid)","benny blanco",187468,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
27,Aallot,Kymppilinja,186684,https://open.spotify.com/track/05GbDEn0ORuEzBUgUJKWiQ
28,"Be Alright","Dean Lewis",185358,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
29,"Rakkauslaulu - Vain Elämää Kausi 9",Pyhimys,184729,https://open.spotify.com/track/4LQk0DmiAiV5VD0qMgBvSj
30,"Bad Boy (feat. Luana Kiara)",Raaban,178992,https://open.spotify.com/track/64p6ua7zpf66s62StC2QLv
31,"Ignite (feat. SEUNGRI)",K-391,175968,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
32,"Majesty (with Labrinth & feat. Eminem)","Nicki Minaj",175590,https://open.spotify.com/track/38TgLPNHsPzgqri5G4SPun
33,"Naarmuja (feat. IBE)",Benjamin,173079,https://open.spotify.com/track/4uAFn0BeYwIkALu1ObuzXA
34,Killshot,Eminem,169011,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
35,"Vielä yksi elämä (Vain elämää kausi 9)",Ellinoora,168610,https://open.spotify.com/track/0HsdsBP1Tje9ierXi643gg
36,"Sweet but Psycho","Ava Max",164418,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
37,"Yhen elämän juttu",ABREU,161230,https://open.spotify.com/track/0IXLyheDMnOQ4mmTrScjAR
38,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,159564,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
39,"F-F-F-Falling - Vain Elämää Kausi 9",Evelina,159001,https://open.spotify.com/track/7yh8f6LSOjlDww2MrA9W0n
40,Joutsenet,Brädi,158172,https://open.spotify.com/track/0kvjpXrQygsHmimfk6TcTZ
41,"High On Life (feat. Bonn)","Martin Garrix",157763,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
42,"Taste (feat. Offset)",Tyga,149024,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
43,SAD!,XXXTENTACION,147288,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
44,Jättiläinen,Pyhimys,147210,https://open.spotify.com/track/3bEc0e8OHd73jfhSjXMoKb
45,"Vaan Me",Ollie,143551,https://open.spotify.com/track/0Lkkv9H3szaJ1SJkW81JJn
46,"In My Feelings",Drake,141184,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
47,"Solo (feat. Demi Lovato)","Clean Bandit",140704,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
48,"Hugo bossi (feat. Mäkki)",HesaÄijä,136659,https://open.spotify.com/track/7s45yfqpaO6oE1h8fdSuTD
49,"Better Now","Post Malone",135054,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
50,YsäriBoi,"DJ Oku Luukkainen",130924,https://open.spotify.com/track/5Cqd96h4G16XV4Fx2VuTn9
51,Jacuzzi,SANNI,116326,https://open.spotify.com/track/20HxqjE03spuS8c4mz6HDz
52,"Bäng Bäng typerä sydän (feat. eetu)",Ellinoora,110398,https://open.spotify.com/track/5g4KyDNIMfAVhrMh3zJGRH
53,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",109273,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
54,"Beautiful (feat. Camila Cabello)",Bazzi,108845,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
55,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",108683,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
56,"The Ringer",Eminem,107741,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
57,Sateet,Janna,106882,https://open.spotify.com/track/0VtLEiRZlNM4P10hQc9gSM
58,Better,Khalid,104373,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
59,Luurangot,costee,103357,https://open.spotify.com/track/5ZYl4htdPXx5oZdzionWSd
60,"Let You Love Me","Rita Ora",102991,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
61,"rockstar (feat. 21 Savage)","Post Malone",100898,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
62,"Girls Like You (feat. Cardi B)","Maroon 5",100619,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
63,"Right Now","Nick Jonas",100049,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
64,Fall,Eminem,99669,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
65,Luuseri,"Aleksanteri Hakaniemi",96184,https://open.spotify.com/track/0s8A5JK6GPggOi7nLNmEIA
66,"Love Someone","Lukas Graham",95895,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
67,"No Stylist (feat. Drake)","French Montana",95572,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
68,"Orpolapsi kiurun","Ville Valo & Agents",94131,https://open.spotify.com/track/3Avtm2vRjnh0yCGAKJnN7p
69,"SICKO MODE","Travis Scott",92456,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
70,"Shape of You","Ed Sheeran",91466,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
71,Naiivi,"Tuure Boelius",91395,https://open.spotify.com/track/4y5eCXXny7SZcsuQ65HiUP
72,"Roska silmäs",TIPPA,90935,https://open.spotify.com/track/0NphthcD8OIJp5xAaZnwpQ
73,"Jocelyn Flores",XXXTENTACION,89507,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
74,Moonlight,XXXTENTACION,89164,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
75,breathin,"Ariana Grande",86069,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
76,"Säässä ku säässä","Arttu Lindeman",85677,https://open.spotify.com/track/5MXPqAs7FdolN2vx7ydH0G
77,"Taivaan kartta (Vain elämää kausi 9)","Lauri Ylönen",84745,https://open.spotify.com/track/5qdxwhZqmTrFxGkyhpwKjS
78,Supervoimii,Elastinen,83451,https://open.spotify.com/track/7rehjyv0IQ0WQoB6wZRfnY
79,"Happy Now",Zedd,82989,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
80,Youngblood,"5 Seconds of Summer",82334,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
81,Naurettava,Ilta,81673,https://open.spotify.com/track/53VbOPa6HZihBGxlEy6GPM
82,"Pidä Musta Kii","Mikael Gabriel",81088,https://open.spotify.com/track/4GjFMQfxoeAiNcyhfNqUXs
83,"Vielä Kerran",Evelina,80970,https://open.spotify.com/track/2GcKgmUSo2U2PI945yxk2X
84,BIGMACi,Bizi,79315,https://open.spotify.com/track/3Za5BrvgHQytNMZxZTa16s
85,"Kaksi ihmistä","Haloo Helsinki!",76456,https://open.spotify.com/track/4h1nlsgutqwzk2ZqYaZdOF
86,#ihanaa,"Petri Nygård",75397,https://open.spotify.com/track/4hK01qQsklh2Cw15f6VQ5I
87,"God is a woman","Ariana Grande",75320,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
88,"Jackie Chan",Tiësto,74025,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
89,Popkorni,JVG,73696,https://open.spotify.com/track/7m101w73Md4O2MDgxjSwop
90,Thunderclouds,Sia,73634,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
91,Kevät,"Adi L Hasla",73386,https://open.spotify.com/track/7xrMRHovEoiZ72bQxDuev8
92,"Elephant's Weight (feat. The Rasmus) [Vain elämää kausi 9]","Lauri Ylönen",73106,https://open.spotify.com/track/3Aq7bbeGuq1BaBK01UnpUg
