,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lucky You (feat. Joyner Lucas)",Eminem,460845,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
2,"In My Mind",Dynoro,419307,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"The Ringer",Eminem,370829,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
4,"Mun sydän","Kaija Koo",352088,https://open.spotify.com/track/1wPQdWUqzqCRKjdP5zOXQy
5,"Valot sammuu",Cheek,350914,https://open.spotify.com/track/39J7BoHrpoR9V3vUBIj1wK
6,XTC,"Lukas Leon",333359,https://open.spotify.com/track/17OUBczN4xbjuCDcx0xmXL
7,"Mitä Mä Malagas?",Gasellit,319130,https://open.spotify.com/track/5xv2Mp3X6DeMaO0do5Xh99
8,"Naarmuja (feat. IBE)",Benjamin,303814,https://open.spotify.com/track/4uAFn0BeYwIkALu1ObuzXA
9,Darkside,"Alan Walker",287204,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
10,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,275059,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
11,"Lucid Dreams","Juice WRLD",267371,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
12,"Yhen elämän juttu",ABREU,256619,https://open.spotify.com/track/0IXLyheDMnOQ4mmTrScjAR
13,Greatest,Eminem,254476,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
14,Aallot,Kymppilinja,244926,https://open.spotify.com/track/05GbDEn0ORuEzBUgUJKWiQ
15,"Promises (with Sam Smith)","Calvin Harris",241660,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
16,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",237200,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
17,Joutsenet,Brädi,222928,https://open.spotify.com/track/0kvjpXrQygsHmimfk6TcTZ
18,Fall,Eminem,220110,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
19,"In My Feelings",Drake,218807,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
20,Kamikaze,Eminem,216073,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
21,"Not Alike (feat. Royce Da 5'9)",Eminem,210770,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
22,Naurettava,Ilta,195023,https://open.spotify.com/track/53VbOPa6HZihBGxlEy6GPM
23,"Roska silmäs",TIPPA,184286,https://open.spotify.com/track/0NphthcD8OIJp5xAaZnwpQ
24,"Stepping Stone",Eminem,181349,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
25,"Solo (feat. Demi Lovato)","Clean Bandit",180945,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
26,"Eastside (with Halsey & Khalid)","benny blanco",180710,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
27,"Säässä ku säässä","Arttu Lindeman",179014,https://open.spotify.com/track/5MXPqAs7FdolN2vx7ydH0G
28,REMEDY,Alesso,178710,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
29,breathin,"Ariana Grande",173674,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
30,"Girls Like You (feat. Cardi B)","Maroon 5",172614,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
31,"Majesty (with Labrinth & feat. Eminem)","Nicki Minaj",170965,https://open.spotify.com/track/38TgLPNHsPzgqri5G4SPun
32,"Ignite (feat. SEUNGRI)",K-391,169772,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
33,"Taste (feat. Offset)",Tyga,168667,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
34,Jacuzzi,SANNI,168455,https://open.spotify.com/track/20HxqjE03spuS8c4mz6HDz
35,Normal,Eminem,166557,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
36,"Vielä Kerran",Evelina,165674,https://open.spotify.com/track/2GcKgmUSo2U2PI945yxk2X
37,"Better Now","Post Malone",165563,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
38,Happier,Marshmello,165321,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
39,YsäriBoi,"DJ Oku Luukkainen",160036,https://open.spotify.com/track/5Cqd96h4G16XV4Fx2VuTn9
40,Natural,"Imagine Dragons",159654,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
41,SAD!,XXXTENTACION,156656,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
42,"Bad Boy (feat. Luana Kiara)",Raaban,156210,https://open.spotify.com/track/64p6ua7zpf66s62StC2QLv
43,Sateet,Janna,155964,https://open.spotify.com/track/0VtLEiRZlNM4P10hQc9gSM
44,"Venom - Music From The Motion Picture",Eminem,152111,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
45,"Bäng Bäng typerä sydän (feat. eetu)",Ellinoora,147030,https://open.spotify.com/track/0Qepv4ugEKn0Alg2HoLSM6
46,"Be Alright","Dean Lewis",143623,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
47,"Good Guy (feat. Jessie Reyez)",Eminem,142029,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
48,"Jackie Chan",Tiësto,137498,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
