,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",468534,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"Kaunis koti",SANNI,401382,https://open.spotify.com/track/1cmVb5s7EGC8sGbIFPNJV7
3,"Diamond Heart","Alan Walker",390677,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
4,"Tyhjää (feat. Jenna Alexa)",Juno,339186,https://open.spotify.com/track/3O8wREdosF8kHyd6KgUpEj
5,"Aina ku Aira (Vain elämää kausi 9)",Ellinoora,330211,https://open.spotify.com/track/7Heo6ppyE5geqOCIbcArIl
6,"Mulkut - Vain Elämää Kausi 9",Pyhimys,327909,https://open.spotify.com/track/2kby1hpTWuRzTfM20T9mrq
7,"Sweet but Psycho","Ava Max",324088,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
8,"In My Mind",Dynoro,303958,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
9,"I Love It (& Lil Pump)","Kanye West",277949,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
10,"Perutaan Häät - Vain Elämää Kausi 9","Teflon Brothers",272685,https://open.spotify.com/track/6lz4EdYV6oWYdAADxOleEz
11,"Valonpisaroita - Vain Elämää Kausi 9",Pyhimys,259118,https://open.spotify.com/track/2xp1qr6VRaMHjwMTNXoDbn
12,"Promises (with Sam Smith)","Calvin Harris",245088,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
13,"Kyynelten virta","Reino Nordin",238464,https://open.spotify.com/track/363JrcPMzb2x6lHCTjf9WM
14,"Say My Name","David Guetta",235757,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
15,"Asfalttiviidakko - Vain Elämää Kausi 9",Evelina,223512,https://open.spotify.com/track/7FCxlHGvfI7FvuTJWDBwJB
