,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",54896,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",39960,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"SICKO MODE","Travis Scott",39530,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,"Without Me",Halsey,35784,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,35235,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",31834,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
7,BAD!,XXXTENTACION,30675,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
8,Shallow,"Lady Gaga",29257,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
9,"Mo Bamba","Sheck Wes",28089,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
10,"Woman Like Me (feat. Nicki Minaj)","Little Mix",27780,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
11,"when the party's over","Billie Eilish",27442,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
12,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",24359,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
13,"Bohemian Rhapsody - 2011 Mix",Queen,22910,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
14,"MIA (feat. Drake)","Bad Bunny",22872,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
15,Better,Khalid,21721,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
16,GANGSTA,SNIK,20382,https://open.spotify.com/track/56hwvng962V4BzUvAuVtAC
17,Happier,Marshmello,19410,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
18,"Let You Love Me","Rita Ora",19314,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
19,"Better Now","Post Malone",19244,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
20,"Bad Liar","Imagine Dragons",19209,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
21,"Kiss and Make Up","Dua Lipa",19041,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
22,"Falling Down - Bonus Track","Lil Peep",18407,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
23,"Ruin My Life","Zara Larsson",18274,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
24,"All I Want for Christmas Is You","Mariah Carey",18148,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
25,"In My Feelings",Drake,17743,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
26,"Girls Like You (feat. Cardi B)","Maroon 5",17626,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
27,"Ksero Mana",Saske,17607,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
28,"No Stylist (feat. Drake)","French Montana",17551,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
29,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",17513,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
30,"Happy Now",Kygo,17357,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
31,Mosca,Light,17057,https://open.spotify.com/track/7Es7jQlj2l3MMkEXCNHFnJ
32,"In My Mind",Dynoro,17053,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
33,"I Love It (& Lil Pump)","Kanye West",16975,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
34,Nonstop,Drake,16974,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
35,Money,"Cardi B",16954,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
36,"Sweet but Psycho","Ava Max",16833,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
37,"lovely (with Khalid)","Billie Eilish",16445,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
38,SAD!,XXXTENTACION,16021,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
39,"Lucid Dreams","Juice WRLD",15917,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
40,"Promises (with Sam Smith)","Calvin Harris",15878,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
41,"no tears left to cry","Ariana Grande",15751,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
42,"Taste (feat. Offset)",Tyga,15499,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
43,breathin,"Ariana Grande",15333,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
44,"rockstar (feat. 21 Savage)","Post Malone",15104,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
45,"Wake Up in the Sky","Gucci Mane",15023,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
46,Moonlight,XXXTENTACION,14836,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
47,"Another One Bites The Dust - Remastered 2011",Queen,14249,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
48,"Lucky You (feat. Joyner Lucas)",Eminem,14078,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
49,"God is a woman","Ariana Grande",14072,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
50,"Eastside (with Halsey & Khalid)","benny blanco",13752,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
51,"Be Alright","Dean Lewis",13598,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
52,"Last Christmas",Wham!,13535,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
53,Natural,"Imagine Dragons",13291,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
54,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13102,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
55,"I Like It","Cardi B",13068,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
56,"Beach House","The Chainsmokers",12976,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
57,Youngblood,"5 Seconds of Summer",12930,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
58,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",12227,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
59,"Venom - Music From The Motion Picture",Eminem,12174,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
60,Tómame,"Eleni Foureira",12049,https://open.spotify.com/track/3W1zKHubKEMhjjt2PM3lNc
61,"Leave Me Alone","Flipp Dinero",11816,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
62,"Tora Ti Na To Kano","Nikos Oikonomopoulos",11775,https://open.spotify.com/track/6aZEcKdTM0o1EmNTnVEPmY
63,"Hurts Like Hell (feat. Offset)","Madison Beer",11699,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4
64,Believer,"Imagine Dragons",11674,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
65,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",11545,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
66,"Suncity (feat. Empress Of)",Khalid,11493,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
67,"Armed And Dangerous","Juice WRLD",11402,https://open.spotify.com/track/6SAKXCj5jyF6IgPCPbZ5ra
68,"Don't Stop Me Now - 2011 Mix",Queen,11373,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
69,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",11296,https://open.spotify.com/track/1XBc4r6ltXjkFJBrsttwIF
70,"God's Plan",Drake,11224,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
71,"Santa Tell Me","Ariana Grande",11171,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
72,"10 Freaky Girls (with 21 Savage)","Metro Boomin",11025,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
73,IDGAF,"Dua Lipa",10769,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
74,POP/STARS,K/DA,10723,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
75,"Waste It On Me (feat. BTS)","Steve Aoki",10685,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
76,"Say My Name","David Guetta",10641,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
77,Medusa,SNIK,10595,https://open.spotify.com/track/4dZsxlUWfHgpmIKIGQy9kR
78,Thunder,"Imagine Dragons",10563,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
79,"REEL IT IN",Aminé,10556,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
80,FRIENDS,Marshmello,10530,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
81,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",10416,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
82,"Solo (feat. Demi Lovato)","Clean Bandit",10216,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
83,"Under Pressure - Remastered",Queen,10178,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
84,"Always Remember Us This Way","Lady Gaga",10048,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
85,"Strip (feat. Sharaya J)","Little Mix",9970,https://open.spotify.com/track/6XkEw1h2Hq4fGnSm0JuSIs
86,"Somebody To Love - 2011 Mix",Queen,9943,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
87,"Ti Na To Kano","Konstantinos Argiros",9835,https://open.spotify.com/track/4SrNCId1Y1AtV8T374FeiI
88,Nevermind,"Dennis Lloyd",9773,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
89,"Call Out My Name","The Weeknd",9657,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
90,"Empty Space","James Arthur",9550,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
91,"It's the Most Wonderful Time of the Year","Andy Williams",9541,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
92,"Take One","Kodak Black",9496,https://open.spotify.com/track/6fI3tBVND8zUXZi9rr2Yps
93,Topanga,"Trippie Redd",9461,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
94,2002,Anne-Marie,9380,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
95,"The Middle",Zedd,9372,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
96,"Dip (feat. Nicki Minaj)",Tyga,9247,https://open.spotify.com/track/4hXDobvUaXyDFLnmecoY0z
97,"Beautiful (feat. Camila Cabello)",Bazzi,9221,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
98,"Jingle Bell Rock","Bobby Helms",9204,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
99,"New Rules","Dua Lipa",9192,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
