,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Wow.,"Post Malone",46788,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
2,"thank u, next","Ariana Grande",37514,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Without Me",Halsey,35486,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
4,"SICKO MODE","Travis Scott",34885,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
5,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",32901,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
6,"Going Bad (feat. Drake)","Meek Mill",30799,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",29706,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,"Mo Bamba","Sheck Wes",29377,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
9,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",26403,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
10,GANGO,SNIK,24612,https://open.spotify.com/track/0szvRsnq2OTYhZwQUKX3Bt
11,Shallow,"Lady Gaga",22280,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,SAD!,XXXTENTACION,21645,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,imagine,"Ariana Grande",20850,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
14,"Better Now","Post Malone",20799,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,20780,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
16,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",20704,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
17,"rockstar (feat. 21 Savage)","Post Malone",19875,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
18,"De Me Theloun",Fy,19403,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
19,"Leave Me Alone","Flipp Dinero",18218,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
20,"Sweet but Psycho","Ava Max",18086,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
21,Nonstop,Drake,18070,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
22,monster,"21 Savage",18044,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU
23,"I Like It","Cardi B",17813,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
24,"whoa (mind in awe)",XXXTENTACION,17465,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
25,Moonlight,XXXTENTACION,17409,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
26,"All I Want for Christmas Is You","Mariah Carey",16935,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
27,"God's Plan",Drake,16863,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
28,"Lucid Dreams","Juice WRLD",16732,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
29,"Taste (feat. Offset)",Tyga,16721,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
30,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",16458,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
31,Happier,Marshmello,16417,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
32,"when the party's over","Billie Eilish",16345,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
33,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",16215,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
34,"In My Mind",Dynoro,16065,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
35,"In My Feelings",Drake,16009,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
36,"MIA (feat. Drake)","Bad Bunny",15973,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
37,Money,"Cardi B",15867,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
38,"no tears left to cry","Ariana Grande",15860,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
39,"Saturday Nights",Khalid,15630,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
40,"Girls Like You (feat. Cardi B)","Maroon 5",15570,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
41,"Look Back at It","A Boogie Wit da Hoodie",15073,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
42,GANGSTA,SNIK,15001,https://open.spotify.com/track/56hwvng962V4BzUvAuVtAC
43,"Santa Tell Me","Ariana Grande",14531,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
44,"Eastside (with Halsey & Khalid)","benny blanco",14426,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
45,KIKA,6ix9ine,14280,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
46,lovely,"Billie Eilish",14218,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
47,Mosca,Light,13961,https://open.spotify.com/track/7Es7jQlj2l3MMkEXCNHFnJ
48,"Last Christmas",Wham!,13934,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
49,"No Stylist (feat. Drake)","French Montana",13921,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
50,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",13342,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
51,"High Hopes","Panic! At The Disco",13215,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
52,Better,Khalid,13208,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
53,"Ksero Mana",Saske,12992,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
54,"Rockin' Around The Christmas Tree","Brenda Lee",12968,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
55,"God is a woman","Ariana Grande",12864,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
56,"Kiss and Make Up","Dua Lipa",12805,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
57,"Jingle Bell Rock","Bobby Helms",12772,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
58,BAD!,XXXTENTACION,12698,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
59,"Promises (with Sam Smith)","Calvin Harris",12626,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
60,Youngblood,"5 Seconds of Summer",12599,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
61,"Bohemian Rhapsody - 2011 Mix",Queen,12552,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
62,Medusa,SNIK,12538,https://open.spotify.com/track/4dZsxlUWfHgpmIKIGQy9kR
63,"Wake Up in the Sky","Gucci Mane",12474,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
64,"Ti Na To Kano","Konstantinos Argiros",12303,https://open.spotify.com/track/4SrNCId1Y1AtV8T374FeiI
65,"Say My Name","David Guetta",12208,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
66,FEFE,6ix9ine,12140,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
67,"Lucky You (feat. Joyner Lucas)",Eminem,12048,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
68,"a lot","21 Savage",11969,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
69,"It's the Most Wonderful Time of the Year","Andy Williams",11901,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
70,"Look Alive (feat. Drake)","BlocBoy JB",11852,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
71,Natural,"Imagine Dragons",11832,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
72,"Bad Liar","Imagine Dragons",11724,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
73,"I Love It (& Lil Pump)","Kanye West",11630,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
74,Believer,"Imagine Dragons",11465,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
75,"Ruin My Life","Zara Larsson",11294,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
