,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",49168,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,44313,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3,Shallow,"Lady Gaga",36616,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"SICKO MODE","Travis Scott",35848,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
5,Tómame,"Eleni Foureira",35391,https://open.spotify.com/track/3W1zKHubKEMhjjt2PM3lNc
6,"Without Me",Halsey,35322,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,GANGSTA,SNIK,34950,https://open.spotify.com/track/56hwvng962V4BzUvAuVtAC
8,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",34695,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
9,"MIA (feat. Drake)","Bad Bunny",29603,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
10,"Kiss and Make Up","Dua Lipa",28452,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
11,Better,Khalid,26954,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
12,"Ksero Mana",Saske,24842,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
13,"I Love It (& Lil Pump)","Kanye West",24681,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
14,"when the party's over","Billie Eilish",24399,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
15,"Mo Bamba","Sheck Wes",23653,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
16,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",23592,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
17,"Promises (with Sam Smith)","Calvin Harris",23519,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
18,"No Stylist (feat. Drake)","French Montana",23431,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
19,"Woman Like Me (feat. Nicki Minaj)","Little Mix",23422,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
20,Happier,Marshmello,23412,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
21,"In My Feelings",Drake,21877,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
22,"Let You Love Me","Rita Ora",21693,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
23,"Better Now","Post Malone",21007,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
24,"Venom - Music From The Motion Picture",Eminem,20529,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
25,"Lucky You (feat. Joyner Lucas)",Eminem,20480,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
26,"Falling Down - Bonus Track","Lil Peep",19985,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
27,Money,"Cardi B",19940,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
28,Nonstop,Drake,19641,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
29,Moonlight,XXXTENTACION,19436,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
30,"In My Mind",Dynoro,18749,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
31,"I Like It","Cardi B",18123,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
32,SAD!,XXXTENTACION,17452,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
33,"Taste (feat. Offset)",Tyga,17065,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
34,"Girls Like You (feat. Cardi B)","Maroon 5",17040,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
35,"Sweet but Psycho","Ava Max",16988,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
36,"Be Alright","Dean Lewis",16754,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
37,"rockstar (feat. 21 Savage)","Post Malone",16637,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
38,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,16416,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
39,"Suncity (feat. Empress Of)",Khalid,16272,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
40,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",16038,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
41,"Eastside (with Halsey & Khalid)","benny blanco",15628,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
42,"no tears left to cry","Ariana Grande",15593,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
43,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",15559,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
44,"Tora Ti Na To Kano","Nikos Oikonomopoulos",15421,https://open.spotify.com/track/6aZEcKdTM0o1EmNTnVEPmY
45,"Lucid Dreams","Juice WRLD",15298,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
46,Natural,"Imagine Dragons",15274,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
47,"Electricity (with Dua Lipa)","Silk City",14668,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
48,"God is a woman","Ariana Grande",14646,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
49,"Beautiful (feat. Camila Cabello)",Bazzi,14303,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
50,"Waste It On Me (feat. BTS)","Steve Aoki",13875,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE
51,STOOPID,6ix9ine,13596,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
52,"Always Remember Us This Way","Lady Gaga",13576,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
53,"lovely (with Khalid)","Billie Eilish",12905,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
54,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",12599,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
55,"Wake Up in the Sky","Gucci Mane",12567,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
56,"Ruin My Life","Zara Larsson",12484,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
57,"God's Plan",Drake,12420,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
58,Medusa,SNIK,12378,https://open.spotify.com/track/4dZsxlUWfHgpmIKIGQy9kR
