,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lucky You (feat. Joyner Lucas)",Eminem,80994,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
2,"The Ringer",Eminem,62997,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
3,"In My Feelings",Drake,55973,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,"Not Alike (feat. Royce Da 5'9)",Eminem,49393,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
5,Greatest,Eminem,47210,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
6,Kamikaze,Eminem,44003,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
7,Fall,Eminem,43049,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
8,"SICKO MODE","Travis Scott",41348,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
9,breathin,"Ariana Grande",40738,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
10,"God is a woman","Ariana Grande",40275,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
11,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,39455,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
12,"In My Mind",Dynoro,33470,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
13,"Venom - Music From The Motion Picture",Eminem,33461,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
14,Normal,Eminem,33196,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
15,"Eastside (with Halsey & Khalid)","benny blanco",32692,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,"Promises (with Sam Smith)","Calvin Harris",32595,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
17,"Stepping Stone",Eminem,32506,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
18,"Taste (feat. Offset)",Tyga,30882,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
19,Nonstop,Drake,30623,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
20,"Girls Like You (feat. Cardi B)","Maroon 5",29057,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
21,"I Like It","Cardi B",27562,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
22,"No Brainer","DJ Khaled",27065,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
23,Happier,Marshmello,26697,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
24,"Paul - Skit","Paul Rosenberg",26688,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
25,"Good Guy (feat. Jessie Reyez)",Eminem,25412,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
26,"Nice Guy (with Jessie Reyez)",Eminem,25301,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
27,"no tears left to cry","Ariana Grande",24967,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
