,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",45462,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"I Love It (& Lil Pump)","Kanye West",43929,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Without Me",Halsey,38487,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
4,"Promises (with Sam Smith)","Calvin Harris",34553,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"Falling Down - Bonus Track","Lil Peep",34332,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
6,STOOPID,6ix9ine,34017,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
7,"SICKO MODE","Travis Scott",33693,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
8,Shallow,"Lady Gaga",32520,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
9,Happier,Marshmello,30658,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"Lucky You (feat. Joyner Lucas)",Eminem,29444,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
11,"In My Feelings",Drake,29411,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
12,"Venom - Music From The Motion Picture",Eminem,28660,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
13,Better,Khalid,27978,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
14,"In My Mind",Dynoro,25891,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
15,"Eastside (with Halsey & Khalid)","benny blanco",24729,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,Nonstop,Drake,23432,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
17,Moonlight,XXXTENTACION,23117,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
18,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,22224,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
19,"Mo Bamba","Sheck Wes",21959,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
20,"Be Alright","Dean Lewis",21933,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
21,"Electricity (with Dua Lipa)","Silk City",21720,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
22,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",21676,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
