,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",57518,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",47718,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"Without Me",Halsey,37945,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
4,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,37780,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,"SICKO MODE","Travis Scott",35934,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
6,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",33279,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
7,Shallow,"Lady Gaga",32653,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,GANGSTA,SNIK,27339,https://open.spotify.com/track/56hwvng962V4BzUvAuVtAC
9,"Mo Bamba","Sheck Wes",26771,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
10,"when the party's over","Billie Eilish",26633,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
11,"Woman Like Me (feat. Nicki Minaj)","Little Mix",26243,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
12,"MIA (feat. Drake)","Bad Bunny",25974,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
13,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",25248,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
14,Better,Khalid,24119,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
15,"I Love It (& Lil Pump)","Kanye West",22926,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
16,"Kiss and Make Up","Dua Lipa",22620,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
17,Happier,Marshmello,22115,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
18,"Ksero Mana",Saske,21912,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
19,"No Stylist (feat. Drake)","French Montana",21283,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
20,"Sweet but Psycho","Ava Max",20976,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
21,"Better Now","Post Malone",20806,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
22,"In My Feelings",Drake,20766,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
23,Money,"Cardi B",20350,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
24,"Let You Love Me","Rita Ora",19958,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
25,Tómame,"Eleni Foureira",19660,https://open.spotify.com/track/3W1zKHubKEMhjjt2PM3lNc
26,"Promises (with Sam Smith)","Calvin Harris",18944,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
27,"Bohemian Rhapsody - 2011 Mix",Queen,18760,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
28,"Falling Down - Bonus Track","Lil Peep",18445,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
29,"In My Mind",Dynoro,18380,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
30,Nonstop,Drake,18212,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
31,SAD!,XXXTENTACION,17967,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
32,"10 Freaky Girls (with 21 Savage)","Metro Boomin",17714,https://open.spotify.com/track/43lYaovU2FoeuBMNusVVVW
33,"Lucky You (feat. Joyner Lucas)",Eminem,17651,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
34,"Venom - Music From The Motion Picture",Eminem,17228,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
35,"I Like It","Cardi B",16906,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
36,Moonlight,XXXTENTACION,16830,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
37,"rockstar (feat. 21 Savage)","Post Malone",16746,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
