,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,83339,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,Shallow,"Lady Gaga",77243,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,76036,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",72592,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,Happier,Marshmello,55378,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
6,"Kiss and Make Up","Dua Lipa",54986,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
7,"Without Me",Halsey,54980,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"Promises (with Sam Smith)","Calvin Harris",51906,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
9,"Venom - Music From The Motion Picture",Eminem,51209,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
10,Natural,"Imagine Dragons",49461,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
11,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",47768,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
12,"Solo (feat. Demi Lovato)","Clean Bandit",47605,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
13,"Let You Love Me","Rita Ora",46559,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
14,"Nem Tudja Senki","Follow The Flow",41696,https://open.spotify.com/track/0XlgY6Jrh51dY2Bfepj9hK
15,Füttyös,Majka,39873,https://open.spotify.com/track/6bsERSsjVL4Cpt0e2t77Vx
16,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",39370,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
17,"when the party's over","Billie Eilish",38526,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
18,"Woman Like Me (feat. Nicki Minaj)","Little Mix",38198,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
19,Better,Khalid,38145,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
20,"Falling Down - Bonus Track","Lil Peep",38112,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
21,"MIA (feat. Drake)","Bad Bunny",38028,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
22,"Maradok Távol","Follow The Flow",38006,https://open.spotify.com/track/6rp8bq0lhkIosumUPlTFfB
23,"Girls Like You (feat. Cardi B)","Maroon 5",36352,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
24,"Sweet but Psycho","Ava Max",36127,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
25,"Better Now","Post Malone",34617,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
26,"I Love It (& Lil Pump)","Kanye West",34419,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
27,"Say My Name","David Guetta",34272,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
28,Youngblood,"5 Seconds of Summer",33414,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
29,Nevermind,"Dennis Lloyd",33021,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
30,"Happy Now",Kygo,32958,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
31,"Blah Blah Blah","Armin van Buuren",32485,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
32,"Always Remember Us This Way","Lady Gaga",32361,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
33,"Eastside (with Halsey & Khalid)","benny blanco",32093,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
34,"Hol van az a lány","DR BRS",31692,https://open.spotify.com/track/5qmqZ2Fh9dHhDT82afD08n
35,Rise,"Jonas Blue",31315,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
36,"Be Alright","Dean Lewis",31016,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
37,Believer,"Imagine Dragons",30799,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
38,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",30030,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
39,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",29077,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
40,"rockstar (feat. 21 Savage)","Post Malone",28993,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
41,"Diamond Heart","Alan Walker",28598,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
42,"Electricity (with Dua Lipa)","Silk City",28567,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
43,"Born To Be Yours",Kygo,28148,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
44,"SICKO MODE","Travis Scott",28125,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
45,"Suncity (feat. Empress Of)",Khalid,27753,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
46,"Lucky You (feat. Joyner Lucas)",Eminem,27652,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
47,Thunder,"Imagine Dragons",27389,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
48,"One Kiss (with Dua Lipa)","Calvin Harris",26949,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
49,"Lucid Dreams","Juice WRLD",26412,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
50,SAD!,XXXTENTACION,25013,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
51,FRIENDS,Marshmello,24972,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
52,REMEDY,Alesso,24062,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
53,"I Like It","Cardi B",22168,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
54,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",21965,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
55,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",21592,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
56,2002,Anne-Marie,21502,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
57,Moonlight,XXXTENTACION,21321,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
58,"Ruin My Life","Zara Larsson",21288,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
59,"Shape of You","Ed Sheeran",21228,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
60,"Jackie Chan",Tiësto,20983,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
61,"High Hopes","Panic! At The Disco",20973,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
62,"No Stylist (feat. Drake)","French Montana",20853,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
63,"Havana (feat. Young Thug)","Camila Cabello",20774,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
64,"In My Feelings",Drake,20704,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
65,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,20690,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
66,Thunderclouds,Sia,20494,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
67,KorsKorsKors,Senkise,20480,https://open.spotify.com/track/7ei7kWLs2k2V1xoeswJC2i
68,"no tears left to cry","Ariana Grande",20010,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
69,IDGAF,"Dua Lipa",19949,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
70,"Body (feat. brando)","Loud Luxury",19581,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
71,"Checklist (with Calvin Harris) (feat. WizKid)",Normani,19569,https://open.spotify.com/track/5xesHO6GLWTrjsKOjAXRmf
72,"New Rules","Dua Lipa",19483,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
73,"Hajtól Szívig","Halott Pénz",19307,https://open.spotify.com/track/3EUmMPmhhpICaQ6ubu4hle
74,Flames,"David Guetta",19078,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
75,"Beautiful (feat. Camila Cabello)",Bazzi,18955,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
76,"More Than You Know","Axwell /\ Ingrosso",18719,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
77,"Taste (feat. Offset)",Tyga,18203,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
78,"Bohemian Rhapsody - 2011 Mix",Queen,18049,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
79,"The Middle",Zedd,18002,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
80,"Petőfi Sándor","Lil G. & Nemazalány",17967,https://open.spotify.com/track/4TRhVloJtwhywBrd8w7xgm
81,"Love Someone","Lukas Graham",17916,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
82,"There's No Way (feat. Julia Michaels)",Lauv,17812,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
83,"High On Life (feat. Bonn)","Martin Garrix",17791,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
84,"Without You (feat. Sandro Cavazza)",Avicii,17249,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
85,Money,"Cardi B",17106,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
86,"Happy Now",Zedd,17102,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
87,"Lost In Japan - Remix","Shawn Mendes",17075,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
88,Darkside,"Alan Walker",17028,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
89,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,16935,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
90,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",16918,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
91,"Mo Bamba","Sheck Wes",16710,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
92,"Waste It On Me (feat. BTS)","Steve Aoki",16702,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE
93,"Remind Me to Forget",Kygo,16496,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
94,"I'm a Mess","Bebe Rexha",16461,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
95,"Blow That Smoke (feat. Tove Lo)","Major Lazer",16397,https://open.spotify.com/track/3nVPr3wSy56cc5LeNHJm9K
96,"U, u, u",Senkise,16214,https://open.spotify.com/track/1A1UTrTxZGjybb29iLCVAF
97,Killshot,Eminem,16163,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
98,Polaroid,"Jonas Blue",16068,https://open.spotify.com/track/1wsLHgXJ4SKIfd5ePSX1hD
99,"Feel It Still","Portugal. The Man",15793,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
100,"Let Me Down Slowly","Alec Benjamin",15443,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
101,RISE,"League of Legends",15423,https://open.spotify.com/track/69Sy7207dnixZ6w7RSV9Kb
102,"I Like Me Better",Lauv,15403,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
103,"lovely (with Khalid)","Billie Eilish",15230,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
104,1999,"Charli XCX",15109,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
105,"My Blood","Twenty One Pilots",15053,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
106,Perfect,"Ed Sheeran",14973,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
107,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",14961,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
108,"Whatever It Takes","Imagine Dragons",14958,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
109,"In the End","Linkin Park",14936,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
110,"Jocelyn Flores",XXXTENTACION,14808,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
111,"Fine China",Future,14795,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
112,"Head Above Water","Avril Lavigne",14678,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6
113,"Just Got Paid",Sigala,14675,https://open.spotify.com/track/5CpkVOosLFc83LbwqO6hnI
114,"Another One Bites The Dust - Remastered 2011",Queen,14631,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
115,"Ocean (feat. Khalid)","Martin Garrix",14599,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
116,"Wake Up in the Sky","Gucci Mane",14517,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
117,Shotgun,"George Ezra",14482,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
118,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,14323,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
119,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",14281,https://open.spotify.com/track/0cDwUAF7yQrOLRcFfJpSc2
120,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",14069,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
