,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,99857,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Lucky You (feat. Joyner Lucas)",Eminem,87868,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
3,Füttyös,Majka,72096,https://open.spotify.com/track/6bsERSsjVL4Cpt0e2t77Vx
4,"The Ringer",Eminem,71757,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
5,"Solo (feat. Demi Lovato)","Clean Bandit",62279,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
6,Natural,"Imagine Dragons",60994,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
7,Kamikaze,Eminem,57952,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
8,"Promises (with Sam Smith)","Calvin Harris",55021,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
9,Greatest,Eminem,53785,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
10,"Nem Tudja Senki","Follow The Flow",53201,https://open.spotify.com/track/0XlgY6Jrh51dY2Bfepj9hK
11,Fall,Eminem,52046,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
12,"Eastside (with Halsey & Khalid)","benny blanco",52042,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
13,Happier,Marshmello,50294,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,"Girls Like You (feat. Cardi B)","Maroon 5",49603,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
15,Rise,"Jonas Blue",49189,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
16,"In My Feelings",Drake,48603,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
17,"Not Alike (feat. Royce Da 5'9)",Eminem,44868,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
