,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,99923,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,Füttyös,Majka,79296,https://open.spotify.com/track/6bsERSsjVL4Cpt0e2t77Vx
3,"Solo (feat. Demi Lovato)","Clean Bandit",72217,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
4,"In My Feelings",Drake,56585,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
5,Rise,"Jonas Blue",54180,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
6,"Nem Tudja Senki","Follow The Flow",52528,https://open.spotify.com/track/0XlgY6Jrh51dY2Bfepj9hK
7,"Girls Like You (feat. Cardi B)","Maroon 5",52111,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,"Eastside (with Halsey & Khalid)","benny blanco",49948,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,"Promises (with Sam Smith)","Calvin Harris",48865,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
10,breathin,"Ariana Grande",48849,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
11,"God is a woman","Ariana Grande",48196,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
12,Natural,"Imagine Dragons",48188,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
13,"Jackie Chan",Tiësto,47352,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
14,Nevermind,"Dennis Lloyd",44629,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
15,"Body (feat. brando)","Loud Luxury",43766,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
16,Youngblood,"5 Seconds of Summer",42973,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"No Brainer","DJ Khaled",42781,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
18,Happier,Marshmello,42238,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"One Kiss (with Dua Lipa)","Calvin Harris",41267,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
20,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,39178,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
21,"Born To Be Yours",Kygo,38995,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
22,"Happy Now",Zedd,37881,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
23,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",37598,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
24,"Hol van az a lány","DR BRS",36942,https://open.spotify.com/track/5qmqZ2Fh9dHhDT82afD08n
25,"I Like It","Cardi B",36787,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
26,"Lucid Dreams","Juice WRLD",35734,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
27,"Taste (feat. Offset)",Tyga,35280,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
28,"no tears left to cry","Ariana Grande",34170,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
29,"SICKO MODE","Travis Scott",33274,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
30,"Be Alright","Dean Lewis",32885,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
31,"I'm a Mess","Bebe Rexha",32620,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
32,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",30931,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
33,"Blah Blah Blah","Armin van Buuren",30512,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
34,"Beautiful (feat. Camila Cabello)",Bazzi,30300,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
35,Darkside,"Alan Walker",28048,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
36,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",27861,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
37,SAD!,XXXTENTACION,27632,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
38,2002,Anne-Marie,27403,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
39,Believer,"Imagine Dragons",27204,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
40,"High On Life (feat. Bonn)","Martin Garrix",27201,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
41,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",27047,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
42,"rockstar (feat. 21 Savage)","Post Malone",26120,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
43,FRIENDS,Marshmello,26033,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
44,Thunderclouds,Sia,25360,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
45,IDGAF,"Dua Lipa",24721,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
46,"Side Effects (feat. Emily Warren)","The Chainsmokers",24600,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
47,"Better Now","Post Malone",24517,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
48,Shotgun,"George Ezra",24283,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
49,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,23141,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
50,everytime,"Ariana Grande",21875,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
51,"Remind Me to Forget",Kygo,21671,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
52,"Ocean (feat. Khalid)","Martin Garrix",21491,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
53,"New Rules","Dua Lipa",21235,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
54,"Shape of You","Ed Sheeran",21040,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
55,"Havana (feat. Young Thug)","Camila Cabello",20494,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
56,Thunder,"Imagine Dragons",20047,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
57,Flames,"David Guetta",19506,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
58,Moonlight,XXXTENTACION,18526,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
59,"Right Now","Nick Jonas",18331,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
60,Unforgettable,"Robin Schulz",18187,https://open.spotify.com/track/3rvEwBi1mFFHqCnkrGmnWp
