,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",161931,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Last Christmas",Wham!,146087,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
3,"Rockin' Around The Christmas Tree","Brenda Lee",144082,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
4,"Jingle Bell Rock","Bobby Helms",136785,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
5,"It's Beginning to Look a Lot like Christmas","Michael Bublé",127059,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
6,"Santa Tell Me","Ariana Grande",125719,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
7,"It's the Most Wonderful Time of the Year","Andy Williams",121076,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
8,"Do They Know It's Christmas? - 1984 Version","Band Aid",96993,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
9,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",94929,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
10,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",91873,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
11,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",86617,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
12,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",84375,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
13,Mistletoe,"Justin Bieber",81785,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
14,"Holly Jolly Christmas","Michael Bublé",80283,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
15,"White Christmas","Bing Crosby",78113,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
16,"Driving Home for Christmas","Chris Rea",78085,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ
17,"Sleigh Ride","The Ronettes",77919,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ
18,"Santa Claus Is Coming to Town","Michael Bublé",77830,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
19,"Underneath the Tree","Kelly Clarkson",76997,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
20,"Have Yourself A Merry Little Christmas","Sam Smith",76897,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
21,"A Holly Jolly Christmas - Single Version","Burl Ives",76646,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
22,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",75402,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
23,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",74753,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
24,"The Christmas Song (Merry Christmas To You)","Nat King Cole",71825,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
25,"Feliz Navidad","José Feliciano",69509,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
26,"Christmas (Baby Please Come Home)","Mariah Carey",66839,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
27,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",64995,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
28,"Santa Baby","Ariana Grande",58536,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
29,"Winter Wonderland","Tony Bennett",58039,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
30,"Santa Baby","Kylie Minogue",54962,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
31,"My Only Wish (This Year)","Britney Spears",52808,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx
32,"Christmas Lights",Coldplay,49426,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
33,"Blue Christmas","Elvis Presley",49298,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
34,"In My Mind",Dynoro,47439,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
35,"Merry Christmas Everyone - Remastered","Shakin' Stevens",46883,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB
36,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",46419,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
37,"Run Rudolph Run - Single Version","Chuck Berry",45639,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
38,"Without Me",Halsey,45570,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
39,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",44690,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
40,"Rudolph The Red-Nosed Reindeer","Dean Martin",44015,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
41,"thank u, next","Ariana Grande",42359,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
42,"I'll Be Home for Christmas","Michael Bublé",41376,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
43,"Carol of the Bells","Mykola Dmytrovych Leontovych",41158,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
44,Posztolj,USNK,40979,https://open.spotify.com/track/5LRnTgBR4JTYvzv0oum9yB
45,"What Christmas Means To Me","Stevie Wonder",40060,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
46,"Santa Claus Is Coming To Town","The Jackson 5",39846,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
47,"I'll Be Home","Meghan Trainor",39300,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC
48,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",38557,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
49,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",38270,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
50,"Step Into Christmas","Elton John",37789,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK
51,"One More Sleep","Leona Lewis",37538,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
52,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",37162,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
53,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",36889,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
54,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",36758,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
55,"This Christmas","Donny Hathaway",36431,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD
56,"Christmas (Baby Please Come Home)","Darlene Love",36296,https://open.spotify.com/track/6bNuwzORFWORu9Ym7dBCPl
57,"Nem Tudja Senki","Follow The Flow",35473,https://open.spotify.com/track/0XlgY6Jrh51dY2Bfepj9hK
58,"Santa Baby","Eartha Kitt",35211,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
59,"Joy To The World","Nat King Cole",35107,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
60,"Winter Wonderland","Bing Crosby",34906,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
61,"Baby, It's Cold Outside","Dean Martin",34711,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
62,"Santa's Coming for Us",Sia,34695,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
63,"Shake Up Christmas",Train,34639,https://open.spotify.com/track/1NghHeg0wE32eBYrQBVQXL
64,"Bohemian Rhapsody - 2011 Mix",Queen,34439,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
65,"Do You Hear What I Hear?","Bing Crosby",34070,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
66,Shallow,"Lady Gaga",34002,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
67,"Have Yourself a Merry Little Christmas","Christina Aguilera",33714,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl
68,"Jingle Bells - Remastered 1999","Frank Sinatra",32748,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
69,"White Christmas (with Shania Twain)","Michael Bublé",32362,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
70,"Maradok Távol","Follow The Flow",32085,https://open.spotify.com/track/6rp8bq0lhkIosumUPlTFfB
71,"Sleigh Ride","Ella Fitzgerald",31682,https://open.spotify.com/track/79a2ejVzj2SpXkpWdfv1Co
72,"Solo (feat. Demi Lovato)","Clean Bandit",31587,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
73,Széééééétcsaptam,USNK,31538,https://open.spotify.com/track/5GsS4eWizjtrlqhEyg06LU
74,"Sweet but Psycho","Ava Max",30839,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
75,Happier,Marshmello,30568,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
76,"Christmas Time Is Here - Recorded at Sound Emporium Nashville","Devin Dawson",29610,https://open.spotify.com/track/1dinW5tLGDdPhxtW8vMkUn
77,"Merry Christmas, Happy Holidays",*NSYNC,29480,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
78,"Anyám Mondta","Follow The Flow",29397,https://open.spotify.com/track/2G4Ke0bTohNdJk0RhpPX7h
79,"Happy Xmas (War Is Over)","Céline Dion",29383,https://open.spotify.com/track/1wur1SW656paPv7EyTqWu4
80,"Thank God It's Christmas - Non-Album Single",Queen,29216,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
81,"I Saw Mommy Kissing Santa Claus","The Jackson 5",29105,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
82,"Oh Holy Night","Nina Nesbitt",28992,https://open.spotify.com/track/2HD7DoEe9FdtvGdAdQIv5W
83,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",28748,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
84,"Sleigh Ride","Johnny Mathis",28345,https://open.spotify.com/track/6XAdcAseYtijN0QUnQFsH2
85,"Last Christmas","Ariana Grande",27868,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ
86,Natural,"Imagine Dragons",27531,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
87,"This Christmas","Christina Aguilera",26930,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt
88,"Sleigh Ride",Carpenters,26870,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ
89,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",26803,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
