,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,68683,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"thank u, next","Ariana Grande",64900,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",60683,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,"Bohemian Rhapsody - 2011 Mix",Queen,60393,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
5,Shallow,"Lady Gaga",57713,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,"Without Me",Halsey,52408,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,"Bad Liar","Imagine Dragons",50728,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
8,Natural,"Imagine Dragons",49919,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
9,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,49625,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,"Another One Bites The Dust - Remastered 2011",Queen,45282,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
11,Happier,Marshmello,44906,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,"when the party's over","Billie Eilish",43511,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
13,"Woman Like Me (feat. Nicki Minaj)","Little Mix",42670,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
14,"Let You Love Me","Rita Ora",41870,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
15,"Solo (feat. Demi Lovato)","Clean Bandit",40761,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
16,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",40693,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
17,"Maradok Távol","Follow The Flow",40468,https://open.spotify.com/track/6rp8bq0lhkIosumUPlTFfB
18,"Happy Now",Kygo,38968,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
19,"Sweet but Psycho","Ava Max",38311,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
20,"Kiss and Make Up","Dua Lipa",37940,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
21,BAD!,XXXTENTACION,37227,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
22,"Nem Tudja Senki","Follow The Flow",37038,https://open.spotify.com/track/0XlgY6Jrh51dY2Bfepj9hK
23,"Promises (with Sam Smith)","Calvin Harris",36449,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
24,"Beach House","The Chainsmokers",35278,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
25,"Say My Name","David Guetta",34707,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
26,"SICKO MODE","Travis Scott",34125,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
27,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",34097,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
28,Youngblood,"5 Seconds of Summer",33765,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
29,"Falling Down - Bonus Track","Lil Peep",33539,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
30,"Somebody To Love - 2011 Mix",Queen,33138,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
31,"Girls Like You (feat. Cardi B)","Maroon 5",32476,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
32,Rise,"Jonas Blue",32320,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
33,Füttyös,Majka,31259,https://open.spotify.com/track/6bsERSsjVL4Cpt0e2t77Vx
34,"Don't Stop Me Now - 2011 Mix",Queen,31131,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
35,"Ruin My Life","Zara Larsson",30767,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
36,"Killer Queen - 2011 Mix",Queen,30744,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
37,"Better Now","Post Malone",30416,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
38,"Under Pressure - Remastered",Queen,30383,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
39,Nevermind,"Dennis Lloyd",29442,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
40,"Venom - Music From The Motion Picture",Eminem,28730,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
41,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",28606,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
42,"Eastside (with Halsey & Khalid)","benny blanco",28099,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
43,"We Will Rock You - Remastered",Queen,27931,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
44,Believer,"Imagine Dragons",27838,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
45,Better,Khalid,27830,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
46,POP/STARS,K/DA,27771,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
47,"MIA (feat. Drake)","Bad Bunny",26819,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
48,"Be Alright","Dean Lewis",25570,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
49,FRIENDS,Marshmello,25155,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
50,"Lucid Dreams","Juice WRLD",23583,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
51,Blöff,AK26,23535,https://open.spotify.com/track/15h0TVG4qO6eutqjHQXb08
52,"Born To Be Yours",Kygo,23092,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
53,"Diamond Heart","Alan Walker",23073,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
54,"Always Remember Us This Way","Lady Gaga",23057,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
55,"Blah Blah Blah","Armin van Buuren",22683,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
56,"Hol van az a lány","DR BRS",21993,https://open.spotify.com/track/5qmqZ2Fh9dHhDT82afD08n
57,Thunder,"Imagine Dragons",21830,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
58,"High Hopes","Panic! At The Disco",21813,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
59,"no tears left to cry","Ariana Grande",21228,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
60,"rockstar (feat. 21 Savage)","Post Malone",21085,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
61,"I Love It (& Lil Pump)","Kanye West",20949,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
62,"lovely (with Khalid)","Billie Eilish",20824,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
63,2002,Anne-Marie,20818,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
64,SAD!,XXXTENTACION,20388,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
65,"One Kiss (with Dua Lipa)","Calvin Harris",20259,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
66,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",20228,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
67,REMEDY,Alesso,20180,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
68,"All I Want for Christmas Is You","Mariah Carey",19972,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
69,Pesetas,Rilès,19846,https://open.spotify.com/track/0Ei1aBiIELwXmUcIZDETOi
70,IDGAF,"Dua Lipa",19795,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
71,"Havana (feat. Young Thug)","Camila Cabello",19744,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
72,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",19473,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
73,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,19303,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
74,"Body (feat. brando)","Loud Luxury",19246,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
75,"Shape of You","Ed Sheeran",19021,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
76,"Mo Bamba","Sheck Wes",19012,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
77,KorsKorsKors,Senkise,18961,https://open.spotify.com/track/7ei7kWLs2k2V1xoeswJC2i
78,"New Rules","Dua Lipa",18868,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
79,Machine,"Imagine Dragons",18823,https://open.spotify.com/track/4uGY9CqDtGtaTTLg1cgsWD
80,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",18806,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS
81,"The Middle",Zedd,18408,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
82,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",18198,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
83,"Jackie Chan",Tiësto,18191,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
84,Moonlight,XXXTENTACION,18003,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
85,Flames,"David Guetta",17963,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
86,"Lucky You (feat. Joyner Lucas)",Eminem,17951,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
87,"Hajtól Szívig","Halott Pénz",17716,https://open.spotify.com/track/3EUmMPmhhpICaQ6ubu4hle
