,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,104211,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Falling Down - Bonus Track","Lil Peep",96857,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
3,"I Love It (& Lil Pump)","Kanye West",83313,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Promises (with Sam Smith)","Calvin Harris",66060,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,Natural,"Imagine Dragons",65184,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
6,"Lucky You (feat. Joyner Lucas)",Eminem,61732,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
7,Happier,Marshmello,61420,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Solo (feat. Demi Lovato)","Clean Bandit",56343,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
9,Füttyös,Majka,54182,https://open.spotify.com/track/6bsERSsjVL4Cpt0e2t77Vx
10,"Nem Tudja Senki","Follow The Flow",51303,https://open.spotify.com/track/0XlgY6Jrh51dY2Bfepj9hK
11,"Eastside (with Halsey & Khalid)","benny blanco",49357,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,"Be Alright","Dean Lewis",43711,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
13,Killshot,Eminem,42079,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
14,"Electricity (with Dua Lipa)","Silk City",40844,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
15,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",40834,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
16,"Blah Blah Blah","Armin van Buuren",40337,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
17,Better,Khalid,39859,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
18,Nevermind,"Dennis Lloyd",39206,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
19,Thunderclouds,Sia,38885,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
20,"Girls Like You (feat. Cardi B)","Maroon 5",38015,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
21,"Hol van az a lány","DR BRS",37003,https://open.spotify.com/track/5qmqZ2Fh9dHhDT82afD08n
22,"In My Feelings",Drake,36034,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
23,"Maradok Távol","Follow The Flow",35873,https://open.spotify.com/track/6rp8bq0lhkIosumUPlTFfB
24,Rise,"Jonas Blue",35528,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
25,"Say My Name","David Guetta",34880,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
26,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",33750,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
27,REMEDY,Alesso,33395,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
28,Youngblood,"5 Seconds of Summer",32858,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
29,"Jackie Chan",Tiësto,32777,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
30,"Lucid Dreams","Juice WRLD",32581,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
31,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",31988,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
32,"One Kiss (with Dua Lipa)","Calvin Harris",31766,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
33,"Wake Up in the Sky","Gucci Mane",31651,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
34,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",31519,https://open.spotify.com/track/0cDwUAF7yQrOLRcFfJpSc2
35,"Born To Be Yours",Kygo,31437,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
36,breathin,"Ariana Grande",30790,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
37,"Let You Love Me","Rita Ora",30410,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
38,"No Stylist (feat. Drake)","French Montana",29930,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
39,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,29636,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
40,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",29313,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
41,"High On Life (feat. Bonn)","Martin Garrix",28384,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
42,"SICKO MODE","Travis Scott",27876,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
43,SAD!,XXXTENTACION,27714,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
44,Believer,"Imagine Dragons",27649,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
45,Fall,Eminem,27258,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
46,"I'm a Mess","Bebe Rexha",27119,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
47,"I Like It","Cardi B",26367,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
48,"Body (feat. brando)","Loud Luxury",26270,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
49,"The Ringer",Eminem,25876,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
50,"no tears left to cry","Ariana Grande",25566,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
51,"No Brainer","DJ Khaled",25087,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
52,"rockstar (feat. 21 Savage)","Post Malone",24718,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
53,FRIENDS,Marshmello,24231,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
54,"Happy Now",Zedd,23666,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
55,Darkside,"Alan Walker",23382,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
56,"Beautiful (feat. Camila Cabello)",Bazzi,23242,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
57,"Taste (feat. Offset)",Tyga,22950,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
58,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",22824,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
59,"Better Now","Post Malone",22597,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
60,"God is a woman","Ariana Grande",22588,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
61,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,22311,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
62,Thunder,"Imagine Dragons",22065,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
63,Shotgun,"George Ezra",21442,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
64,"Shape of You","Ed Sheeran",21376,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
65,Flames,"David Guetta",21113,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
66,Kamikaze,Eminem,20833,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
67,"Want To","Dua Lipa",20780,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
68,"High Hopes","Panic! At The Disco",19886,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
69,"Love Someone","Lukas Graham",19843,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
70,IDGAF,"Dua Lipa",19697,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
71,"Havana (feat. Young Thug)","Camila Cabello",19492,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
72,"Remind Me to Forget",Kygo,19062,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
73,"New Patek","Lil Uzi Vert",19005,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
74,Moonlight,XXXTENTACION,18515,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
75,"Venom - Music From The Motion Picture",Eminem,18411,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
76,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",17877,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
77,"New Rules","Dua Lipa",17877,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
78,2002,Anne-Marie,17855,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
79,"More Than You Know","Axwell /\ Ingrosso",17279,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
80,"Ocean (feat. Khalid)","Martin Garrix",17119,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
81,"Not Alike (feat. Royce Da 5'9)",Eminem,16957,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
82,Greatest,Eminem,16732,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
83,"The Middle",Zedd,16592,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
84,"Jocelyn Flores",XXXTENTACION,15984,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
