,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",79933,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"In My Mind",Dynoro,72303,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Bad Liar","Imagine Dragons",71824,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
4,Natural,"Imagine Dragons",67606,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
5,Shallow,"Lady Gaga",65496,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",62321,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
7,"Bohemian Rhapsody - 2011 Mix",Queen,62187,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
8,"Without Me",Halsey,55688,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,52056,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
10,Happier,Marshmello,46958,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,"Another One Bites The Dust - Remastered 2011",Queen,46585,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
12,BAD!,XXXTENTACION,45272,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
13,"Solo (feat. Demi Lovato)","Clean Bandit",43282,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,"when the party's over","Billie Eilish",42843,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",41893,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
16,"Let You Love Me","Rita Ora",41748,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
17,"Woman Like Me (feat. Nicki Minaj)","Little Mix",40619,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
18,"Kiss and Make Up","Dua Lipa",40072,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
19,POP/STARS,K/DA,39767,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
20,"Maradok Távol","Follow The Flow",39307,https://open.spotify.com/track/6rp8bq0lhkIosumUPlTFfB
21,"Promises (with Sam Smith)","Calvin Harris",38780,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
22,"Falling Down - Bonus Track","Lil Peep",38754,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
23,"Sweet but Psycho","Ava Max",38191,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
24,"Nem Tudja Senki","Follow The Flow",38163,https://open.spotify.com/track/0XlgY6Jrh51dY2Bfepj9hK
25,"Say My Name","David Guetta",35350,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
26,Machine,"Imagine Dragons",34919,https://open.spotify.com/track/4uGY9CqDtGtaTTLg1cgsWD
27,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",34872,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
28,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",34846,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
29,"Happy Now",Kygo,34114,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
30,"Venom - Music From The Motion Picture",Eminem,34073,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
31,"Somebody To Love - 2011 Mix",Queen,34031,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
32,Füttyös,Majka,33910,https://open.spotify.com/track/6bsERSsjVL4Cpt0e2t77Vx
33,"Life is Beautiful","Lil Peep",33585,https://open.spotify.com/track/5rYpwP1dHWGVMrSZbTmt3e
34,Youngblood,"5 Seconds of Summer",32490,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
35,"SICKO MODE","Travis Scott",32264,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
36,"Under Pressure - Remastered",Queen,31838,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
37,"Better Now","Post Malone",31823,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
38,Nevermind,"Dennis Lloyd",30531,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
39,"Girls Like You (feat. Cardi B)","Maroon 5",30181,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
40,Believer,"Imagine Dragons",30126,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
41,"Don't Stop Me Now - 2011 Mix",Queen,30045,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
42,"We Will Rock You - Remastered",Queen,29573,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
43,"MIA (feat. Drake)","Bad Bunny",29542,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
44,"Eastside (with Halsey & Khalid)","benny blanco",29098,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
45,"Always Remember Us This Way","Lady Gaga",28820,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
46,"Be Alright","Dean Lewis",28658,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
47,Rise,"Jonas Blue",28427,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
