,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",33923,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"thank u, next","Ariana Grande",27331,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,22319,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
4,"Without Me",Halsey,20070,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
5,"when the party's over","Billie Eilish",19702,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
6,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",18319,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",17765,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,"Promises (with Sam Smith)","Calvin Harris",17082,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
9,"Always Remember Us This Way","Lady Gaga",16891,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
10,"Let You Love Me","Rita Ora",16831,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
11,"Bohemian Rhapsody - 2011 Mix",Queen,16324,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
12,"In My Mind",Dynoro,16268,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
13,"Sweet but Psycho","Ava Max",16214,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
14,Better,Khalid,15812,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
15,"Woman Like Me (feat. Nicki Minaj)","Little Mix",15719,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
16,"Falling Down - Bonus Track","Lil Peep",15110,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
17,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",14823,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
18,Happier,Marshmello,14521,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"Kiss and Make Up","Dua Lipa",14448,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
20,"Another One Bites The Dust - Remastered 2011",Queen,12721,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
21,"Mo Bamba","Sheck Wes",12036,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
22,"Be Alright","Dean Lewis",11867,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
23,"MIA (feat. Drake)","Bad Bunny",11854,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
24,"Tu Maivais","Free Finga",11843,https://open.spotify.com/track/5xfm1GSz2tHXM8GMfBpWk2
25,"SICKO MODE","Travis Scott",11495,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
26,"I Found You (with Calvin Harris)","benny blanco",11342,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
27,Natural,"Imagine Dragons",10513,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
28,"I Love It (& Lil Pump)","Kanye West",10478,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
29,"Better Now","Post Malone",10337,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
30,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",10315,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
31,"Eastside (with Halsey & Khalid)","benny blanco",10309,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
32,"Suncity (feat. Empress Of)",Khalid,10270,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
33,Nevermind,"Dennis Lloyd",10039,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
34,"Under Pressure - Remastered",Queen,9993,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
35,"Somebody To Love - 2011 Mix",Queen,9741,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
36,"Wake Up in the Sky","Gucci Mane",9369,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
37,"Don't Stop Me Now - 2011 Mix",Queen,9090,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
38,"Ruin My Life","Zara Larsson",9073,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
39,Moonlight,XXXTENTACION,8991,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
40,"Waste It On Me (feat. BTS)","Steve Aoki",8878,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE
41,POP/STARS,K/DA,8813,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
42,"There's No Way (feat. Julia Michaels)",Lauv,8741,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
43,Thunderclouds,Sia,8609,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
44,Youngblood,"5 Seconds of Summer",8598,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
45,"Happy Now",Kygo,8594,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
46,"Diamond Heart","Alan Walker",8412,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
47,SAD!,XXXTENTACION,8180,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
48,"Killer Queen - 2011 Mix",Queen,8157,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
49,"Body (feat. brando)","Loud Luxury",8045,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
50,"Electricity (with Dua Lipa)","Silk City",7939,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
51,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",7904,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0
52,"rockstar (feat. 21 Savage)","Post Malone",7804,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
53,"Solo (feat. Demi Lovato)","Clean Bandit",7784,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
54,"Love Someone","Lukas Graham",7676,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
55,Money,"Cardi B",7524,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
56,"Lucid Dreams","Juice WRLD",7514,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
57,"No Stylist (feat. Drake)","French Montana",7404,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
58,"Say My Name","David Guetta",7315,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
59,1999,"Charli XCX",7245,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
60,"Lost In Japan - Remix","Shawn Mendes",7238,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
61,"Lucky You (feat. Joyner Lucas)",Eminem,7133,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
62,Shotgun,"George Ezra",7107,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
63,"We Will Rock You - Remastered",Queen,6922,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
64,"One Kiss (with Dua Lipa)","Calvin Harris",6827,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
65,"My Blood","Twenty One Pilots",6685,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
66,breathin,"Ariana Grande",6590,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
67,Polaroid,"Jonas Blue",6585,https://open.spotify.com/track/1wsLHgXJ4SKIfd5ePSX1hD
68,"YEAH RIGHT",Joji,6555,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14
69,"lovely (with Khalid)","Billie Eilish",6523,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
70,"I'll Never Love Again - Film Version - Radio Edit","Lady Gaga",6430,https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa
71,"10 Freaky Girls (with 21 Savage)","Metro Boomin",6323,https://open.spotify.com/track/43lYaovU2FoeuBMNusVVVW
72,"Crazy Little Thing Called Love - Remastered 2011",Queen,6191,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk
