,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",27287,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,Shallow,"Lady Gaga",26969,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3,"when the party's over","Billie Eilish",22630,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
4,"Bohemian Rhapsody - 2011 Mix",Queen,20772,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
5,"come out and play","Billie Eilish",20744,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
6,"Without Me",Halsey,18845,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",18827,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,18609,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,"Another One Bites The Dust - Remastered 2011",Queen,16713,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
10,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",16485,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
11,"SICKO MODE","Travis Scott",15985,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",15152,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
13,"Bad Liar","Imagine Dragons",15091,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
14,"Let You Love Me","Rita Ora",14680,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
15,"Woman Like Me (feat. Nicki Minaj)","Little Mix",14388,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
16,"Happy Now",Kygo,14314,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
17,Better,Khalid,14259,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
18,"Falling Down - Bonus Track","Lil Peep",14252,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
19,"Sweet but Psycho","Ava Max",13982,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
20,"Promises (with Sam Smith)","Calvin Harris",13808,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
21,"Mo Bamba","Sheck Wes",13755,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
22,"In My Mind",Dynoro,13606,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
23,BAD!,XXXTENTACION,13425,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
24,"Ruin My Life","Zara Larsson",12506,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
25,"Kiss and Make Up","Dua Lipa",12330,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
26,bellyache,"Billie Eilish",12280,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
27,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",12256,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
28,Happier,Marshmello,12113,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
29,"Always Remember Us This Way","Lady Gaga",11782,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
30,"Somebody To Love - 2011 Mix",Queen,11729,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
31,"All I Want for Christmas Is You","Mariah Carey",11521,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
32,"Under Pressure - Remastered",Queen,11296,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
33,"Don't Stop Me Now - 2011 Mix",Queen,10999,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
34,Sundress,"A$AP Rocky",10935,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK
35,"Killer Queen - 2011 Mix",Queen,10691,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
