,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Promises (with Sam Smith)","Calvin Harris",38850,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
2,"In My Mind",Dynoro,33809,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"I Love It (& Lil Pump)","Kanye West",31117,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Lucky You (feat. Joyner Lucas)",Eminem,27650,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
5,"Eastside (with Halsey & Khalid)","benny blanco",22646,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
6,Happier,Marshmello,20611,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,"Be Alright","Dean Lewis",20296,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
8,breathin,"Ariana Grande",20034,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
9,"Electricity (with Dua Lipa)","Silk City",19653,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
10,Natural,"Imagine Dragons",19448,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
11,"In My Feelings",Drake,18182,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
12,"Body (feat. brando)","Loud Luxury",17717,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
13,Thunderclouds,Sia,17248,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
14,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",16747,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
15,"The Ringer",Eminem,16416,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
16,"SICKO MODE","Travis Scott",15816,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
17,"Girls Like You (feat. Cardi B)","Maroon 5",15239,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
18,Fall,Eminem,14654,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
19,Shotgun,"George Ezra",14551,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
20,"Beautiful (feat. Camila Cabello)",Bazzi,13785,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
21,Rise,"Jonas Blue",13510,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
22,"Happy Now",Zedd,13510,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
23,"No Brainer","DJ Khaled",13366,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
24,"Solo (feat. Demi Lovato)","Clean Bandit",13071,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
25,Youngblood,"5 Seconds of Summer",12919,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"Lucid Dreams","Juice WRLD",12753,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
27,"Jackie Chan",Tiësto,12428,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
28,Nevermind,"Dennis Lloyd",12424,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
29,"God is a woman","Ariana Grande",12368,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
30,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,12219,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
31,"Not Alike (feat. Royce Da 5'9)",Eminem,11450,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
32,"Feels Like Summer","Childish Gambino",11424,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
33,Kamikaze,Eminem,11415,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
34,Greatest,Eminem,11406,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
35,"Side Effects (feat. Emily Warren)","The Chainsmokers",11271,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
36,Nonstop,Drake,11183,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
37,"One Kiss (with Dua Lipa)","Calvin Harris",11088,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
38,SAD!,XXXTENTACION,10640,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
39,"Taste (feat. Offset)",Tyga,10570,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
40,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",10342,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
41,Moonlight,XXXTENTACION,10089,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
42,"Self Care","Mac Miller",10040,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
43,"Better Now","Post Malone",9990,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
44,Darkside,"Alan Walker",9265,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
45,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",9215,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
46,"Don’t Matter To Me (with Michael Jackson)",Drake,9125,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
47,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",9060,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
48,REMEDY,Alesso,8688,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
49,"I Like It","Cardi B",8543,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
50,"Ieškau - Remix","8 Kambarys",8403,https://open.spotify.com/track/4IqUG5Xs7IVlmGtpbN1vya
51,"Keep It To Myself",Jovani,8247,https://open.spotify.com/track/3FHQrn89yVW4E5bbsS4zVf
52,Normal,Eminem,8146,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
53,"I'm a Mess","Bebe Rexha",7978,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
54,"Born To Be Yours",Kygo,7889,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
55,"Good Guy (feat. Jessie Reyez)",Eminem,7886,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
56,"Stepping Stone",Eminem,7867,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
57,"Drew Barrymore","Bryce Vine",7786,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
58,"High Hopes","Panic! At The Disco",7751,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
59,"rockstar (feat. 21 Savage)","Post Malone",7652,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
60,"High On Life (feat. Bonn)","Martin Garrix",7632,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
61,"Venom - Music From The Motion Picture",Eminem,7629,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
62,"Tie Me Down (with Elley Duhé)",Gryffin,7583,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
63,"Dancing In The Moonlight (feat. NEIMY)",Jubël,7569,https://open.spotify.com/track/4Vs8RLrUdDXeaZbNeIOrtn
64,"no tears left to cry","Ariana Grande",7224,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
65,STARGAZING,"Travis Scott",7080,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
66,"Jocelyn Flores",XXXTENTACION,7013,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
67,"Tu Esi Noriu",Alekna,6912,https://open.spotify.com/track/78i8iurL40PO7Rzstks3Jl
68,"Ocean (feat. Khalid)","Martin Garrix",6590,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
69,"Magic In The Hamptons (feat. Lil Yachty)","Social House",6550,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
70,"8 Letters","Why Don't We",6482,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
71,"Nice Guy (with Jessie Reyez)",Eminem,6465,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
72,"God's Plan",Drake,6144,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
73,SWISH,Tyga,6043,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
74,IDOL,BTS,5991,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
75,"Mo Bamba","Sheck Wes",5941,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
76,"All I Am","Jess Glynne",5789,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
77,Ladders,"Mac Miller",5781,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
78,"Want To","Dua Lipa",5758,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
79,"Dance To This (feat. Ariana Grande)","Troye Sivan",5699,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2
80,BEBE,6ix9ine,5654,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
81,"Remind Me to Forget",Kygo,5631,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
82,"Paul - Skit","Paul Rosenberg",5418,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
83,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",5383,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
84,Believer,"Imagine Dragons",5336,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
85,"Just Got Paid",Sigala,5218,https://open.spotify.com/track/0v3BMLcwUmAwyqJaf5997o
86,"Love Someone","Lukas Graham",5206,https://open.spotify.com/track/6r3baE6njwU4aoJq6zPukG
87,2002,Anne-Marie,5173,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
88,Moonlight,Gaullin,5055,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW
89,Thunder,"Imagine Dragons",4982,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
90,"She Caribbean","Flying Saucer Gang",4964,https://open.spotify.com/track/6LRe3gXiNFpkPLlQIpcQx5
91,"Feel It Still","Portugal. The Man",4951,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
92,"We Don't Care",Sigala,4822,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
93,"Blah Blah Blah","Armin van Buuren",4810,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
94,broken,lovelytheband,4713,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
95,"Shape of You","Ed Sheeran",4700,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
96,"lovely (with Khalid)","Billie Eilish",4654,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
97,"Kai Tu Žengi Gūžiasi Vilnius","Lilas ir Innomine",4643,https://open.spotify.com/track/1ds58OL7NFssb4MlqyKRky
98,"Vaina Loca",Ozuna,4626,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
99,"Em Calls Paul - Skit",Eminem,4608,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
100,"Noriu Grot","Lilas ir Innomine",4581,https://open.spotify.com/track/2Vxppt3szOW6RJs1NunIc7
101,"If You're Over Me","Years & Years",4542,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
102,Noticed,"Lil Mosey",4538,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
103,IDGAF,"Dua Lipa",4497,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
104,"Nice For What",Drake,4482,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
105,changes,XXXTENTACION,4467,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
106,"Havana (feat. Young Thug)","Camila Cabello",4463,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
107,"My Blood","Twenty One Pilots",4463,https://open.spotify.com/track/2nqwxzn7svkN30dVGbXdWf
108,"Be Somebody","Steve Aoki",4440,https://open.spotify.com/track/17bkwgLoC3N53jSksfllYX
109,Crazy,"Gnarls Barkley",4414,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo
110,"YEAH RIGHT",Joji,4370,https://open.spotify.com/track/5gFmgXPCLu9xIfMUXSbRru
111,Karina,"Lilas ir Innomine",4339,https://open.spotify.com/track/33BMPdEG2vsvOUkcpjaUcI
