,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,34870,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Promises (with Sam Smith)","Calvin Harris",34835,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
3,"Lucky You (feat. Joyner Lucas)",Eminem,31996,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
4,"The Ringer",Eminem,23926,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
5,breathin,"Ariana Grande",21199,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
6,"Eastside (with Halsey & Khalid)","benny blanco",21036,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
7,"In My Feelings",Drake,20012,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
8,"Body (feat. brando)","Loud Luxury",19082,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
9,Happier,Marshmello,18345,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,Kamikaze,Eminem,17973,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
11,Greatest,Eminem,17606,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
12,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",17188,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
13,Fall,Eminem,17043,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
14,"God is a woman","Ariana Grande",16808,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
15,Natural,"Imagine Dragons",16489,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
16,"Girls Like You (feat. Cardi B)","Maroon 5",16480,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,"Not Alike (feat. Royce Da 5'9)",Eminem,16255,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
18,"SICKO MODE","Travis Scott",16239,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
19,"Be Alright","Dean Lewis",16186,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
20,"Solo (feat. Demi Lovato)","Clean Bandit",15293,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
21,Shotgun,"George Ezra",15263,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,"Jackie Chan",Tiësto,14735,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,Rise,"Jonas Blue",14530,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
24,"Happy Now",Zedd,14298,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
25,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,14266,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
26,"No Brainer","DJ Khaled",14265,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
27,Nevermind,"Dennis Lloyd",14149,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
28,Youngblood,"5 Seconds of Summer",14129,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
