,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",32651,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"Promises (with Sam Smith)","Calvin Harris",31703,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
3,"I Love It (& Lil Pump)","Kanye West",30642,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"In My Mind",Dynoro,27862,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
5,Happier,Marshmello,22588,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
6,"Electricity (with Dua Lipa)","Silk City",20149,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
7,"Lucky You (feat. Joyner Lucas)",Eminem,19401,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
8,Better,Khalid,19396,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
9,"Eastside (with Halsey & Khalid)","benny blanco",18737,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,Natural,"Imagine Dragons",17325,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
11,"Be Alright","Dean Lewis",17135,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",16746,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
13,Thunderclouds,Sia,16682,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
14,breathin,"Ariana Grande",15114,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
15,"Let You Love Me","Rita Ora",15013,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
16,"Wake Up in the Sky","Gucci Mane",14621,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
17,REMEDY,Alesso,14519,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
18,"SICKO MODE","Travis Scott",13197,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
19,"Want To","Dua Lipa",13050,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
20,Killshot,Eminem,12800,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
21,Shotgun,"George Ezra",12664,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,Nevermind,"Dennis Lloyd",12601,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
